FIPS,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Mobility,Income Per Capita,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic
27075,87.11137436,64.53153654,67.00902059,63.37799414,85.05426208,79.99173192,93.5,12.06896552,84.11081942,67.85566536,84.19417435,0.359393862,31215,75.29496661,78.25453448,72.99402445,69.47911511,77.82045406,67.97046139,71.63363871
27077,85.82046507,64.89323725,65.8892983,38.72955665,89.63723639,78.55754334,95.3,5.072463768,90.43952878,70.53649655,86.12091139,0.73842376,23234,76.88595074,78.83723619,76.09380488,74.13079282,78.57597546,73.29349226,71.75645204
27079,86.70416622,69.04767599,66.89623729,59.51775309,83.06069074,79.64416572,95.1,10.2484472,87.40158552,66.27455268,82.00266045,1.159466649,29714,78.01763664,76.93127387,71.58137323,80.77240012,77.92705408,71.21807852,72.19529713
27081,84.90761898,62.66940809,66.14489568,45.76766992,84.23829386,60.41446715,96.4,9.933774834,90.88012472,63.86253109,80.29171172,1.169187623,27946,79.13432181,76.80794613,70.81936834,70.51433494,75.65964215,70.57816656,72.10596196
27083,87.04593011,69.3304983,68.2551145,46.50475549,83.38752975,81.33802322,96.4,8.501440922,89.43057507,67.27344027,85.9435982,1.105734541,28860,77.28460349,76.30918958,68.74361264,81.98548168,79.52975232,73.06116065,66.37512975
27085,87.36584067,66.48789651,68.46415639,59.16543794,83.23171723,77.95555131,95.5,6.318347509,89.21691469,71.23037902,84.51762979,1.03141356,28241,76.97417155,78.04944318,71.10002071,71.42970671,74.60458917,63.87317662,67.96889367
27087,82.70620122,67.93333712,66.98459359,42.60545547,80.59116806,55.96410178,94.3,15.23809524,86.50015537,68.81972241,82.23392061,-0.032267831,20233,80.44450052,79.03483726,73.09396738,67.95412291,75.62515604,68.85098893,67.00409767
27089,83.41785117,65.43784575,66.95752068,63.1041274,81.48034419,82.50920535,92.6,12.16216216,85.04148261,68.8045723,64.33027834,1.240602101,28194,79.98524217,76.86529708,69.00931036,57.12273895,76.02252583,69.24935399,67.5230111
27091,83.15749467,68.42653296,66.31387286,57.17574152,81.47515703,74.18023849,95.8,7.04,88.11227665,68.56944529,83.81134872,0.735755524,29034,79.20485834,77.44661369,71.47105196,72.04011873,78.22285542,68.84582963,69.96368621
27093,86.31370876,65.49930639,66.45354976,62.41300608,82.97267152,79.15686973,95.5,9.647495362,89.08431045,71.61572111,80.51427358,1.081858768,27974,76.7457109,76.93930329,71.50923114,68.14545788,72.07108667,68.25195232,69.44842724
27095,85.0053878,67.58752553,66.00406234,63.03259862,82.31710105,76.65470572,94,9.239130435,86.31163755,67.9096869,83.53551838,0.555813595,24489,79.0593999,76.57857026,69.9299421,67.93190026,74.01344698,66.16605397,68.65619739
27097,85.037134,65.25857821,66.20258506,63.91080074,83.98782415,81.13492849,94.3,12.5698324,87.37004866,68.78320044,82.62348273,0.867025086,26442,77.85172843,76.84960464,73.20654668,71.10547952,76.36409032,68.48802583,70.68501061
27099,86.46145112,69.04031811,61.04826718,61.86224895,82.59598443,81.49232802,96.8,11.51960784,88.48815164,68.22201949,84.32855333,0.652160805,27459,76.29048368,78.00490002,69.84554885,81.79554511,78.49112487,71.72154911,66.87139475
27101,84.16874022,68.33094355,66.69884635,54.05443452,81.19088758,79.71025921,95.2,6.923076923,85.73625348,68.04052507,81.58386732,1.148299766,29084,79.60195272,77.95186526,67.92335375,72.52121472,79.5570154,69.88697193,69.95540004
27103,85.8369652,73.2279843,66.2128465,61.26675359,81.89459519,80.45108509,97.2,11.95286195,86.38132509,66.19384781,65.99900088,1.017271346,28089,77.46120239,78.2229347,69.0371898,79.17252311,76.59169742,71.40618697,68.99628128
27105,86.17931693,61.49340384,71.94115598,48.07574289,79.47257539,80.17035867,96.2,7.917383821,87.2203039,67.32244628,60.9174411,1.237010182,24188,76.66276571,74.94320063,73.48009997,79.73636802,77.61695904,69.99450477,70.90444438
27107,82.31190412,70.28747671,65.41037033,62.32717944,77.73773721,80.4621133,95.1,8.695652174,84.54710981,70.85156137,82.29124138,1.077545507,26270,84.36721886,76.22355727,72.58207449,65.65050038,76.94503506,67.26141811,68.37525946
27109,86.19649328,83.33333333,67.99779448,62.10954493,82.93134121,79.32175661,97,10.88024178,85.99485367,69.98745829,84.06815833,0.584934874,36143,77.08734148,78.78574395,81.81818182,76.43742068,77.97135355,69.26564048,72.10263924
27111,85.67754582,63.47381998,66.15488409,60.39568526,82.42531424,81.25448942,95.6,7.864357864,87.06570273,69.02106137,80.41739777,0.888718187,28781,78.77769591,76.4963037,71.6386517,71.67622011,78.90007074,69.51733902,70.70683524
27113,83.40716184,65.61955995,64.65542091,60.13033876,80.03407826,78.37573095,94.2,8.852459016,82.45137375,70.5217423,61.7106808,0.954886036,26992,80.05952368,74.47112264,69.62694065,68.86900717,74.51311875,65.82609957,72.8265376
27115,83.89191417,69.21271796,64.87498239,64.21950131,81.13339648,84.87130574,94.1,12.81588448,83.52433923,71.61446443,86.3541364,0.640348059,22817,78.37938505,77.99918185,72.6503853,73.90587495,74.61708753,65.12534344,69.51740004
27117,82.78216715,65.53018848,64.68233273,61.49642413,80.50017516,79.80388442,96.1,8.118081181,85.94012348,67.67700579,81.97682091,1.376051902,27489,81.47557211,74.15204676,71.58994494,57.01180102,75.76453539,65.87583936,73.23129474
27119,85.05873373,70.94865151,64.9436207,42.1772607,81.21685023,79.21167477,95.6,10.89655172,85.56398901,68.24455216,85.11146234,1.03182719,27231,77.5368227,77.0698565,69.83133669,72.37596396,79.51455491,68.78575483,67.74086507
27121,88.3257967,64.34511222,70.63757778,61.17008457,85.06471159,80.15046307,96.4,6.296296296,88.87573516,67.88951764,83.13203298,1.152945372,30485,75.30804586,76.77486077,72.90383071,73.34035274,78.08391107,69.8717724,70.95556907
27123,85.67440516,70.33333333,70.49107143,45.71428571,82.84946368,88.75,96.4,10.96541551,87.1110183,75.6831333,86.10271903,0.094459024,31256,76.57424311,80.28461208,68.96084909,70.66666667,84.51388889,74.90277778,68.34848485
27125,86.32330894,67.10098712,67.90117124,63.9572919,81.0330697,78.57527184,92.8,12.90322581,85.29695708,68.62107674,82.86748347,1.382930004,25732,75.42885679,75.395788,68.62972314,71.97644657,75.96910967,64.61603966,72.42355159
27127,86.11487023,68.86804837,67.35540199,47.20586348,83.03731763,59.98890685,95.9,8.741258741,88.62563104,69.12244572,81.36623006,1.387040078,26716,78.30670266,75.83580472,69.7823743,77.69201094,73.06494662,66.56272368,76.11767589
27129,84.12724446,68.15054585,67.96819935,63.48118346,81.57770256,80.62377176,94.7,9.205776173,86.58339691,67.53177931,85.46643478,1.219217197,30089,78.64953034,78.55379452,71.20586093,62.97202199,74.51355878,67.82291627,69.71974375
27131,85.28759963,74.62591601,65.28736005,60.97937167,82.38362303,80.38396977,96.5,11.15475255,87.17107252,69.0260144,84.24690514,0.643755826,27856,77.34709271,79.44586591,71.34611683,75.64856887,78.97705029,70.14469974,70.86048315
27133,84.89332779,65.01653412,67.44100413,62.05590104,80.00630446,77.10752444,97.7,3.829787234,90.05621509,70.04707708,83.46303453,1.162061224,27634,79.69269877,75.23607413,68.95042623,75.81704116,76.03800972,70.3017349,71.03217561
27135,83.92759968,65.53810155,67.53359043,59.81216587,82.19652504,79.74560647,94.9,7.204610951,87.09936003,70.70722095,82.98634897,0.970954637,27307,77.16178264,77.73001164,70.81712696,66.4308804,73.98000122,68.52174822,66.79193595
27137,85.89145251,71.69400593,66.2017591,65.93145202,82.72961953,81.26509107,94.2,8.707865169,87.44859608,70.11450043,83.2890157,0.081613027,28013,77.8887797,77.97126794,69.57615258,72.09956974,77.54713683,72.06607995,67.91980434
27139,86.40677743,69.59121273,66.67929202,56.32950976,82.58719885,76.71199935,96.7,14.3776824,88.63553225,66.76073945,83.12925039,0.743920601,37113,77.15640049,77.22254282,69.54167022,68.65183215,75.23014095,70.45083769,72.64498144
27141,86.43147876,70.65408682,68.46271823,60.64673664,83.80919506,81.01553539,95.9,17.68007484,88.22583588,68.66959185,85.5631419,0.66608468,31182,77.34980751,77.00725275,69.8836422,76.0835855,76.23459901,70.82939642,69.98624438
27143,87.37157735,73.05747115,66.25752862,65.56292158,82.77313937,80.10534537,95.7,9.287925697,87.82842971,68.25874393,81.89920689,1.18855133,28811,77.49744245,75.89050849,72.96973249,71.90679878,76.94410764,68.43341276,71.09437026
27145,88.7450396,65.47106678,66.39171358,58.65724197,84.75584233,81.01123138,96.2,10.09845288,90.55651384,65.95655687,85.67852938,1.025086044,27792,75.39969567,76.68316113,68.75852673,76.88616243,77.39127008,71.53990756,69.65029395
27147,84.57853708,69.84268039,65.56270682,62.0392306,83.70191957,81.23190809,96.4,9.824561404,88.64791024,68.69195196,86.20218069,0.637097344,28736,78.11835904,77.72474647,66.58660043,79.44331979,78.051995,73.05837158,69.27179462
27149,83.75249897,71.81135649,60.33798926,48.90420308,80.65682799,50.54011622,97,9.415584416,87.28758782,75.4734378,62.39341187,1.420820909,26625,79.87207018,78.86073744,67.08073006,50.31522685,72.75007677,64.190612,77.59925323
27151,85.67076724,66.45602792,71.278443,43.69244415,83.69974614,59.84498797,94.7,8.391608392,84.46942223,68.44030824,81.11829941,1.357790093,28969,77.4134409,76.6935385,76.33076497,77.76395208,78.64577134,66.70801477,72.4273145
27153,85.31993961,66.27701439,65.57327687,56.4662805,82.39030182,80.73535373,95.3,9.663865546,87.21483072,68.90778771,79.60872904,1.183548522,24410,79.44313842,75.6845237,73.09571763,57.87155464,77.48656348,69.28878866,71.63056858
27155,82.72250627,70.62864596,66.14182895,62.98785036,83.3759169,79.37674886,96.3,7.75862069,91.22480302,70.31794731,82.66044799,1.211538429,30992,79.62604128,75.8849786,67.10050794,71.31503398,75.99675154,67.87614261,70.20205127
27157,86.56907792,71.75381494,64.71495261,46.41508845,82.34390745,80.99264891,96.3,12.20400729,86.68768628,68.311566,81.73977188,1.102797926,31464,76.58751927,78.29807161,69.4514729,80.02077488,76.68582153,69.0436454,72.99485221
27159,84.44362492,70.00585965,65.91278939,57.61524704,81.41957233,77.97480808,94,10.43165468,84.37446595,70.2938043,82.58027866,1.030535135,22283,78.88030128,75.98496843,70.8948849,69.11570316,76.051322,67.07504534,68.77084478
27161,82.17098534,63.17586659,64.25095986,47.38151473,81.68197743,81.74819526,95.7,8.958837772,87.36461347,64.38550562,83.43893213,0.959519179,27179,79.40227629,78.65449851,73.52178077,63.76169302,78.44512503,68.11206903,76.28708992
27163,86.09994816,71.81817418,68.72837906,57.90517135,82.63916381,82.2213372,96.6,14.02868318,88.31938316,68.40817741,84.58019812,0.687233958,39873,76.90856594,77.94494463,68.64265527,73.76874617,78.91666214,72.49246806,70.40937076
27165,82.63964503,66.49181037,69.24371581,55.82068474,80.25942528,81.32587535,95,7.3089701,85.45568553,69.25716755,82.16823872,0.658798796,26273,81.00893298,78.16439741,73.19892467,77.53177752,76.01476494,67.27743725,69.82291049
27167,86.48139237,69.82194006,69.05828476,40.83101174,82.14321565,80.82572465,96.7,7.142857143,86.40728873,66.62238281,65.52085136,1.018484875,27814,75.43730196,79.96570691,69.63308492,72.53577675,77.01247044,68.11268542,69.30905343
27169,89.09846997,68.62142269,65.85586786,60.84207142,83.57588892,79.70972222,96.4,8.9678511,91.09231653,69.32368558,82.17380175,0.622465939,25967,74.76590512,76.66490136,71.28380698,64.90366921,76.51155189,69.5961216,72.50960383
27171,87.18590163,66.74810471,69.5544764,60.60036954,83.19229921,77.2716752,96.1,15.16064257,89.81912334,68.73302282,83.6521589,0.849036228,31154,76.16122542,75.85575267,69.45693394,67.8309935,73.91953717,69.11806487,71.2700537
27173,84.98353281,64.14247138,62.21082469,58.23587289,82.89412428,79.80770169,96.1,6.752411576,89.07435067,68.85500177,81.07745946,1.221013376,27686,79.01335877,76.40784137,71.13874492,68.11886927,74.48961292,65.97074285,76.47611358
28001,86.17509906,62.12834015,69.27847624,66.92294551,83.95790987,81.80580485,91.7,7.943416757,83.77402606,67.2543384,82.76395468,-0.504284675,18091,80.53184267,80.22966958,72.96916394,73.03510236,76.67629594,67.8765874,72.96082091
28003,84.67233723,67.5664278,69.31702216,57.94568871,80.53881251,80.42844414,94.8,10.82802548,84.40908648,65.7420865,84.02695086,-0.199102277,20006,78.56893303,78.19622758,67.10031077,76.89708862,77.89857586,70.43132921,68.98498184
28005,89.45682338,60.74780454,68.48456162,48.04147971,88.27365584,83.04283174,92.6,5.660377358,87.84369385,68.16828348,80.71666718,-0.137845007,17954,72.53112304,81.35940294,74.63151661,80.13614979,80.43886655,71.47636663,66.45873413
28007,83.44121886,67.64157628,68.36297454,42.38161411,83.26450399,60.09843707,93.3,7.123287671,88.69168949,69.20418268,84.89143622,-0.288363169,20283,79.938424,78.68372306,74.21688775,68.70183072,77.85314452,69.73948349,69.28798006
28009,86.40522769,64.90899368,68.37447213,46.22515449,83.50037908,81.14002578,93.3,14.03508772,87.29422933,69.07331201,82.9797329,-0.157710257,20261,80.2105948,78.15201591,74.89850564,67.94531583,75.30229388,71.16538583,70.3228895
28011,91.20672698,62.53305544,61.7117265,47.63340812,87.67259212,82.52571483,92.7,8.380681818,85.47506489,67.86393589,82.74078948,-0.854776638,16595,74.4579153,78.42621205,78.17369065,74.40578231,80.11002523,68.49143878,66.88366311
28013,88.67778312,64.71251275,67.98912226,60.7506505,84.94742546,81.59992897,94.6,9.574468085,86.69758309,69.29356958,81.38191466,-0.494439516,17203,77.86351722,77.28733902,74.2025556,70.06849841,76.50716515,66.58007776,69.55870317
28015,88.39752173,64.95012281,72.53300923,63.13081526,85.21871432,77.42950361,92.5,10.47619048,86.30741296,68.43429946,84.75547759,-0.333908997,22519,77.34797511,76.28209067,70.46926829,77.31448148,79.82695959,70.2971773,69.20610408
28017,87.32609327,61.49491454,66.56455926,63.68898916,84.30406441,79.2434777,93.4,10.18276762,86.47010058,66.3745995,61.32201044,-0.597499206,18514,76.62442033,77.77069483,73.25060705,73.5644843,72.26281956,65.97429486,68.3447522
28019,85.24451414,60.75045849,70.60491187,63.07562906,85.56587008,81.487655,94.3,7.142857143,90.67229007,69.81721199,62.80525647,-0.168080616,18434,76.92656685,79.80692736,77.49046975,73.34501121,74.92249059,62.38087329,69.94880339
28021,88.44469354,61.04100225,62.28911915,43.95503069,87.42031807,79.28311657,88.6,10.2189781,86.93094279,66.53534107,40.92585113,-0.927668658,12944,77.08847189,79.48987271,73.83830206,57.01576595,73.99932597,61.4405702,69.15834696
28023,87.31875324,64.75737442,68.9437867,63.77878948,83.13609677,80.2829353,93.2,8.680555556,89.69675175,71.66584041,82.61744614,-0.102414703,20431,75.77120167,77.08013335,72.98831294,68.76278529,77.36574211,69.97826804,67.44090213
28025,89.1659109,60.39403584,62.30781179,46.90404667,86.81915687,80.44372657,91.9,8.244680851,84.10823206,69.82159099,84.16310664,-0.746115979,19097,73.83821156,79.40101654,79.80092917,72.59811612,75.29448266,70.25386559,71.99540689
28027,90.9385869,59.58114156,68.19408623,33.73228362,87.57109862,62.15343495,91.2,8.250825083,85.49507394,68.21345776,80.48133473,-1.047964305,16066,76.16971883,78.04910523,79.52348583,77.51963424,76.22332322,64.86014951,67.17312096
28029,87.68156789,45.65217393,76.02083333,57.34693878,85.93259869,81.25,93.5,9.951456311,86.47496893,68.72233786,82.10219175,-0.558602863,18188,76.36822525,76.91562413,78.62962963,69.11582058,72.91666668,55.9375,70.04166667
28031,87.87528586,65.96281802,68.1216484,63.53015421,84.67930677,81.87306463,94.5,11.11111111,85.82862579,69.81724964,85.67797602,-0.115626723,16941,77.89963411,80.54955415,72.82425531,75.7834573,79.52753323,71.53680889,69.24192135
28033,85.91449209,52.27272728,68.54166667,61.11111111,83.31083624,78,95.8,15.02493766,88.20000672,72.82181549,82.75758191,0.054015571,27135,77.36305418,78.03843132,68.71372455,68.16700445,60,66.25,65.83527585
28035,87.41276362,63.15351855,69.20810876,64.43688299,84.59212647,80.23923743,94.3,10.78582435,86.6860144,68.24196845,87.27215714,-0.565588548,20194,77.86847774,80.40184422,72.23453268,74.39138411,76.00615102,69.67240679,67.22877195
28037,86.26975062,71.94119898,70.57101893,34.88651644,83.39741481,82.67499144,92.8,4.895104895,84.52637626,68.3442877,63.4745511,-0.212756748,22769,81.13021792,78.81534825,70.23804129,78.18546391,82.08723038,75.16041284,69.9673228
28039,85.2986609,64.77037066,72.0543012,58.6721196,83.6564775,80.08143978,92.6,13.65313653,83.81524143,65.462417,89.22337071,0.429839577,20640,79.99117395,78.40788628,71.49409637,71.76710088,80.43431413,70.12373449,72.79414226
28041,86.35658037,67.48197732,70.93149343,43.39809408,83.78629018,80.68473937,92.7,15.17857143,88.50730326,68.7340298,82.73347656,0.27685959,15659,75.75045293,77.9713978,71.94214549,73.46878403,76.36420302,68.01732502,67.50655327
28043,87.57792067,63.18866561,68.92521762,63.20430866,82.86776574,80.91376149,94.8,10.49822064,87.15585336,67.8296484,83.95959658,-0.825199433,20562,78.50394791,77.94520391,72.15510391,76.78358002,77.95023601,69.71794684,70.12481868
28045,87.61798778,64.32024636,67.35597784,61.96626683,83.79538424,78.50682088,93.9,12.89355322,87.1488311,69.97230806,87.15923243,-0.285272054,23221,78.49564397,79.91793634,70.52297845,68.93852497,76.47457095,69.17871024,68.58519637
28047,86.7149039,68.12554635,68.82510463,64.59876318,83.86085373,79.42839335,94.5,11.735455,87.4279686,68.08771441,85.95532114,-0.17015898,22517,77.93857946,79.79371583,72.01774924,76.89861227,79.00939553,70.26479742,70.92729286
28049,88.34230979,63.42626342,68.13158944,65.38335295,85.62489509,82.81733905,94.6,10.22040816,88.19327265,66.55106261,83.38150793,-0.899406444,21672,75.14338574,79.80211201,75.34112761,78.19004134,74.43267402,64.88416166,67.26691629
28051,90.97539326,63.45170203,65.19522421,35.56447439,89.58756115,79.67539078,89,9.163346614,88.94734482,68.3980449,63.27975213,-0.764001264,12408,72.53544706,78.02356145,76.43947508,74.79763556,78.73183921,66.57633649,65.87965633
28053,90.19675053,64.85156784,69.81502456,59.79146403,88.84119736,81.18853503,88.6,9.937888199,86.82709523,65.40047474,82.73345804,-0.971784762,13977,72.81855789,78.51160457,73.45578087,74.25790058,77.43912085,70.87883733,70.83331413
28055,87.62688099,63.442021,64.76279803,30.78229953,84.20364222,78.26292829,85.7,0,88.66270072,66.89205355,80.88480797,,17282,75.64801528,79.97377549,81.59012998,50.06371724,73.27616303,54.7369493,71.18715356
28057,84.11207192,68.13339268,69.04108014,65.99924852,81.7550898,77.30530804,95,8.754208754,87.04943367,68.60683775,84.47420793,-0.006192871,19707,79.10756278,79.76513952,65.05983768,69.88813605,73.442435,68.07815164,64.73081061
28059,85.6587553,64.84158173,67.61456663,58.45678812,82.58266004,83.6555911,93.5,12.61218706,87.11831884,68.85400148,83.77872372,-0.289613819,24350,79.38057041,79.5741224,73.64594544,64.07994606,78.27045832,69.40439827,68.56676286
28061,84.69875635,64.08465206,69.49603302,62.36487618,81.64452501,76.01043502,92.3,9.205020921,89.02533338,67.7446548,82.06558327,-0.214655701,19363,79.14546691,78.40848824,69.16700135,74.76701764,72.45233268,65.97727898,68.98282132
28063,88.35379068,68.35545035,67.31159225,67.6788895,86.27896946,80.9695654,85.1,10.60606061,84.79893525,70.00584524,82.47545959,-0.651095982,13703,77.50227765,80.86439936,73.25552372,76.75014235,75.89310672,68.88941927,75.94677621
28065,90.28281642,61.15739993,69.32246689,50.0871947,87.15983846,81.31001462,91.7,8.235294118,87.39850854,67.10040761,84.38303309,-0.496470022,16859,75.38221597,78.46651857,74.34357446,77.17584421,76.32758628,69.17906336,70.95117376
28067,86.90884385,63.67277324,66.57673524,61.70540251,83.98826874,76.52524256,93.9,9.131403118,86.00920299,68.12241349,85.15798631,-0.106941174,20957,78.68701675,80.41116989,71.92171782,66.5907774,76.45530457,67.68035046,69.74906967
28069,85.06613103,65.34295014,68.08865416,45.55264688,84.5112562,81.040739,91.3,20.79207921,87.01255008,67.77533546,84.01567234,-0.607401927,14715,77.14095376,76.73351972,73.97971439,77.43895526,75.81020351,67.78249804,66.80958874
28071,87.48545481,66.74583621,71.96184734,63.55317356,83.35516176,80.15039508,95.2,10.17156863,89.65123414,70.49263602,86.59365937,-0.520108227,23833,75.59292174,78.66066287,68.82120443,76.53892045,72.52260246,70.09350475,65.190845
28073,88.15092362,64.81202993,67.79313541,65.98139747,85.42371911,82.33279788,95.5,9.379727685,86.33529466,67.6990467,84.00848299,0.092649878,28101,77.78477669,80.69761848,73.61643812,78.38138597,74.33643793,67.26834728,66.79232162
28075,86.00919387,68.42480763,67.19543252,63.94196073,85.11841403,78.89228027,94.1,8.875128999,88.66027632,70.24053342,85.04416665,-0.612376614,21575,75.54561057,77.15371735,73.1480089,70.60083569,76.39822958,68.91357382,68.60581479
28077,88.03441003,66.48659939,71.68434189,57.5668417,83.76979368,82.47062286,92.9,11.5942029,84.89467262,64.84643024,82.54341103,-0.032134121,20700,76.07162617,78.13890634,74.1650797,74.39943578,81.99330417,72.78457059,69.73122903
28079,85.64965166,62.10989912,67.33549873,60.02676837,83.15925153,78.33987852,93.9,8.012820513,84.80082031,62.69523567,60.81798393,-0.01263069,18178,80.42992739,77.20330778,73.14972181,68.94649078,76.18443371,69.68201034,69.52844633
28081,85.41902621,70.61240447,65.52826188,57.06769787,82.87105825,81.44137102,95.2,9.738372093,87.46930138,69.67583525,85.38264724,-0.510072866,22741,78.21126821,79.35665277,71.06710968,77.42125816,80.26643961,72.73691007,72.40961603
28083,89.86104316,65.43431395,68.09820793,46.93061595,88.17772177,79.44684164,90.7,7.711757269,87.52285745,70.6031223,77.58434512,-0.905798098,15370,73.43363804,76.28630163,77.55759027,72.92224438,78.03583159,70.94243771,65.33922808
28085,87.51909273,64.62702143,68.41387869,47.56556218,84.28330517,81.69415405,94.3,12.21910112,85.62473447,68.17916961,62.72737253,-0.060851803,19418,77.55414142,79.31456804,73.16250889,72.62177255,76.14380277,66.63056055,71.49923223
28087,88.94703869,61.26796114,62.01979137,61.251364,87.17214501,79.68657915,93.8,10.49092132,88.66563164,68.00655883,82.97521209,-0.684040669,22143,72.64503464,78.63501551,78.6392377,69.13748377,78.25469935,69.38852308,69.61792385
28089,88.52793626,74.15443365,71.05147258,59.84594668,85.80136386,81.94985955,95.7,14.54965358,87.29200241,68.34088553,83.22940696,-0.534331225,35435,75.38583202,79.50137989,69.88492273,74.44095977,78.80534472,74.09996296,70.64048422
28091,89.00539644,58.07677548,65.27402476,62.6509093,87.30983535,81.35759783,93.4,12.35521236,88.32423957,71.6720877,85.44643414,-0.047957436,19707,77.47818874,78.44827428,80.43620181,63.41539048,76.71446964,67.15561667,68.67310429
28093,86.30666629,66.41697012,67.7315882,65.13653824,83.96562005,80.74514554,94,10.84656085,88.85220118,67.07574214,84.17903597,-0.502919862,19104,77.62364096,77.9434877,68.69977812,78.33017569,79.56749943,69.30397633,70.67661247
28095,87.57440046,60.64914818,70.04267119,60.19328941,85.00705206,79.45473609,93.7,8.345752608,84.61984891,70.5512418,63.30418846,-0.410317994,19905,77.27268244,77.97524069,75.77857546,79.46976783,76.98488535,67.78412071,67.31624518
28097,87.15647879,66.05835491,68.4782958,65.36034106,83.90327201,78.73834554,93.6,11.16071429,82.9901041,68.2119438,83.19689366,-0.324014584,19706,77.04658117,78.89127519,73.16018865,68.890767,74.73715457,67.34573518,71.8300478
28099,85.87024108,61.40600724,71.63354362,63.6295095,82.41126734,78.87930785,94.2,9.85915493,85.75368074,68.11204085,83.7175169,-0.527905402,19030,78.29555289,76.70104276,72.25692886,74.96112062,77.45826924,68.4410072,69.30788659
28101,86.42914212,65.34273727,66.06383531,59.95911475,82.67626758,80.07322824,94,11.41141141,90.51341586,67.27953378,84.42776963,-0.145874179,20896,73.59261194,76.84784731,74.70766316,71.64791167,79.53995198,71.12346868,68.24179127
28103,93.90150071,62.44991001,70.08754236,46.55833972,88.08227269,63.18225748,91.7,10,90.47006893,71.15792854,80.21525306,-0.606647927,16108,70.87539859,75.41018941,77.99027146,65.86323005,76.79048144,65.87047616,68.50860809
28105,88.77087498,59.39661258,66.71662056,64.35112833,86.79302884,82.1190756,94.5,11.11111111,88.89853213,67.16573271,82.68342609,-0.839486557,20128,72.85024284,78.93777675,76.25641638,76.03337028,78.04262031,66.93757062,70.62997889
28107,89.03429439,58.80027372,68.57076796,59.11209599,84.78525332,83.42677237,92.6,10,86.57120103,66.66051407,83.70265575,-0.746620478,20098,78.8662567,76.05848301,75.67150283,72.92293854,78.22869406,70.154889,70.29749033
28109,87.36879365,70.35113091,68.55452729,50.21604739,85.13858937,62.16287659,94,10.26392962,86.32452565,70.3913361,80.94078242,-0.159573938,20653,78.4301837,78.74540198,70.03428922,74.37738848,76.44155727,65.99191768,71.15530189
28111,86.06716383,67.33816357,66.54135386,46.31550787,83.28747484,79.07380121,92.9,19.23076923,89.07262238,64.01032594,84.03033318,0.293567186,18188,78.19215102,78.35579094,74.07538846,73.50312453,76.80514736,65.59193755,72.07930146
28113,88.94594277,65.34959518,63.38075256,30.45567984,87.73656805,59.28731753,93.2,6.652360515,84.56744249,68.58254838,62.64524176,-0.478205727,17316,75.24870905,77.63662731,76.92991496,66.71288336,73.99670379,69.045938,67.72034719
28115,85.68314042,66.47236603,68.19708827,58.56524174,83.70791659,81.00133794,95.2,13.36515513,87.86007418,69.91284678,82.68519961,0.197641502,19743,78.51517055,78.91050966,70.92988578,73.23090712,76.0520351,68.40032755,67.86756493
28117,87.37814835,62.10182056,69.68586391,64.28851964,83.40833821,80.61511491,94.5,10.12396694,84.19390778,69.14851199,65.78897087,-0.09911803,18313,78.79906424,78.89467532,72.32150435,78.2004301,73.55005106,66.96243117,71.94418154
28119,89.79117187,70.64308861,65.44950126,30.66219671,84.97310586,59.65174113,90.3,9.923664122,85.3159062,68.0458561,62.43926293,-0.82051004,14928,80.32688427,76.12605173,75.85951417,68.34227314,79.05506596,70.62271946,69.36480489
28121,86.86126172,66.19614565,68.07274925,63.72698595,85.09954855,82.34265998,96,13.86404293,89.6306243,66.62057374,84.07956952,-0.079561441,27822,78.53092794,77.71757412,69.13615592,72.88343256,78.06451931,72.14875558,69.87732488
28123,85.97938356,56.93877552,60.41666668,62.17154617,86.01030231,79.38795959,95.4,8.860759494,86.75873167,74.61994949,79.02079261,-0.486862355,17203,79.01370546,75.51965864,85.10971786,71.38888889,76.35135135,53.33333333,72.16666667
28125,91.07536788,61.49822304,69.78292224,42.85154794,88.53289517,78.58877887,91.1,5.128205128,87.04391447,65.95979146,60.80661543,-0.676735319,15430,72.82232504,76.87841983,73.28169822,76.89722084,79.0253449,65.2727396,70.28778206
28127,85.91645996,60.3640268,67.57007079,62.91496555,84.48089032,77.76442255,94.6,10.51282051,90.08930637,66.33254797,62.17086979,-0.128707036,18495,79.39085794,77.5480064,73.26079133,75.5362037,78.05091096,67.57720577,69.45768672
28129,86.42202867,65.97866306,68.30415387,64.71042191,84.4436106,80.55234505,94.7,9.72972973,89.91999157,68.65004294,81.20538738,0.024659193,22129,78.41149254,77.75115812,73.95595859,65.21680793,75.22090371,68.24137234,71.25915947
28131,85.25101502,67.2149664,63.34738861,46.54711934,83.53611791,58.51260603,93.3,15.89147287,84.11729317,69.37462321,78.73977132,0.287441969,19588,81.93513335,78.32919925,73.34907703,55.45999535,70.29420064,63.70533757,66.20853719
28133,91.17147435,64.1840683,64.29479868,48.22201506,89.91340846,61.19773928,90.5,10.61946903,86.71804269,65.35540681,80.6532629,-0.87396909,14111,74.07911225,78.5401949,76.10661522,73.58796507,74.82898513,68.13758097,69.61673926
