,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,UID,code3,first_year_cases,case_class_low,case_class_high
EP_SNGPNT,0.09262914891400512,0.07509481887106464,0.07260763931374388,0.07286435300926547,0.12214115581655148,0.09646251665538383,-0.3429077005660209,0.09417641890435617,0.0566711665942124,0.08998983693963472,0.10140530607047263,0.13001174636471374,0.09085921696440309,0.0616735860198202,0.040857827548786134,0.11996479078040223,0.05833716792107876,0.05727649240014567,0.09694505297275748,0.5172118421981647,0.46959940059633043,-0.3429077005660209,0.3753171279030929,-0.4645468611713016,0.4192681412059961,0.028701446942269213,1.0,0.5690428705296224,0.19607275958815398,0.05990086108995996,0.08922660373196667,0.4060421240984014,0.4075022001156383,0.05802852806871144,0.47347499895478606,0.4290647859052461,0.35263465478951544,0.3897702505145203,0.4814102752710292,0.4742137146652363,-0.4515061560683638,0.3957447860167804,0.04234872426101614,0.9343435847244691,0.5090983212539387,0.5149964576809514,0.5059579661779366,0.17416923769436418,0.37959500098417315,0.37750503126921925,0.12288276020018768,0.07059922932841793,0.3543300575896085,0.436631298093492,0.10465841990942261,0.4562062252875048,0.45057239031593366,0.6283664476202022,0.6124493249419488,0.3642697644284843,0.28435903076628705,0.28328871644482456,0.23811528901019674,0.3922697807306672,-0.31692594855134454,0.23066625614792255,-0.0293960808170941,0.654734488234559,0.26223233065816426,0.41901718316394093,0.14711345266037062,0.3402100090784833,0.015978866908062654,0.08849045971484207,0.2557614431466535,0.31281276950863585,0.03677119833493552,0.29048120520539455,0.4500633346850481,0.10156371804344332,0.32392759398159776,-0.09617923729241716,0.07900446856133446,-0.08353647369361758,,0.08641192597144186,-0.09562487435930325,0.11429357716348759
EP_MINRTY,0.14746653757808906,0.23975214097096184,0.2350921567192351,0.233664220715992,0.2596993483964379,0.24899135363094965,-0.1988437401136051,0.23537258572594214,0.22128462456059847,0.2488973872834221,0.24363484344336492,0.26092065590285946,0.26932590596634765,0.21532653572112287,0.20843864920951047,0.20582373838403062,0.19990553109321618,0.18135261018922322,0.2559379270920145,0.4473859084917634,0.4576620347506196,-0.1988437401136051,0.49498392684786546,-0.3993453010174647,0.310925967373724,-0.08569433372737985,0.5690428705296224,1.0,0.5551112869719925,0.19742145207212672,0.1626430246583589,0.5258724622922195,0.36555177071136435,0.15692769243560456,0.3901779106274695,0.41133340194949863,0.2741167184645572,0.4605159342311166,0.4496330032094621,0.4408027332725139,-0.431263407769913,0.2841199261670421,-0.07868081733818023,0.5098423457954918,0.15695014133843727,0.17470678781778487,0.9216230903370253,0.4821467438196898,0.7864415492543355,0.7787194937466431,0.09443116907972664,0.11624165327292164,0.5075060338032384,0.329138858124122,0.08494711916769628,0.4744966685598706,0.4785464198155445,0.6336448057094443,0.6200176686609601,0.37562476536112577,0.34179870704943816,0.3420483027874421,0.3377175311014594,0.4684343339147904,-0.14682799041864722,0.32269172801561524,-0.02574246929969712,0.48730471002267917,0.30941953699965996,0.7337869184043353,0.4713948503655783,0.7249184173405783,0.1934813315032608,0.17967001660360074,0.4542568327596011,0.3376105279293191,0.12930194587234892,0.5309819044993419,0.6836196494613568,0.25436921725482875,0.5272980016204899,0.12908412629418956,0.2418831923648208,-0.04471256046025086,,0.23005058923214225,-0.10056707986379772,0.11298512307319149
EP_LIMENG,0.04856702847814615,0.3028646302833879,0.29198211341710195,0.29208766812155645,0.3141742018235948,0.2979642478590591,0.0016403139964271019,0.3175676221869028,0.2891786905183815,0.31199228453341815,0.29384901466381436,0.30682074034848167,0.32614479788350725,0.33210055609739597,0.28328513256539045,0.1972539165219495,0.28420343883672305,0.24215641158540063,0.2765205720409071,0.06754319530204443,0.03897965738199521,0.0016403139964271019,0.45580178191994225,-0.2967267095604656,0.30334926479253715,-0.22606893337318593,0.19607275958815398,0.5551112869719925,1.0,0.2518874515918833,-0.040419167385315445,0.45191423965417016,0.0800344807345122,0.016178219176426964,0.06263896675407174,0.050751477667528855,0.046212761365417084,0.32365573784840035,0.14151311963614208,0.13876074588397938,-0.3268975329756931,0.27779862873971756,-0.23592354814857025,0.19166623206079061,-0.051779618200476316,-0.041081545486111724,0.4902247547975521,0.680459021155889,0.6625861265799697,0.6416967762691016,0.15916726451434962,-0.06487742556623,0.44734909109691784,0.02074204987183572,-0.04221722979743373,0.2187484750563973,0.22359987716159113,0.305848732629162,0.29315279807778594,0.07015120270358027,0.039150513422826404,0.0890455054699902,0.38161244883540163,0.19434155146826748,-0.08764620253864229,0.3664042746326079,-0.08037404799435145,0.1524928282667067,0.17082416815828222,0.4358187417480821,0.7984785860471884,0.7437835335214273,0.19350821366569926,0.0021373715561299024,0.5133164321509011,0.021929801924776837,0.009795539745865537,0.30309245363837994,0.4383855428348865,0.3230554241391462,0.3691694511306021,0.11240812323061142,0.29745914169008464,0.02692406781226675,,0.30352075849392957,-0.12450458933630809,0.12946637255339213
EP_MUNIT,-0.00988207060959264,0.49590041930437323,0.5258476754939094,0.5218613204057123,0.46428881749824863,0.46301430014564343,0.5021664330166286,0.389713576627658,0.5016303105055114,0.47400301285627133,0.49747418708081453,0.4958723087927296,0.4242162770462492,0.3591462100814138,0.576560180864954,0.21984581009535978,0.3491882693681995,0.5222523866523557,0.5581293682637226,-0.1426453060714974,-0.08032627744181978,0.5021664330166286,-0.2673399285135891,-0.34841913204569847,-0.04432417676243594,-0.4319889715564052,0.05990086108995996,0.19742145207212672,0.2518874515918833,1.0,-0.44269344942770306,0.08865028544033507,0.2759792116596522,0.0012563975741853326,-0.1470354849911002,-0.0746763042611404,-0.4122775152238635,-0.28714192621097145,-0.2694328095506739,-0.26908774163336996,-0.37943322106372335,-0.027951751605808,-0.44305750698841767,0.0634084398154133,-0.43509602925352703,-0.38069447370188164,0.23156682904183043,0.3226555847557859,0.31369242448764406,0.30990084017432484,0.7614614107715826,-0.5051008060573622,0.1075302990079019,0.160414530600951,0.09754554059212253,0.2631727102081029,0.26688822694107917,-0.07305984139776574,-0.08374375855977875,-0.06814944517991633,-0.08805184849955296,-0.15148012668604247,-0.130005740943294,-0.14682752000924046,-0.1149114754744672,-0.017207183405458005,-0.1779923352447118,-0.01122804700077321,-0.15505228345986227,0.11911919099662012,0.2255266510382536,0.20769347285297282,0.7654031811778224,-0.1920701630512343,0.07752643175438939,0.1325612807120818,-0.03725867270352261,0.30879155119801927,0.050585535047128344,0.4153523733941815,-0.15633505717874546,-0.3774280480631392,0.5069746192404032,-0.004319703484523853,,0.4382834313166007,0.014916055562968303,-0.010003714524325335
EP_MOBILE,-0.018344764191137633,-0.22881504452605053,-0.23893341273241386,-0.24062488456538614,-0.18304966550255544,-0.2019846184906182,-0.5574774605928715,-0.146650990883019,-0.23263430130759494,-0.22610915043201144,-0.22528882891809465,-0.22635088577936308,-0.1624235415917737,-0.12334506834992129,-0.17883202979762186,0.0911968720300374,-0.12072736694864471,-0.15185341744522604,-0.24649898652290114,0.5101714099081002,0.3530168630274844,-0.5574774605928715,0.5609059526181956,0.13132945733323917,-0.059427035773399466,0.5424128332970328,0.08922660373196667,0.1626430246583589,-0.040419167385315445,-0.44269344942770306,1.0,0.09504897966670568,0.013890201656127556,0.09420750496028785,0.5252881121796983,0.38102769020148575,0.6087577765858676,0.5943670207287378,0.6172473758061374,0.6146244305076188,0.13109525433355992,-0.07273699841110641,0.5401713521292323,0.09406352400250041,0.3830323214533879,0.3971804874138868,0.14549492500493055,-0.10920789981793587,0.01738872200393017,0.02206281074011469,-0.5509933364307927,0.9482154254732322,0.21645486601277147,0.12874700517585486,-0.04489329833629342,0.2886544339480077,0.27119568487186935,0.5093899626212108,0.5167693554304816,0.33712670707102677,0.26993290396890823,0.3796407233573205,0.3361045791137856,0.443601995703602,0.039429603321016436,-0.021920340409429875,0.3240078628061803,0.09894186666159871,0.21287293317514588,0.06582851011682228,-0.040669989043061266,0.0149165557610869,-0.3051275847576446,0.7019073656155338,0.061579157032786457,0.08081037429076622,0.13902275483658866,0.27902056437928335,0.3719290635874429,-0.16133777275970518,0.3533613890690748,0.38040599145583115,-0.2413278587919134,-0.04263651485155754,,-0.19833068630554493,0.0018171730029677786,0.002829347899275959
EP_CROWD,0.4021795751737634,0.13928817109165773,0.12412628384383088,0.12543277227786973,0.1625879646497174,0.14672548568154933,-0.1682690188766554,0.17379943526144886,0.12102849801795486,0.14945766399723528,0.13093218446012617,0.14028311319296197,0.1785685640345182,0.18275333528178458,0.1386943621036056,0.11454526718840487,0.18882058149068642,0.12697726541337556,0.12427712518463042,0.3008520999851846,0.3399430927873089,-0.1682690188766554,0.3575579027619148,-0.3303874813013269,0.4359235999859392,-0.09132366729887478,0.4060421240984014,0.5258724622922195,0.45191423965417016,0.08865028544033507,0.09504897966670568,1.0,0.438276536630825,0.017231784446368907,0.2401773602615616,0.22951525512930265,0.21169874037422295,0.32284340606773454,0.2939204733666818,0.2875891316420015,-0.3220480829790202,0.333751058348717,-0.09625482518521762,0.28896411627463475,0.11283833968739239,0.1286401578670535,0.42353018056388186,0.3342263221818764,0.4263095537950737,0.41717273298451335,0.017018342956354897,0.0806835502591154,0.6814063213702893,0.13165210573521602,-0.0198642476542481,0.37363911396069127,0.3674501503673162,0.415913224222569,0.40473025929667283,0.23069569946987908,0.21167570205072922,0.21335355411614879,0.2798233886562091,0.31363049650871155,-0.08660684460483614,0.39651498875047503,-0.025179303398164495,0.3208208001371696,0.294009936907015,0.4354664174008413,0.3668303332138971,0.48280962486173995,0.05251232991121173,0.06642207249235246,0.6770953254468237,0.16040484950973613,0.0071449924765968655,0.3933437349032393,0.4979321223250128,0.158743110240995,0.4720563391996251,0.13410267085458832,0.1303453192357149,-0.05540193419303867,,0.1431820739812014,-0.14114225153544613,0.13723519689678085
EP_NOVEH,0.3176523205717649,0.15756562068968727,0.17848481258234317,0.17531839810787692,0.21129402251626325,0.1887923220554537,-0.15582992610967325,0.1668439961883082,0.1629218068643905,0.13690818877646507,0.1816929947696198,0.18717312914003284,0.1661766449247042,0.15248207708632186,0.30813568117228596,0.002361918425215746,0.15835929562555853,0.45744073586446704,0.24506105445804638,0.4232113376199544,0.44778505413227876,-0.15582992610967325,0.26575978699481045,-0.17176692751961772,0.03433320787227572,0.12318140354772751,0.4075022001156383,0.36555177071136435,0.0800344807345122,0.2759792116596522,0.013890201656127556,0.438276536630825,1.0,0.13474654583300605,0.3826756159224986,0.35446678838836265,0.22678675781423116,0.27290562423863635,0.36199685580305513,0.35277969625806826,-0.14907570145866536,-0.01717897349571156,0.1040454422640222,0.31526304422721796,0.14001396428227258,0.16692761320985133,0.26197330694601495,0.03983446716224512,0.1675408460295676,0.16585091408939995,0.11694757007797664,-0.031555076596759865,0.1592513794402478,0.6824045481696437,0.19307225562242428,0.4690130886733568,0.4692181084051946,0.4219072290056519,0.4132072164169142,0.32961197461258585,0.30432233030437267,0.23205577188454551,0.17303192094315498,0.34830936433562554,-0.11691183546432976,0.02042592845230656,0.10112864078537154,0.3105533181254839,0.15285104732461258,0.33662368044713353,0.06735299951651107,0.24260422925434993,0.14334032778124292,0.08621936650501787,0.16194915640365123,0.5983308612952255,0.0680139761902802,0.43400321056095975,0.4241340230827009,0.1121336144505992,0.16237223216413216,-0.08395796171587745,0.14423640281679062,-0.09583211652779226,,0.13786438515304414,0.005925507918346394,0.0081566357876646
EP_GROUPQ,0.07147398112315953,-0.06897639914645108,-0.07335857049379146,-0.0727963566326227,-0.05487556314884269,-0.06045265973161701,-0.23132622762521365,-0.05069811141392775,-0.0760374159696412,-0.07461654279442491,-0.0751518917478825,-0.06836955297600542,-0.04930837851897554,-0.04120024282461099,-0.04424216111713468,-0.07428459336048944,-0.04035383988664371,-0.031210466589530195,0.09741777885177466,0.1727632626190402,0.0733037356917014,-0.23132622762521365,0.14107833036812154,-0.14982743773717647,-0.32605026088066763,0.05088577837650727,0.05802852806871144,0.15692769243560456,0.016178219176426964,0.0012563975741853326,0.09420750496028785,0.017231784446368907,0.13474654583300605,1.0,0.16863479870575188,0.06484780455139455,0.2495799303671605,0.12828569637542522,0.17882071680427777,0.17619414184522228,-0.15432065976688636,-0.3120135901633643,0.05130763847014226,0.05645881745232774,-0.19796205023531102,-0.17131748878704348,0.17594930802751432,0.025264389672038125,0.11166737385410136,0.11079789547917544,0.010664672389386896,0.07897837437084962,-0.0010943097824035871,0.17740879831312253,0.6990563053814767,0.40641519618213046,0.4048788909500023,0.20685990395898352,0.20133408466587688,0.11808426236474373,0.07582780108425548,0.2841404311617179,0.13049753536376077,0.20428581743375313,-0.09008097880782343,-0.12002561380365424,0.039559833462311095,0.05972287611224731,-0.05354419029273474,0.09017208078831686,0.0001830188432931985,0.05419813345095517,0.01396443096169708,0.0863857654114207,0.002391359584670382,0.09760908262010268,0.7877243409338945,0.4076315618247368,0.2379988055492395,-0.06420815695994493,0.03361413020246482,0.09259455830921445,-0.06780963322657874,-0.017925971763005897,,-0.05990453176660114,-0.1397525952770216,0.1453576105108257
EPL_POV,0.01670534120289247,-0.0657101750900576,-0.06526599606944733,-0.06991702335074083,0.030132686497184737,-0.021959131374202284,-0.7249240866129657,0.005062952582303341,-0.07743448309789369,-0.0628413023623982,-0.0342138152254023,-0.023766344031084602,-0.007370563020842519,-0.0036692313907677977,-0.027620396593086054,0.09755466747190886,-0.005087610497376736,0.014169707481103808,-0.007516243221453898,0.9392414161183551,0.6030646056809752,-0.7249240866129657,0.6165036330435922,-0.06897299731857293,0.0194738249849655,0.53666780412487,0.47347499895478606,0.3901779106274695,0.06263896675407174,-0.1470354849911002,0.5252881121796983,0.2401773602615616,0.3826756159224986,0.16863479870575188,1.0,0.6365357062223319,0.7908123656105946,0.6659038893104715,0.9051416946296024,0.9046427329693556,-0.06432881200286937,-0.0016745142745682345,0.5398489096013261,0.4649646137904816,0.5192034370058847,0.5739392248516082,0.3362209308765625,-0.028680429786833342,0.1690490660331262,0.1693571072026305,-0.22799047012822754,0.5288290351448022,0.3204681677654861,0.562065597576261,0.18301303399573188,0.5705852943996901,0.567508352250012,0.8246253912343736,0.8284478173107525,0.5189005173956831,0.3830783315597854,0.44740053365524024,0.3327025717101293,0.5640179446015474,-0.07489215422317042,0.026039217039366697,0.3095229799586648,0.3689985467902657,0.3048294357626402,0.272530305545472,0.04934724165195064,0.19328190873434378,-0.07502580664954808,0.3384403075548203,0.1425443486803939,0.3062484379597169,0.16239925747666561,0.3591458588694057,0.5289188054456262,-0.005703271728512233,0.4153770600420176,0.16761606699705495,-0.06637287401029442,-0.09732291014317511,,-0.0400457561496703,-0.046354101133379545,0.05817771717893735
EPL_UNEMP,0.07411042383985919,0.05184307421332,0.057632540028163634,0.051019715160979376,0.09947357333944172,0.09527711401021252,-0.454432413632395,0.07719364545418347,0.058845459273889615,0.051579761811414535,0.09062019032177679,0.079490590160175,0.0688295821153582,0.046032014370013176,0.033462256919684595,0.20056005708679286,0.04757123827561171,0.06182041629285822,0.0857958942123287,0.6158776187998305,0.9058442484444399,-0.454432413632395,0.44822809647195283,-0.10580881300532609,-0.01202957327664449,0.45815411536027384,0.4290647859052461,0.41133340194949863,0.050751477667528855,-0.0746763042611404,0.38102769020148575,0.22951525512930265,0.35446678838836265,0.06484780455139455,0.6365357062223319,1.0,0.5143940421492147,0.4983531567137554,0.7753935781269338,0.771983444042947,-0.11945685207230267,-0.03243407895242527,0.4596708651481942,0.41560876836214955,0.40011469778271896,0.4257480124590615,0.3820335437136247,0.027854169087294055,0.22690435374695384,0.2287068120880322,-0.10747599866866066,0.37470573326533785,0.28129902224231346,0.47887156626904204,0.058979166530645485,0.4535196479932555,0.4465219519751656,0.704015195167844,0.7026788292477065,0.3537854518560228,0.5221896478596031,0.31913317896950905,0.22761142767381734,0.47693825252742406,-0.06274948464940028,0.01357801327054369,0.25246770910493277,0.3108668374126322,0.24889603708923547,0.28159489727796166,0.033386596711053616,0.18907711915091874,-0.04041199027846101,0.26669052597327936,0.12655107891436226,0.2872860619068354,0.0699329109839624,0.2914131195963702,0.4464464611370791,0.06320192916166727,0.2625231865033945,-0.03448895848129492,0.0507481087904044,-0.11377775027123131,,0.05199951524139125,0.07451729906701295,-0.06331920980290674
EPL_PCI,-0.0034180241105995763,-0.23532635713432817,-0.2516539316518685,-0.25241006834582,-0.15004237830244543,-0.19044592992164544,-0.9153601164948995,-0.12706715322033893,-0.254408317656256,-0.22368401203834876,-0.2213807179188383,-0.20727569463750808,-0.14525524420171848,-0.1056934834201338,-0.18304818742902937,-0.03606209731070112,-0.11013792835496974,-0.13454175899875484,-0.209953010396128,0.7636029637114494,0.5056575043120779,-0.9153601164948995,0.6998548855820397,-0.026793504450179164,0.13265638711622507,0.5936893709111764,0.35263465478951544,0.2741167184645572,0.046212761365417084,-0.4122775152238635,0.6087577765858676,0.21169874037422295,0.22678675781423116,0.2495799303671605,0.7908123656105946,0.5143940421492147,1.0,0.732973176798849,0.8888882231205308,0.8884569317736042,0.0011203925291739976,0.09989279014595542,0.6011366406047249,0.33197783538969355,0.5717923340070081,0.5967454482505907,0.19198114466485358,-0.10498572911198703,0.04547847406885982,0.04368221868444895,-0.45768883153467627,0.6314084362437355,0.27820704375878585,0.3779148481149971,0.1557827497999462,0.410697479590221,0.39866897421865855,0.742462930457921,0.7440618178939162,0.4479792070833152,0.36186608157045125,0.5205414555612223,0.3907213961030476,0.577223512531773,-0.10298174351391422,0.12322592378713122,0.3365007263901873,0.3044546356294977,0.32045306493780906,0.22519147366033862,0.03566597211976511,0.15662186301972122,-0.32535027967406205,0.3585340097412632,0.14494805542589587,0.19249231449536275,0.2557257444339279,0.25647177425757967,0.49299895341806055,-0.14862515464138648,0.4449573600470732,0.33153861211127605,-0.24771152069865549,-0.08424114919867412,,-0.18797420441053442,-0.11854034998590154,0.11100499992778202
EPL_NOHSDP,-0.01667706637104604,-0.044142650908212046,-0.058549431701661644,-0.05915085276875633,0.0210820051077373,-0.009343145325227875,-0.6568912670255486,0.05198982540974725,-0.060874266183760045,-0.03358950225320713,-0.03181231467827449,-0.018979447625587006,0.031223236445551576,0.052547927310884236,-0.017681368302046394,0.09526976499666762,0.0397496814910027,0.008340293847682863,-0.05652344454529999,0.6398655146083524,0.4739678610598263,-0.6568912670255486,0.9421689694236111,-0.10440191256499996,0.1814194942579871,0.4813402649001224,0.3897702505145203,0.4605159342311166,0.32365573784840035,-0.28714192621097145,0.5943670207287378,0.32284340606773454,0.27290562423863635,0.12828569637542522,0.6659038893104715,0.4983531567137554,0.732973176798849,1.0,0.8478770341129757,0.8474949098153282,-0.10085120044467667,0.16514589974932126,0.4777289014199727,0.385245080420724,0.5126718342368947,0.5183893220165164,0.4000112331047695,0.183071728675961,0.3262480905266581,0.3226430566916671,-0.39021561557478185,0.6007339109431995,0.42692683426567124,0.370877838210125,0.03169872695358996,0.43340976308558843,0.4174428081859286,0.7882348369988849,0.7927954451296382,0.3736527794347791,0.31406560050363,0.4156420624865225,0.5185588530159632,0.543814781407142,-0.12357798623221161,0.14584624977113583,0.303820031780774,0.3049747844285683,0.3060021181495133,0.3243498399777449,0.30284618674046737,0.3775056024842726,-0.21185056735346808,0.36918440972940786,0.27503348400226907,0.2428557641352123,0.14987650598607663,0.3378388322165466,0.5586670311554217,0.028430849156715846,0.5381301993562255,0.31378075135476347,-0.055679622682867275,-0.0206137033077465,,-0.009347061617737342,-0.11878173248342695,0.13909601643014585
SPL_THEME1,0.020709455816286346,-0.08570847735006051,-0.09287212616003901,-0.09656706491355702,0.00030781409777844913,-0.03688079753389774,-0.8050349965957642,0.002210314400372142,-0.09756389370690309,-0.07845406581373801,-0.057448551870361554,-0.04977126488357941,-0.01527399374965768,-0.0030658230993905757,-0.056923326688624494,0.10466780724592094,-0.008077629798634727,-0.01459738214044043,-0.054949644313357665,0.8657340236068735,0.7283269535793528,-0.8050349965957642,0.7921240563058397,-0.0895857877186656,0.09406870283054947,0.6056516686208824,0.4814102752710292,0.4496330032094621,0.14151311963614208,-0.2694328095506739,0.6172473758061374,0.2939204733666818,0.36199685580305513,0.17882071680427777,0.9051416946296024,0.7753935781269338,0.8888882231205308,0.8478770341129757,1.0,0.9986173539030606,-0.08303104340333327,0.067567065144025,0.6081438791400852,0.4676201438456852,0.5863266820130459,0.6188163736517509,0.3835465070301298,0.022736095069931152,0.22479087499426922,0.22382815517715832,-0.34619202210000166,0.6249126736635646,0.38250221819907565,0.5237737428975706,0.12562002235340014,0.5467365740056391,0.5355959422996983,0.8952937670336701,0.8978242022079841,0.4957823630357968,0.462742928959822,0.4982006499581416,0.43006479295920574,0.6326517700619777,-0.10657643778206062,0.09031383702190882,0.35181364847395247,0.3773031302350388,0.3453464934242604,0.32302360855818496,0.12336067980945246,0.26828129204522566,-0.1908773485567809,0.39002689466261714,0.2016896385632938,0.30113413105623954,0.18660520853394366,0.36433685254778503,0.5932024867292669,-0.01823640033996375,0.4860596589387862,0.22771036689503055,-0.09322014302070909,-0.09244747521637132,,-0.054128071522763055,-0.061162320631020665,0.07165306656466304
RPL_THEME1,0.01969382519849919,-0.08487449533956087,-0.09187302524243436,-0.09569540283171055,0.001681180182660078,-0.03582623842724238,-0.8013014126536768,0.0033852682710996244,-0.09668639912836523,-0.0776597353459441,-0.05604900754231181,-0.048584430498618235,-0.014373530118616256,-0.0023392428868385736,-0.05638314205604594,0.10756117998396734,-0.007349350018562132,-0.013851989621160405,-0.0538071258481381,0.8533107031923491,0.7149306418771896,-0.8013014126536768,0.7843716523695032,-0.08749174739320227,0.09083991769033564,0.6047430455010667,0.4742137146652363,0.4408027332725139,0.13876074588397938,-0.26908774163336996,0.6146244305076188,0.2875891316420015,0.35277969625806826,0.17619414184522228,0.9046427329693556,0.771983444042947,0.8884569317736042,0.8474949098153282,0.9986173539030606,1.0,-0.08079780985592078,0.0659011024992995,0.6111780473958555,0.46541191792877046,0.5870978499185739,0.6210054205001365,0.38118891885604556,0.025563535196088748,0.22511853614865915,0.22422174433950823,-0.3453197615168559,0.6257133148359314,0.38211472543411096,0.5169396846677418,0.12319944998531807,0.5434017331486595,0.5325715196671639,0.8937412088551554,0.8992929919543571,0.4709581504585788,0.4424531110746011,0.47386062596732575,0.4112338693593546,0.6030473476022272,-0.10550086516284861,0.08869138720191452,0.3459099660108858,0.3668432742534892,0.3371623690898895,0.31016489976889405,0.12222041327763386,0.2598794573092074,-0.1905173055306232,0.38092137533221315,0.19875468098021173,0.28427015664179056,0.18460204119602347,0.3517989680962446,0.5706191578257739,-0.016856548517220342,0.4843204418585808,0.22451680534732718,-0.09240783461990057,-0.09062331345568214,,-0.05296906308040133,-0.05855599751701344,0.06893236831379766
EPL_AGE65,-0.06947078563673365,-0.24116365331822354,-0.23311626868247173,-0.24129621797238976,-0.22370883924752316,-0.2218241329116905,-0.0547223191357686,-0.18443767114617685,-0.19875525114704162,-0.25616024201850934,-0.23632974494345543,-0.2519057766500933,-0.1980674286921131,-0.14432661897648252,-0.1688201968804678,-0.13966261987470754,-0.1470395113349361,-0.14146100168071982,-0.29412400077437584,-0.10021055504422888,-0.14396646146864372,-0.0547223191357686,-0.13385388128552417,0.9467601421433368,-0.530065053767984,0.43447290990025,-0.4515061560683638,-0.431263407769913,-0.3268975329756931,-0.37943322106372335,0.13109525433355992,-0.3220480829790202,-0.14907570145866536,-0.15432065976688636,-0.06432881200286937,-0.11945685207230267,0.0011203925291739976,-0.10085120044467667,-0.08303104340333327,-0.08079780985592078,1.0,-0.5426060963035734,0.4521070889847393,-0.44912882352958294,0.2547935967443169,0.21450702957351747,-0.4539880601988372,-0.38273757946846143,-0.4710677669495931,-0.46805150590107847,-0.3855343593325802,0.17122975069810098,-0.36662569236591863,-0.09491012927705969,-0.10994021041092948,-0.3309538452768751,-0.3368693963946123,-0.2127242862992722,-0.20989062378446943,-0.13521727165041483,-0.07405261593813615,-0.10524608725925114,-0.16444540593641155,-0.16055801962376332,0.5150021947622601,-0.3727109877721013,0.20850536030170047,-0.2539770873374599,0.04409465524856829,-0.266753015663661,-0.25723490464816096,-0.31540333833586554,-0.31720247495670567,0.015436062917764002,-0.2525425160811854,-0.12330848925033383,-0.13184913971464288,-0.3329633403949059,-0.2595559231661221,-0.2086148981943149,-0.15789913946171572,0.21447810632622427,-0.2519077002549052,0.06311383310878883,,-0.22465093338505537,0.1254814845846404,-0.11427626077435295
EPL_AGE17,0.07699399204561574,0.0452340247614132,0.02424577103366476,0.03300490842813349,0.0489109580254325,0.04062628515875631,-0.09546951655717412,0.05097041242387248,0.003363661710506098,0.07954712548908231,0.034766935837554594,0.06593879533407265,0.055713574576594295,0.03833454838745486,-0.006808581396739987,0.013224810773669592,0.03855391015632175,-0.015811839124292435,-0.05181712436510073,0.033920189563861,0.018377502585752648,-0.09546951655717412,0.18836499220880082,-0.5523302133599274,0.9343538183267676,-0.2698942196013019,0.3957447860167804,0.2841199261670421,0.27779862873971756,-0.027951751605808,-0.07273699841110641,0.333751058348717,-0.01717897349571156,-0.3120135901633643,-0.0016745142745682345,-0.03243407895242527,0.09989279014595542,0.16514589974932126,0.067567065144025,0.0659011024992995,-0.5426060963035734,1.0,-0.27554733587014696,0.387828889038678,0.31428463789350175,0.28529831366033714,0.26645446915166815,0.27445972234752974,0.3051823584682252,0.3020744221626572,0.033747815974204814,-0.07201950637536274,0.372433066346677,-0.10052124705358476,-0.2803497375664532,-0.01966270612333534,-0.019107045022970597,0.18858275689778067,0.18386989869100973,0.06994874186213364,0.03834156031619032,0.05287535969866898,0.1581943130743688,0.10702324010037338,-0.37992359415155813,0.5233129999880882,-0.16073972423539418,0.2741878257985592,0.12678362668296148,0.19016616159862493,0.22485836192695705,0.24990558274194258,-0.05467902714141754,-0.052561551117926555,0.2846243735779177,0.0019185996999336646,-0.26846290102558795,-0.0386750216435072,0.1363467742406549,0.0758102593513194,0.28549768264872066,0.04052482118548121,0.043512480776735,-0.04516379374074078,,0.06296185993303809,-0.18028397046622505,0.15836333913466805
