GEO_ID,STATE,COUNTY,NAME,POPUNI,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM
0500000US31001,31,001,"Adams County, Nebraska",30408,11767,3460,38.70,11.38,12304,3470,40.46,11.41,6337,2823,20.84,9.28
0500000US31003,31,003,"Antelope County, Nebraska",6292,2736,624,43.48,9.92,2384,631,37.89,10.03,1172,529,18.63,8.40
0500000US31005,31,005,"Arthur County, Nebraska",463,122,68,26.35,14.62,251,68,54.21,14.67,90,55,19.44,11.92
0500000US31007,31,007,"Banner County, Nebraska",745,262,120,35.17,16.16,247,123,33.15,16.46,236,103,31.68,13.80
0500000US31009,31,009,"Blaine County, Nebraska",465,196,78,42.15,16.73,177,79,38.06,16.97,92,67,19.78,14.45
0500000US31011,31,011,"Boone County, Nebraska",5190,2256,533,43.47,10.28,1843,536,35.51,10.34,1091,447,21.02,8.62
0500000US31013,31,013,"Box Butte County, Nebraska",10772,3798,1275,35.26,11.83,4787,1302,44.44,12.09,2187,1094,20.30,10.15
0500000US31015,31,015,"Boyd County, Nebraska",1919,542,233,28.24,12.15,879,240,45.81,12.52,498,213,25.95,11.10
0500000US31017,31,017,"Brown County, Nebraska",2955,1155,409,39.09,13.83,1197,417,40.51,14.13,603,360,20.41,12.18
0500000US31019,31,019,"Buffalo County, Nebraska",47956,21477,4996,44.78,10.42,17779,4925,37.07,10.27,8700,3820,18.14,7.97
0500000US31021,31,021,"Burt County, Nebraska",6459,1950,663,30.19,10.27,2863,673,44.33,10.42,1646,575,25.48,8.90
0500000US31023,31,023,"Butler County, Nebraska",7986,3838,810,48.06,10.15,2761,814,34.57,10.20,1387,675,17.37,8.45
0500000US31025,31,025,"Cass County, Nebraska",26158,12287,2385,46.97,9.12,9737,2382,37.22,9.10,4134,1905,15.80,7.28
0500000US31027,31,027,"Cedar County, Nebraska",8398,3905,776,46.50,9.24,2976,779,35.44,9.28,1517,646,18.06,7.69
0500000US31029,31,029,"Chase County, Nebraska",3924,1463,491,37.28,12.51,1459,500,37.18,12.75,1002,419,25.54,10.69
0500000US31031,31,031,"Cherry County, Nebraska",5686,2418,685,42.53,12.05,2386,699,41.96,12.30,882,602,15.51,10.58
0500000US31033,31,033,"Cheyenne County, Nebraska",8903,3580,960,40.21,10.79,3829,970,43.01,10.89,1494,802,16.78,9.00
0500000US31035,31,035,"Clay County, Nebraska",6198,2596,598,41.88,9.65,2454,606,39.59,9.77,1148,501,18.52,8.08
0500000US31037,31,037,"Colfax County, Nebraska",10709,3287,1565,30.69,14.61,4612,1703,43.07,15.91,2810,1436,26.24,13.41
0500000US31039,31,039,"Cuming County, Nebraska",8846,3203,967,36.21,10.93,3621,988,40.93,11.17,2022,831,22.86,9.40
0500000US31041,31,041,"Custer County, Nebraska",10771,3877,1165,35.99,10.82,4209,1177,39.08,10.93,2685,989,24.93,9.18
0500000US31043,31,043,"Dakota County, Nebraska",19956,6347,2406,31.80,12.06,8746,2594,43.83,13.00,4863,2249,24.37,11.27
0500000US31045,31,045,"Dawes County, Nebraska",7907,2793,1015,35.32,12.84,3640,1025,46.04,12.96,1474,855,18.64,10.81
0500000US31047,31,047,"Dawson County, Nebraska",23500,7361,2661,31.32,11.32,10007,2871,42.58,12.22,6132,2502,26.09,10.65
0500000US31049,31,049,"Deuel County, Nebraska",1794,629,239,35.06,13.34,755,244,42.08,13.59,410,207,22.85,11.56
0500000US31051,31,051,"Dixon County, Nebraska",5628,2249,563,39.96,10.01,2491,576,44.26,10.23,888,483,15.78,8.57
0500000US31053,31,053,"Dodge County, Nebraska",35893,13907,3721,38.75,10.37,14626,3723,40.75,10.37,7360,3041,20.51,8.47
0500000US31055,31,055,"Douglas County, Nebraska",563209,235069,60925,41.74,10.82,223846,61494,39.74,10.92,104294,49565,18.52,8.80
0500000US31057,31,057,"Dundy County, Nebraska",1693,514,233,30.36,13.75,760,238,44.89,14.08,419,206,24.75,12.17
0500000US31059,31,059,"Fillmore County, Nebraska",5364,2145,564,39.99,10.51,1887,568,35.18,10.59,1332,479,24.83,8.93
0500000US31061,31,061,"Franklin County, Nebraska",2978,1090,323,36.60,10.86,1145,331,38.45,11.13,743,287,24.95,9.63
0500000US31063,31,063,"Frontier County, Nebraska",2514,1079,290,42.92,11.54,960,294,38.19,11.71,475,249,18.89,9.90
0500000US31065,31,065,"Furnas County, Nebraska",4674,1553,497,33.23,10.63,2075,506,44.39,10.82,1046,432,22.38,9.24
0500000US31067,31,067,"Gage County, Nebraska",21488,8135,2208,37.86,10.28,9126,2203,42.47,10.25,4227,1807,19.67,8.41
0500000US31069,31,069,"Garden County, Nebraska",1837,557,255,30.32,13.89,765,263,41.64,14.31,515,230,28.03,12.54
0500000US31071,31,071,"Garfield County, Nebraska",1969,680,272,34.54,13.82,709,277,36.01,14.07,580,243,29.46,12.32
0500000US31073,31,073,"Gosper County, Nebraska",1990,760,261,38.19,13.11,799,265,40.15,13.33,431,227,21.66,11.40
0500000US31075,31,075,"Grant County, Nebraska",623,216,92,34.67,14.72,299,92,47.99,14.80,108,76,17.34,12.18
0500000US31077,31,077,"Greeley County, Nebraska",2356,996,281,42.28,11.91,947,283,40.20,12.02,413,241,17.53,10.23
0500000US31079,31,079,"Hall County, Nebraska",61128,21459,6557,35.11,10.73,28392,6736,46.45,11.02,11277,5559,18.45,9.09
0500000US31081,31,081,"Hamilton County, Nebraska",9313,4532,1035,48.66,11.11,3372,1041,36.21,11.18,1409,864,15.13,9.28
0500000US31083,31,083,"Harlan County, Nebraska",3377,1144,366,33.88,10.84,1472,373,43.59,11.04,761,321,22.53,9.51
0500000US31085,31,085,"Hayes County, Nebraska",922,301,124,32.65,13.47,470,127,50.98,13.82,151,109,16.38,11.87
0500000US31087,31,087,"Hitchcock County, Nebraska",2758,985,314,35.71,11.39,1152,320,41.77,11.60,621,273,22.52,9.91
0500000US31089,31,089,"Holt County, Nebraska",10063,3634,1125,36.11,11.18,4196,1139,41.70,11.31,2233,943,22.19,9.37
0500000US31091,31,091,"Hooker County, Nebraska",682,331,119,48.53,17.39,183,122,26.83,17.83,168,108,24.63,15.87
0500000US31093,31,093,"Howard County, Nebraska",6445,2698,686,41.86,10.65,2499,689,38.77,10.69,1248,570,19.36,8.84
0500000US31095,31,095,"Jefferson County, Nebraska",7038,2623,744,37.27,10.57,2802,756,39.81,10.74,1613,644,22.92,9.16
0500000US31097,31,097,"Johnson County, Nebraska",4087,1633,436,39.96,10.67,1516,445,37.09,10.89,938,377,22.95,9.22
0500000US31099,31,099,"Kearney County, Nebraska",6490,2587,717,39.86,11.05,2670,722,41.14,11.12,1233,593,19.00,9.14
0500000US31101,31,101,"Keith County, Nebraska",8026,2977,890,37.09,11.08,3153,916,39.28,11.41,1896,793,23.62,9.88
0500000US31103,31,103,"Keya Paha County, Nebraska",806,264,123,32.75,15.31,311,128,38.59,15.87,231,113,28.66,14.02
0500000US31105,31,105,"Kimball County, Nebraska",3626,886,453,24.43,12.50,1915,466,52.81,12.85,825,402,22.75,11.08
0500000US31107,31,107,"Knox County, Nebraska",8326,3032,741,36.42,8.90,3239,766,38.90,9.20,2055,683,24.68,8.21
0500000US31109,31,109,"Lancaster County, Nebraska",306291,131170,33386,42.83,10.90,120379,33223,39.30,10.85,54742,26320,17.87,8.59
0500000US31111,31,111,"Lincoln County, Nebraska",34691,13434,3789,38.72,10.92,14351,3791,41.37,10.93,6906,3111,19.91,8.97
0500000US31113,31,113,"Logan County, Nebraska",748,201,114,26.87,15.27,381,116,50.94,15.44,166,96,22.19,12.83
0500000US31115,31,115,"Loup County, Nebraska",664,209,109,31.48,16.36,283,111,42.62,16.67,172,94,25.90,14.14
0500000US31117,31,117,"McPherson County, Nebraska",494,203,81,41.09,16.44,199,82,40.28,16.56,92,68,18.62,13.81
0500000US31119,31,119,"Madison County, Nebraska",34450,13490,3663,39.16,10.63,15092,3663,43.81,10.63,5868,2977,17.03,8.64
0500000US31121,31,121,"Merrick County, Nebraska",7712,2884,816,37.40,10.58,2978,821,38.62,10.65,1850,683,23.99,8.86
0500000US31123,31,123,"Morrill County, Nebraska",4638,1446,533,31.18,11.49,2366,545,51.01,11.75,826,463,17.81,9.98
0500000US31125,31,125,"Nance County, Nebraska",3519,1424,430,40.47,12.21,1408,431,40.01,12.24,687,362,19.52,10.29
0500000US31127,31,127,"Nemaha County, Nebraska",6577,2258,747,34.33,11.36,3264,751,49.63,11.42,1055,622,16.04,9.45
0500000US31129,31,129,"Nuckolls County, Nebraska",4148,1380,475,33.27,11.44,1713,485,41.30,11.70,1055,420,25.43,10.13
0500000US31131,31,131,"Otoe County, Nebraska",16001,7226,1677,45.16,10.48,5625,1698,35.15,10.61,3150,1412,19.69,8.83
0500000US31133,31,133,"Pawnee County, Nebraska",2613,743,318,28.43,12.17,1031,326,39.46,12.46,839,284,32.11,10.85
0500000US31135,31,135,"Perkins County, Nebraska",2891,1478,342,51.12,11.83,874,346,30.23,11.98,539,290,18.64,10.04
0500000US31137,31,137,"Phelps County, Nebraska",8986,4257,923,47.37,10.27,2878,929,32.03,10.34,1851,777,20.60,8.65
0500000US31139,31,139,"Pierce County, Nebraska",7136,3303,707,46.29,9.91,2582,706,36.18,9.90,1251,573,17.53,8.03
0500000US31141,31,141,"Platte County, Nebraska",33271,13376,3616,40.20,10.87,12195,3670,36.65,11.03,7700,3045,23.14,9.15
0500000US31143,31,143,"Polk County, Nebraska",5212,2295,523,44.03,10.03,2235,530,42.88,10.17,682,450,13.09,8.63
0500000US31145,31,145,"Red Willow County, Nebraska",10409,3616,1253,34.74,12.03,4223,1266,40.57,12.16,2570,1058,24.69,10.16
0500000US31147,31,147,"Richardson County, Nebraska",7859,2957,983,37.63,12.51,2840,998,36.14,12.70,2062,863,26.24,10.97
0500000US31149,31,149,"Rock County, Nebraska",1357,543,184,40.01,13.55,544,186,40.09,13.73,270,160,19.90,11.80
0500000US31151,31,151,"Saline County, Nebraska",13510,4594,1647,34.00,12.19,5962,1722,44.13,12.75,2954,1426,21.87,10.55
0500000US31153,31,153,"Sarpy County, Nebraska",186885,92813,19456,49.66,10.41,69209,19267,37.03,10.31,24863,14814,13.30,7.93
0500000US31155,31,155,"Saunders County, Nebraska",21466,9589,1909,44.67,8.89,8477,1906,39.49,8.88,3400,1541,15.84,7.18
0500000US31157,31,157,"Scotts Bluff County, Nebraska",35324,12462,3716,35.28,10.52,14331,3842,40.57,10.88,8531,3267,24.15,9.25
0500000US31159,31,159,"Seward County, Nebraska",16159,8225,1521,50.90,9.42,5695,1517,35.24,9.39,2239,1223,13.86,7.57
0500000US31161,31,161,"Sheridan County, Nebraska",5238,1826,547,34.86,10.44,2330,572,44.48,10.92,1082,516,20.66,9.85
0500000US31163,31,163,"Sherman County, Nebraska",3001,1102,346,36.72,11.52,1167,352,38.89,11.74,732,306,24.39,10.19
0500000US31165,31,165,"Sioux County, Nebraska",1166,349,169,29.93,14.49,563,175,48.28,15.03,254,154,21.78,13.21
0500000US31167,31,167,"Stanton County, Nebraska",5920,2979,707,50.32,11.94,1914,709,32.33,11.97,1027,568,17.35,9.60
0500000US31169,31,169,"Thayer County, Nebraska",5000,2002,491,40.04,9.83,2024,499,40.48,9.98,974,427,19.48,8.55
0500000US31171,31,171,"Thomas County, Nebraska",722,314,118,43.49,16.34,288,121,39.89,16.76,120,104,16.62,14.39
0500000US31173,31,173,"Thurston County, Nebraska",7217,1478,573,20.48,7.94,3315,666,45.93,9.23,2424,647,33.59,8.96
0500000US31175,31,175,"Valley County, Nebraska",4153,1000,465,24.08,11.19,2187,473,52.66,11.38,966,403,23.26,9.71
0500000US31177,31,177,"Washington County, Nebraska",20706,8954,2101,43.24,10.14,8210,2100,39.65,10.14,3542,1684,17.11,8.13
0500000US31179,31,179,"Wayne County, Nebraska",8415,3520,969,41.83,11.52,3438,973,40.86,11.56,1457,791,17.31,9.40
0500000US31181,31,181,"Webster County, Nebraska",3482,1435,370,41.21,10.62,1250,375,35.90,10.78,797,320,22.89,9.20
0500000US31183,31,183,"Wheeler County, Nebraska",783,346,118,44.19,15.03,267,120,34.10,15.38,170,104,21.71,13.27
0500000US31185,31,185,"York County, Nebraska",13057,5080,1350,38.91,10.34,5693,1364,43.60,10.45,2284,1134,17.49,8.68
0500000US32001,32,001,"Churchill County, Nevada",24866,7851,2771,31.57,11.14,11300,3003,45.44,12.08,5715,2468,22.98,9.92
0500000US32003,32,003,"Clark County, Nevada",2252468,650677,229515,28.89,10.19,1083249,250225,48.09,11.11,518542,207796,23.02,9.23
0500000US32005,32,005,"Douglas County, Nevada",48764,14789,5213,30.33,10.69,23581,5702,48.36,11.69,10394,4813,21.31,9.87
0500000US32007,32,007,"Elko County, Nevada",52230,18660,5448,35.73,10.43,24174,5817,46.28,11.14,9396,4590,17.99,8.79
0500000US32009,32,009,"Esmeralda County, Nevada",872,209,114,23.97,13.11,404,136,46.33,15.64,259,125,29.70,14.36
0500000US32011,32,011,"Eureka County, Nevada",2028,637,324,31.41,15.95,1012,344,49.90,16.94,379,273,18.69,13.44
0500000US32013,32,013,"Humboldt County, Nevada",16689,4666,1740,27.96,10.43,7616,1889,45.63,11.32,4407,1550,26.41,9.29
0500000US32015,32,015,"Lander County, Nevada",5532,1806,757,32.65,13.68,2665,819,48.17,14.80,1061,672,19.18,12.15
0500000US32017,32,017,"Lincoln County, Nevada",4907,1446,623,29.47,12.70,2521,679,51.38,13.84,940,569,19.16,11.59
0500000US32019,32,019,"Lyon County, Nevada",57249,16578,5965,28.96,10.42,27930,6269,48.79,10.95,12741,4879,22.26,8.52
0500000US32021,32,021,"Mineral County, Nevada",4476,837,606,18.70,13.54,2394,686,53.49,15.32,1245,599,27.82,13.37
0500000US32023,32,023,"Nye County, Nevada",45540,9939,4594,21.82,10.09,19414,5223,42.63,11.47,16187,4586,35.54,10.07
0500000US32027,32,027,"Pershing County, Nevada",4940,993,601,20.10,12.16,2774,665,56.15,13.46,1173,567,23.74,11.47
0500000US32029,32,029,"Storey County, Nevada",4118,1541,553,37.42,13.43,1998,618,48.52,15.01,579,537,14.06,13.04
0500000US32031,32,031,"Washoe County, Nevada",468182,160258,49066,34.23,10.48,220801,50657,47.16,10.82,87123,38718,18.61,8.27
0500000US32033,32,033,"White Pine County, Nevada",8338,2434,982,29.19,11.77,3814,1069,45.74,12.82,2090,896,25.07,10.74
0500000US32510,32,510,"Carson City, Nevada",53470,16055,5708,30.03,10.68,25167,5949,47.07,11.13,12248,4720,22.91,8.83
0500000US33001,33,001,"Belknap County, New Hampshire",61133,22018,6288,36.02,10.29,26717,6388,43.70,10.45,12398,4982,20.28,8.15
0500000US33003,33,003,"Carroll County, New Hampshire",48855,14747,4703,30.19,9.63,23739,4921,48.59,10.07,10369,4066,21.22,8.32
0500000US33005,33,005,"Cheshire County, New Hampshire",72673,28124,7022,38.70,9.66,31753,7095,43.69,9.76,12796,5530,17.61,7.61
0500000US33007,33,007,"Coos County, New Hampshire",29810,9971,2772,33.45,9.30,12896,2856,43.26,9.58,6943,2304,23.29,7.73
0500000US33009,33,009,"Grafton County, New Hampshire",83682,30383,7917,36.31,9.46,38577,8115,46.10,9.70,14722,6368,17.59,7.61
0500000US33011,33,011,"Hillsborough County, New Hampshire",413440,182656,41828,44.18,10.12,165985,41586,40.15,10.06,64799,31141,15.67,7.53
0500000US33013,33,013,"Merrimack County, New Hampshire",146496,61142,14245,41.74,9.72,60711,14350,41.44,9.80,24643,10908,16.82,7.45
0500000US33015,33,015,"Rockingham County, New Hampshire",309629,152787,30636,49.35,9.89,115049,29947,37.16,9.67,41793,21092,13.50,6.81
0500000US33017,33,017,"Strafford County, New Hampshire",122697,54483,13035,44.40,10.62,48609,12917,39.62,10.53,19605,9554,15.98,7.79
0500000US33019,33,019,"Sullivan County, New Hampshire",43016,15772,4182,36.67,9.72,19526,4270,45.39,9.93,7718,3325,17.94,7.73
0500000US34001,34,001,"Atlantic County, New Jersey",260349,95209,29544,36.57,11.35,107993,30068,41.48,11.55,57147,23999,21.95,9.22
0500000US34003,34,003,"Bergen County, New Jersey",927387,360129,89811,38.83,9.68,391533,99294,42.22,10.71,175725,87742,18.95,9.46
0500000US34005,34,005,"Burlington County, New Jersey",437309,192094,45505,43.93,10.41,173364,46725,39.64,10.68,71851,38113,16.43,8.72
0500000US34007,34,007,"Camden County, New Jersey",503903,178486,52437,35.42,10.41,218781,57400,43.42,11.39,106636,50068,21.16,9.94
0500000US34009,34,009,"Cape May County, New Jersey",91718,31138,9614,33.95,10.48,39216,9933,42.76,10.83,21364,8579,23.29,9.35
0500000US34011,34,011,"Cumberland County, New Jersey",141354,45331,15428,32.07,10.91,59021,16168,41.75,11.44,37002,13514,26.18,9.56
0500000US34013,34,013,"Essex County, New Jersey",786809,224341,79678,28.51,10.13,343538,92886,43.66,11.81,218930,85039,27.83,10.81
0500000US34015,34,015,"Gloucester County, New Jersey",289133,138068,29345,47.75,10.15,107796,29166,37.28,10.09,43269,22463,14.97,7.77
0500000US34017,34,017,"Hudson County, New Jersey",667097,162013,68126,24.29,10.21,328039,79154,49.17,11.87,177045,71505,26.54,10.72
0500000US34019,34,019,"Hunterdon County, New Jersey",122302,62872,11807,51.41,9.65,43796,11427,35.81,9.34,15634,8360,12.78,6.84
0500000US34021,34,021,"Mercer County, New Jersey",351838,131333,36590,37.33,10.40,142359,39227,40.46,11.15,78146,33433,22.21,9.50
0500000US34023,34,023,"Middlesex County, New Jersey",807430,289395,80132,35.84,9.92,351485,89293,43.53,11.06,166550,77960,20.63,9.66
0500000US34025,34,025,"Monmouth County, New Jersey",616539,277925,63359,45.08,10.28,238286,63931,38.65,10.37,100328,50712,16.27,8.23
0500000US34027,34,027,"Morris County, New Jersey",487956,232829,48030,47.72,9.84,179969,49268,36.88,10.10,75158,39744,15.40,8.14
0500000US34029,34,029,"Ocean County, New Jersey",605274,222182,63575,36.71,10.50,263504,64967,43.53,10.73,119588,52765,19.76,8.72
0500000US34031,34,031,"Passaic County, New Jersey",495371,138133,47149,27.88,9.52,223326,54413,45.08,10.98,133912,49353,27.03,9.96
0500000US34033,34,033,"Salem County, New Jersey",61998,24461,6798,39.45,10.97,24418,6807,39.39,10.98,13119,5493,21.16,8.86
0500000US34035,34,035,"Somerset County, New Jersey",328128,153968,33351,46.92,10.16,125638,34515,38.29,10.52,48522,28031,14.79,8.54
0500000US34037,34,037,"Sussex County, New Jersey",140263,70721,14371,50.42,10.25,50359,14001,35.90,9.98,19183,10358,13.68,7.38
0500000US34039,34,039,"Union County, New Jersey",554187,180173,52712,32.51,9.51,240436,60641,43.39,10.94,133578,55186,24.10,9.96
0500000US34041,34,041,"Warren County, New Jersey",104411,46972,10747,44.99,10.29,41222,10573,39.48,10.13,16217,8135,15.53,7.79
0500000US35001,35,001,"Bernalillo County, New Mexico",672578,205714,71141,30.59,10.58,310653,76613,46.19,11.39,156211,62629,23.23,9.31
0500000US35003,35,003,"Catron County, New Mexico",3524,654,448,18.56,12.70,1674,541,47.50,15.36,1196,506,33.94,14.35
0500000US35005,35,005,"Chaves County, New Mexico",63310,16592,6633,26.21,10.48,29985,7233,47.36,11.42,16733,6003,26.43,9.48
0500000US35006,35,006,"Cibola County, New Mexico",24322,3743,2149,15.39,8.83,11096,2798,45.62,11.50,9483,2659,38.99,10.93
0500000US35007,35,007,"Colfax County, New Mexico",11664,2732,1133,23.42,9.71,5711,1335,48.96,11.45,3221,1219,27.61,10.45
0500000US35009,35,009,"Curry County, New Mexico",48639,16190,5302,33.29,10.90,21345,5590,43.88,11.49,11104,4333,22.83,8.91
0500000US35011,35,011,"De Baca County, New Mexico",1739,375,237,21.56,13.63,908,279,52.21,16.06,456,254,26.22,14.61
0500000US35013,35,013,"Doña Ana County, New Mexico",214730,54675,22407,25.46,10.43,106012,24504,49.37,11.41,54043,20135,25.17,9.38
0500000US35015,35,015,"Eddy County, New Mexico",58206,16953,6474,29.13,11.12,29322,6885,50.38,11.83,11931,5503,20.50,9.45
0500000US35017,35,017,"Grant County, New Mexico",26710,5320,2639,19.92,9.88,12839,3142,48.07,11.76,8551,2870,32.01,10.74
0500000US35019,35,019,"Guadalupe County, New Mexico",3729,545,468,14.62,12.55,1742,576,46.71,15.46,1442,537,38.67,14.39
0500000US35021,35,021,"Harding County, New Mexico",625,92,84,14.72,13.50,324,103,51.84,16.51,209,98,33.44,15.60
0500000US35023,35,023,"Hidalgo County, New Mexico",4171,732,451,17.55,10.82,2095,533,50.23,12.77,1344,481,32.22,11.53
0500000US35025,35,025,"Lea County, New Mexico",69312,20332,7603,29.33,10.97,33104,8260,47.76,11.92,15876,6669,22.91,9.62
0500000US35027,35,027,"Lincoln County, New Mexico",19474,4553,2078,23.38,10.67,9301,2438,47.76,12.52,5620,2197,28.86,11.28
0500000US35028,35,028,"Los Alamos County, New Mexico",19339,7213,1980,37.30,10.24,9394,2130,48.58,11.01,2732,1720,14.13,8.89
0500000US35029,35,029,"Luna County, New Mexico",23248,5595,2202,24.07,9.47,10893,2657,46.86,11.43,6760,2404,29.08,10.34
0500000US35031,35,031,"McKinley County, New Mexico",71019,6615,4868,9.31,6.85,26482,7002,37.29,9.86,37922,6806,53.40,9.58
0500000US35033,35,033,"Mora County, New Mexico",4521,803,543,17.76,12.00,1874,687,41.45,15.19,1844,653,40.79,14.45
0500000US35035,35,035,"Otero County, New Mexico",66217,19230,6936,29.04,10.47,28837,7698,43.55,11.63,18150,6452,27.41,9.74
0500000US35037,35,037,"Quay County, New Mexico",8231,1424,846,17.30,10.28,3943,989,47.90,12.02,2864,889,34.80,10.81
0500000US35039,35,039,"Rio Arriba County, New Mexico",38766,7439,4581,19.19,11.82,18216,5792,46.99,14.94,13111,5456,33.82,14.07
0500000US35041,35,041,"Roosevelt County, New Mexico",17520,5773,1943,32.95,11.09,7360,2091,42.01,11.93,4387,1706,25.04,9.74
0500000US35043,35,043,"Sandoval County, New Mexico",146408,47997,14005,32.78,9.57,67235,15057,45.92,10.28,31176,12157,21.29,8.30
0500000US35045,35,045,"San Juan County, New Mexico",123020,26748,11210,21.74,9.11,55322,13303,44.97,10.81,40950,11876,33.29,9.65
0500000US35047,35,047,"San Miguel County, New Mexico",26666,5219,2515,19.57,9.43,12346,3062,46.30,11.48,9101,2838,34.13,10.64
0500000US35049,35,049,"Santa Fe County, New Mexico",148542,36759,15222,24.75,10.25,74274,16991,50.00,11.44,37509,14474,25.25,9.74
0500000US35051,35,051,"Sierra County, New Mexico",10740,2072,1064,19.29,9.91,4596,1287,42.79,11.98,4072,1193,37.91,11.11
0500000US35053,35,053,"Socorro County, New Mexico",16137,3266,1623,20.24,10.05,7367,1933,45.65,11.98,5504,1756,34.11,10.88
0500000US35055,35,055,"Taos County, New Mexico",32685,7150,3051,21.88,9.33,15035,3696,46.00,11.31,10500,3431,32.12,10.50
0500000US35057,35,057,"Torrance County, New Mexico",14856,3091,1619,20.81,10.90,6994,1850,47.08,12.45,4771,1627,32.11,10.95
0500000US35059,35,059,"Union County, New Mexico",3422,557,423,16.28,12.35,1849,481,54.03,14.07,1016,427,29.69,12.48
0500000US35061,35,061,"Valencia County, New Mexico",75285,17182,7555,22.82,10.04,37554,8584,49.88,11.40,20549,7419,27.29,9.85
0500000US36001,36,001,"Albany County, New York",292489,121013,31425,41.37,10.74,113647,31792,38.86,10.87,57829,25538,19.77,8.73
0500000US36003,36,003,"Allegany County, New York",42320,14257,3580,33.69,8.46,16506,3611,39.00,8.53,11557,3043,27.31,7.19
0500000US36005,36,005,"Bronx County, New York",1401547,199544,139600,14.24,9.96,613183,176671,43.75,12.61,588820,168990,42.01,12.06
0500000US36007,36,007,"Broome County, New York",182597,66723,19179,36.54,10.50,73488,19208,40.25,10.52,42386,15824,23.21,8.67
0500000US36009,36,009,"Cattaraugus County, New York",74564,24647,6400,33.05,8.58,30287,6410,40.62,8.60,19630,5312,26.33,7.12
0500000US36011,36,011,"Cayuga County, New York",73475,27521,6676,37.46,9.09,30240,6733,41.16,9.16,15714,5682,21.39,7.73
0500000US36013,36,013,"Chautauqua County, New York",123407,46277,11920,37.50,9.66,45400,12033,36.79,9.75,31730,10056,25.71,8.15
0500000US36015,36,015,"Chemung County, New York",80830,32895,8563,40.70,10.59,31159,8490,38.55,10.50,16776,6841,20.75,8.46
0500000US36017,36,017,"Chenango County, New York",47100,16415,4089,34.85,8.68,20817,4117,44.20,8.74,9868,3464,20.95,7.35
0500000US36019,36,019,"Clinton County, New York",74667,29579,7806,39.61,10.45,28661,7787,38.39,10.43,16427,6373,22.00,8.53
0500000US36021,36,021,"Columbia County, New York",58948,20394,6078,34.60,10.31,25518,6215,43.29,10.54,13036,5385,22.11,9.13
0500000US36023,36,023,"Cortland County, New York",44363,18402,4519,41.48,10.19,16775,4505,37.81,10.16,9186,3716,20.71,8.38
0500000US36025,36,025,"Delaware County, New York",42590,13148,4307,30.87,10.11,19474,4405,45.72,10.34,9968,3817,23.40,8.96
0500000US36027,36,027,"Dutchess County, New York",280120,115339,29139,41.17,10.40,114273,29307,40.79,10.46,50508,23504,18.03,8.39
0500000US36029,36,029,"Erie County, New York",901600,357231,94409,39.62,10.47,354739,97187,39.35,10.78,189630,80521,21.03,8.93
0500000US36031,36,031,"Essex County, New York",35440,12296,3720,34.70,10.50,14632,3782,41.29,10.67,8512,3260,24.02,9.20
0500000US36033,36,033,"Franklin County, New York",44517,15783,4439,35.45,9.97,16638,4494,37.37,10.09,12096,3874,27.17,8.70
0500000US36035,36,035,"Fulton County, New York",52907,18390,5659,34.76,10.70,22435,5627,42.40,10.63,12082,4617,22.84,8.73
0500000US36037,36,037,"Genesee County, New York",56153,23498,5350,41.85,9.53,21753,5328,38.74,9.49,10902,4349,19.41,7.75
0500000US36039,36,039,"Greene County, New York",44713,15233,4563,34.07,10.21,19075,4658,42.66,10.42,10405,4002,23.27,8.95
0500000US36041,36,041,"Hamilton County, New York",4415,1520,496,34.43,11.23,1858,518,42.08,11.74,1037,463,23.49,10.49
0500000US36043,36,043,"Herkimer County, New York",60676,23152,6255,38.16,10.31,24727,6288,40.75,10.36,12797,5318,21.09,8.76
0500000US36045,36,045,"Jefferson County, New York",108272,40255,9965,37.18,9.20,45853,10086,42.35,9.32,22164,8073,20.47,7.46
0500000US36047,36,047,"Kings County, New York",2552747,498575,266199,19.53,10.43,1221172,302805,47.84,11.86,833000,270368,32.63,10.59
0500000US36049,36,049,"Lewis County, New York",26267,10524,2337,40.07,8.90,10641,2344,40.51,8.92,5102,1944,19.42,7.40
0500000US36051,36,051,"Livingston County, New York",57680,22936,5567,39.76,9.65,22676,5600,39.31,9.71,12068,4653,20.92,8.07
0500000US36053,36,053,"Madison County, New York",66740,25347,6398,37.98,9.59,28648,6423,42.92,9.62,12745,5349,19.10,8.02
0500000US36055,36,055,"Monroe County, New York",725418,289318,74497,39.88,10.27,282269,75966,38.91,10.47,153831,61564,21.21,8.49
0500000US36057,36,057,"Montgomery County, New York",49113,16989,4945,34.59,10.07,19641,5026,39.99,10.23,12483,4219,25.42,8.59
0500000US36059,36,059,"Nassau County, New York",1347377,517701,128994,38.42,9.57,582995,142751,43.27,10.59,246681,126334,18.31,9.38
0500000US36061,36,061,"New York County, New York",1588188,267505,173773,16.84,10.94,820069,194531,51.64,12.25,500614,172889,31.52,10.89
0500000US36063,36,063,"Niagara County, New York",207484,86215,22685,41.55,10.93,78360,22539,37.77,10.86,42909,18173,20.68,8.76
0500000US36065,36,065,"Oneida County, New York",219744,83160,23927,37.84,10.89,88070,24157,40.08,10.99,48514,20104,22.08,9.15
