UID,code3,FIPS,Admin2,Province_State,3/31/21
84035039,840,35039,Rio Arriba,New Mexico,3471
84035041,840,35041,Roosevelt,New Mexico,1866
84035045,840,35045,San Juan,New Mexico,13745
84035047,840,35047,San Miguel,New Mexico,1315
84035043,840,35043,Sandoval,New Mexico,11386
84035049,840,35049,Santa Fe,New Mexico,9861
84035051,840,35051,Sierra,New Mexico,710
84035053,840,35053,Socorro,New Mexico,1244
84035055,840,35055,Taos,New Mexico,1613
84035057,840,35057,Torrance,New Mexico,681
84090035,840,90035,Unassigned,New Mexico,4105
84035059,840,35059,Union,New Mexico,245
84035061,840,35061,Valencia,New Mexico,6404
84036001,840,36001,Albany,New York,22613
84036003,840,36003,Allegany,New York,3029
84036005,840,36005,Bronx,New York,164950
84036007,840,36007,Broome,New York,16576
84036009,840,36009,Cattaraugus,New York,4813
84036011,840,36011,Cayuga,New York,5615
84036013,840,36013,Chautauqua,New York,7927
84036015,840,36015,Chemung,New York,6836
84036017,840,36017,Chenango,New York,2818
84036019,840,36019,Clinton,New York,4187
84036021,840,36021,Columbia,New York,3690
84036023,840,36023,Cortland,New York,3406
84036025,840,36025,Delaware,New York,1913
84036027,840,36027,Dutchess,New York,26044
84036029,840,36029,Erie,New York,73990
84036031,840,36031,Essex,New York,1439
84036033,840,36033,Franklin,New York,2301
84036035,840,36035,Fulton,New York,3768
84036037,840,36037,Genesee,New York,4786
84036039,840,36039,Greene,New York,2962
84036041,840,36041,Hamilton,New York,294
84036043,840,36043,Herkimer,New York,4772
84036045,840,36045,Jefferson,New York,5216
84036047,840,36047,Kings,New York,246486
84036049,840,36049,Lewis,New York,2321
84036051,840,36051,Livingston,New York,3799
84036053,840,36053,Madison,New York,4105
84036055,840,36055,Monroe,New York,56688
84036057,840,36057,Montgomery,New York,3585
84036059,840,36059,Nassau,New York,167557
84036061,840,36061,New York,New York,123363
84036063,840,36063,Niagara,New York,16540
84036065,840,36065,Oneida,New York,20828
84036067,840,36067,Onondaga,New York,34235
84036069,840,36069,Ontario,New York,6333
84036071,840,36071,Orange,New York,43231
84036073,840,36073,Orleans,New York,2591
84036075,840,36075,Oswego,New York,6608
84036077,840,36077,Otsego,New York,2911
84080036,840,80036,Out of NY,New York,0
84036079,840,36079,Putnam,New York,9527
84036081,840,36081,Queens,New York,246197
84036083,840,36083,Rensselaer,New York,10004
84036085,840,36085,Richmond,New York,65796
84036087,840,36087,Rockland,New York,43585
84036091,840,36091,Saratoga,New York,13389
84036093,840,36093,Schenectady,New York,11822
84036095,840,36095,Schoharie,New York,1411
84036097,840,36097,Schuyler,New York,929
84036099,840,36099,Seneca,New York,1788
84036089,840,36089,St. Lawrence,New York,5928
84036101,840,36101,Steuben,New York,5928
84036103,840,36103,Suffolk,New York,182442
84036105,840,36105,Sullivan,New York,5535
84036107,840,36107,Tioga,New York,3128
84036109,840,36109,Tompkins,New York,3894
84036111,840,36111,Ulster,New York,11979
84090036,840,90036,Unassigned,New York,173
84036113,840,36113,Warren,New York,3180
84036115,840,36115,Washington,New York,2676
84036117,840,36117,Wayne,New York,4842
84036119,840,36119,Westchester,New York,119732
84036121,840,36121,Wyoming,New York,3069
84036123,840,36123,Yates,New York,1058
84037001,840,37001,Alamance,North Carolina,16846
84037003,840,37003,Alexander,North Carolina,4145
84037005,840,37005,Alleghany,North Carolina,944
84037007,840,37007,Anson,North Carolina,2425
84037009,840,37009,Ashe,North Carolina,1970
84037011,840,37011,Avery,North Carolina,1995
84037013,840,37013,Beaufort,North Carolina,4467
84037015,840,37015,Bertie,North Carolina,1697
84037017,840,37017,Bladen,North Carolina,3107
84037019,840,37019,Brunswick,North Carolina,8567
84037021,840,37021,Buncombe,North Carolina,16432
84037023,840,37023,Burke,North Carolina,9540
84037025,840,37025,Cabarrus,North Carolina,19748
84037027,840,37027,Caldwell,North Carolina,8954
84037029,840,37029,Camden,North Carolina,619
84037031,840,37031,Carteret,North Carolina,4740
84037033,840,37033,Caswell,North Carolina,2067
84037035,840,37035,Catawba,North Carolina,18218
84037037,840,37037,Chatham,North Carolina,4371
84037039,840,37039,Cherokee,North Carolina,2263
84037041,840,37041,Chowan,North Carolina,1394
84037043,840,37043,Clay,North Carolina,683
84037045,840,37045,Cleveland,North Carolina,10880
84037047,840,37047,Columbus,North Carolina,6121
84037049,840,37049,Craven,North Carolina,8884
84037051,840,37051,Cumberland,North Carolina,25853
84037053,840,37053,Currituck,North Carolina,1461
84037055,840,37055,Dare,North Carolina,1988
84037057,840,37057,Davidson,North Carolina,15345
84037059,840,37059,Davie,North Carolina,3794
84037061,840,37061,Duplin,North Carolina,5966
84037063,840,37063,Durham,North Carolina,23156
84037065,840,37065,Edgecombe,North Carolina,5032
84037067,840,37067,Forsyth,North Carolina,33358
84037069,840,37069,Franklin,North Carolina,5998
84037071,840,37071,Gaston,North Carolina,24872
84037073,840,37073,Gates,North Carolina,704
84037075,840,37075,Graham,North Carolina,570
84037077,840,37077,Granville,North Carolina,5562
84037079,840,37079,Greene,North Carolina,2190
84037081,840,37081,Guilford,North Carolina,42862
84037083,840,37083,Halifax,North Carolina,5202
84037085,840,37085,Harnett,North Carolina,10508
84037087,840,37087,Haywood,North Carolina,4038
84037089,840,37089,Henderson,North Carolina,9508
84037091,840,37091,Hertford,North Carolina,2001
84037093,840,37093,Hoke,North Carolina,4357
84037095,840,37095,Hyde,North Carolina,629
84037097,840,37097,Iredell,North Carolina,17451
84037099,840,37099,Jackson,North Carolina,3485
84037101,840,37101,Johnston,North Carolina,19365
84037103,840,37103,Jones,North Carolina,783
84037105,840,37105,Lee,North Carolina,5687
84037107,840,37107,Lenoir,North Carolina,5651
84037109,840,37109,Lincoln,North Carolina,9303
84037113,840,37113,Macon,North Carolina,2706
84037115,840,37115,Madison,North Carolina,1457
84037117,840,37117,Martin,North Carolina,2148
84037111,840,37111,McDowell,North Carolina,5034
84037119,840,37119,Mecklenburg,North Carolina,102725
84037121,840,37121,Mitchell,North Carolina,1310
84037123,840,37123,Montgomery,North Carolina,3204
84037125,840,37125,Moore,North Carolina,8395
84037127,840,37127,Nash,North Carolina,10541
84037129,840,37129,New Hanover,North Carolina,17596
84037131,840,37131,Northampton,North Carolina,1790
84037133,840,37133,Onslow,North Carolina,15367
84037135,840,37135,Orange,North Carolina,8077
84080037,840,80037,Out of NC,North Carolina,0
84037137,840,37137,Pamlico,North Carolina,1051
84037139,840,37139,Pasquotank,North Carolina,3188
84037141,840,37141,Pender,North Carolina,5023
84037143,840,37143,Perquimans,North Carolina,941
84037145,840,37145,Person,North Carolina,3213
84037147,840,37147,Pitt,North Carolina,18192
84037149,840,37149,Polk,North Carolina,1409
84037151,840,37151,Randolph,North Carolina,14227
84037153,840,37153,Richmond,North Carolina,4363
84037155,840,37155,Robeson,North Carolina,15699
84037157,840,37157,Rockingham,North Carolina,7098
84037159,840,37159,Rowan,North Carolina,15684
84037161,840,37161,Rutherford,North Carolina,6955
84037163,840,37163,Sampson,North Carolina,7394
84037165,840,37165,Scotland,North Carolina,3573
84037167,840,37167,Stanly,North Carolina,7293
84037169,840,37169,Stokes,North Carolina,3772
84037171,840,37171,Surry,North Carolina,7665
84037173,840,37173,Swain,North Carolina,1195
84037175,840,37175,Transylvania,North Carolina,2067
84037177,840,37177,Tyrrell,North Carolina,308
84090037,840,90037,Unassigned,North Carolina,0
84037179,840,37179,Union,North Carolina,22381
84037181,840,37181,Vance,North Carolina,4645
84037183,840,37183,Wake,North Carolina,80510
84037185,840,37185,Warren,North Carolina,1693
84037187,840,37187,Washington,North Carolina,1019
84037189,840,37189,Watauga,North Carolina,4276
84037191,840,37191,Wayne,North Carolina,10557
84037193,840,37193,Wilkes,North Carolina,6297
84037195,840,37195,Wilson,North Carolina,9030
84037197,840,37197,Yadkin,North Carolina,3800
84037199,840,37199,Yancey,North Carolina,1508
84038001,840,38001,Adams,North Dakota,268
84038003,840,38003,Barnes,North Dakota,1333
84038005,840,38005,Benson,North Dakota,1036
84038007,840,38007,Billings,North Dakota,53
84038009,840,38009,Bottineau,North Dakota,705
84038011,840,38011,Bowman,North Dakota,399
84038013,840,38013,Burke,North Dakota,232
84038015,840,38015,Burleigh,North Dakota,14907
84038017,840,38017,Cass,North Dakota,22707
84038019,840,38019,Cavalier,North Dakota,425
84038021,840,38021,Dickey,North Dakota,765
84038023,840,38023,Divide,North Dakota,173
84038025,840,38025,Dunn,North Dakota,368
84038027,840,38027,Eddy,North Dakota,461
84038029,840,38029,Emmons,North Dakota,409
84038031,840,38031,Foster,North Dakota,571
84038033,840,38033,Golden Valley,North Dakota,254
84038035,840,38035,Grand Forks,North Dakota,10066
84038037,840,38037,Grant,North Dakota,191
84038039,840,38039,Griggs,North Dakota,308
84038041,840,38041,Hettinger,North Dakota,322
84038043,840,38043,Kidder,North Dakota,258
84038045,840,38045,LaMoure,North Dakota,505
84038047,840,38047,Logan,North Dakota,225
84038049,840,38049,McHenry,North Dakota,617
84038051,840,38051,McIntosh,North Dakota,326
84038053,840,38053,McKenzie,North Dakota,1200
84038055,840,38055,McLean,North Dakota,1239
84038057,840,38057,Mercer,North Dakota,1095
84038059,840,38059,Morton,North Dakota,5011
84038061,840,38061,Mountrail,North Dakota,1287
84038063,840,38063,Nelson,North Dakota,464
84038065,840,38065,Oliver,North Dakota,154
84080038,840,80038,Out of ND,North Dakota,0
84038067,840,38067,Pembina,North Dakota,785
84038069,840,38069,Pierce,North Dakota,531
84038071,840,38071,Ramsey,North Dakota,1662
84038073,840,38073,Ransom,North Dakota,633
84038075,840,38075,Renville,North Dakota,313
84038077,840,38077,Richland,North Dakota,1900
84038079,840,38079,Rolette,North Dakota,2132
84038081,840,38081,Sargent,North Dakota,434
84038083,840,38083,Sheridan,North Dakota,111
84038085,840,38085,Sioux,North Dakota,642
84038087,840,38087,Slope,North Dakota,32
84038089,840,38089,Stark,North Dakota,4546
84038091,840,38091,Steele,North Dakota,174
84038093,840,38093,Stutsman,North Dakota,3330
84038095,840,38095,Towner,North Dakota,303
84038097,840,38097,Traill,North Dakota,1009
84090038,840,90038,Unassigned,North Dakota,0
84038099,840,38099,Walsh,North Dakota,1800
84038101,840,38101,Ward,North Dakota,9369
84038103,840,38103,Wells,North Dakota,438
84038105,840,38105,Williams,North Dakota,4613
580,580,69,,Northern Mariana Islands,159
84039001,840,39001,Adams,Ohio,2245
84039003,840,39003,Allen,Ohio,11053
84039005,840,39005,Ashland,Ohio,4020
84039007,840,39007,Ashtabula,Ohio,6219
84039009,840,39009,Athens,Ohio,4825
84039011,840,39011,Auglaize,Ohio,4647
84039013,840,39013,Belmont,Ohio,5367
84039015,840,39015,Brown,Ohio,3811
84039017,840,39017,Butler,Ohio,36990
84039019,840,39019,Carroll,Ohio,1859
84039021,840,39021,Champaign,Ohio,3093
84039023,840,39023,Clark,Ohio,13137
84039025,840,39025,Clermont,Ohio,19085
84039027,840,39027,Clinton,Ohio,3526
84039029,840,39029,Columbiana,Ohio,8364
84039031,840,39031,Coshocton,Ohio,2535
84039033,840,39033,Crawford,Ohio,3757
84039035,840,39035,Cuyahoga,Ohio,101978
84039037,840,39037,Darke,Ohio,5148
84039039,840,39039,Defiance,Ohio,3883
84039041,840,39041,Delaware,Ohio,17400
84039043,840,39043,Erie,Ohio,7252
84039045,840,39045,Fairfield,Ohio,15170
84039047,840,39047,Fayette,Ohio,2747
84039049,840,39049,Franklin,Ohio,117832
84039051,840,39051,Fulton,Ohio,3945
84039053,840,39053,Gallia,Ohio,2297
84039055,840,39055,Geauga,Ohio,6337
84039057,840,39057,Greene,Ohio,14139
84039059,840,39059,Guernsey,Ohio,2997
84039061,840,39061,Hamilton,Ohio,76362
84039063,840,39063,Hancock,Ohio,6368
84039065,840,39065,Hardin,Ohio,2578
84039067,840,39067,Harrison,Ohio,1037
84039069,840,39069,Henry,Ohio,2568
84039071,840,39071,Highland,Ohio,3421
84039073,840,39073,Hocking,Ohio,2045
84039075,840,39075,Holmes,Ohio,2486
84039077,840,39077,Huron,Ohio,5139
84039079,840,39079,Jackson,Ohio,3000
84039081,840,39081,Jefferson,Ohio,5073
84039083,840,39083,Knox,Ohio,4237
84039085,840,39085,Lake,Ohio,19238
84039087,840,39087,Lawrence,Ohio,5386
84039089,840,39089,Licking,Ohio,15698
84039091,840,39091,Logan,Ohio,3668
84039093,840,39093,Lorain,Ohio,23229
84039095,840,39095,Lucas,Ohio,37894
84039097,840,39097,Madison,Ohio,4076
84039099,840,39099,Mahoning,Ohio,20233
84039101,840,39101,Marion,Ohio,8225
84039103,840,39103,Medina,Ohio,14349
84039105,840,39105,Meigs,Ohio,1382
84039107,840,39107,Mercer,Ohio,4643
84039109,840,39109,Miami,Ohio,10335
84039111,840,39111,Monroe,Ohio,1257
84039113,840,39113,Montgomery,Ohio,48755
84039115,840,39115,Morgan,Ohio,1041
84039117,840,39117,Morrow,Ohio,2689
84039119,840,39119,Muskingum,Ohio,8514
84039121,840,39121,Noble,Ohio,1313
84039123,840,39123,Ottawa,Ohio,3418
84080039,840,80039,Out of OH,Ohio,0
84039125,840,39125,Paulding,Ohio,1662
84039127,840,39127,Perry,Ohio,2825
84039129,840,39129,Pickaway,Ohio,8296
84039131,840,39131,Pike,Ohio,2259
84039133,840,39133,Portage,Ohio,11812
84039135,840,39135,Preble,Ohio,3634
84039137,840,39137,Putnam,Ohio,4089
84039139,840,39139,Richland,Ohio,10694
84039141,840,39141,Ross,Ohio,6477
84039143,840,39143,Sandusky,Ohio,4975
84039145,840,39145,Scioto,Ohio,6195
84039147,840,39147,Seneca,Ohio,4943
84039149,840,39149,Shelby,Ohio,4499
84039151,840,39151,Stark,Ohio,30637
84039153,840,39153,Summit,Ohio,43243
84039155,840,39155,Trumbull,Ohio,15025
84039157,840,39157,Tuscarawas,Ohio,8257
84090039,840,90039,Unassigned,Ohio,0
84039159,840,39159,Union,Ohio,5423
84039161,840,39161,Van Wert,Ohio,2343
84039163,840,39163,Vinton,Ohio,788
84039165,840,39165,Warren,Ohio,23350
84039167,840,39167,Washington,Ohio,4974
84039169,840,39169,Wayne,Ohio,8288
84039171,840,39171,Williams,Ohio,3116
84039173,840,39173,Wood,Ohio,12233
84039175,840,39175,Wyandot,Ohio,2214
84040001,840,40001,Adair,Oklahoma,3151
84040003,840,40003,Alfalfa,Oklahoma,1155
84040005,840,40005,Atoka,Oklahoma,1856
84040007,840,40007,Beaver,Oklahoma,459
84040009,840,40009,Beckham,Oklahoma,2848
84040011,840,40011,Blaine,Oklahoma,1016
84040013,840,40013,Bryan,Oklahoma,6039
84040015,840,40015,Caddo,Oklahoma,3915
84040017,840,40017,Canadian,Oklahoma,16434
84040019,840,40019,Carter,Oklahoma,5937
84040021,840,40021,Cherokee,Oklahoma,5558
84040023,840,40023,Choctaw,Oklahoma,1601
84040025,840,40025,Cimarron,Oklahoma,209
84040027,840,40027,Cleveland,Oklahoma,29767
84040029,840,40029,Coal,Oklahoma,689
84040031,840,40031,Comanche,Oklahoma,13059
84040033,840,40033,Cotton,Oklahoma,666
84040035,840,40035,Craig,Oklahoma,1936
84040037,840,40037,Creek,Oklahoma,6757
84040039,840,40039,Custer,Oklahoma,4058
84040041,840,40041,Delaware,Oklahoma,4526
84040043,840,40043,Dewey,Oklahoma,543
84040045,840,40045,Ellis,Oklahoma,354
84040047,840,40047,Garfield,Oklahoma,7696
84040049,840,40049,Garvin,Oklahoma,3539
84040051,840,40051,Grady,Oklahoma,5809
84040053,840,40053,Grant,Oklahoma,548
84040055,840,40055,Greer,Oklahoma,571
84040057,840,40057,Harmon,Oklahoma,307
84040059,840,40059,Harper,Oklahoma,409
84040061,840,40061,Haskell,Oklahoma,1240
84040063,840,40063,Hughes,Oklahoma,1207
84040065,840,40065,Jackson,Oklahoma,3027
84040067,840,40067,Jefferson,Oklahoma,683
84040069,840,40069,Johnston,Oklahoma,1358
84040071,840,40071,Kay,Oklahoma,5244
84040073,840,40073,Kingfisher,Oklahoma,2023
84040075,840,40075,Kiowa,Oklahoma,805
84040077,840,40077,Latimer,Oklahoma,828
84040079,840,40079,Le Flore,Oklahoma,5509
84040081,840,40081,Lincoln,Oklahoma,3161
84040083,840,40083,Logan,Oklahoma,4122
84040085,840,40085,Love,Oklahoma,1457
84040093,840,40093,Major,Oklahoma,949
84040095,840,40095,Marshall,Oklahoma,1978
84040097,840,40097,Mayes,Oklahoma,4126
84040087,840,40087,McClain,Oklahoma,5153
84040089,840,40089,McCurtain,Oklahoma,3887
84040091,840,40091,McIntosh,Oklahoma,1971
84040099,840,40099,Murray,Oklahoma,1957
84040101,840,40101,Muskogee,Oklahoma,9238
84040103,840,40103,Noble,Oklahoma,1370
84040105,840,40105,Nowata,Oklahoma,1126
84040107,840,40107,Okfuskee,Oklahoma,1776
84040109,840,40109,Oklahoma,Oklahoma,83647
84040111,840,40111,Okmulgee,Oklahoma,3676
84040113,840,40113,Osage,Oklahoma,4592
84040115,840,40115,Ottawa,Oklahoma,3782
84080040,840,80040,Out of OK,Oklahoma,0
84040117,840,40117,Pawnee,Oklahoma,1752
84040119,840,40119,Payne,Oklahoma,8571
84040121,840,40121,Pittsburg,Oklahoma,4581
84040123,840,40123,Pontotoc,Oklahoma,5037
84040125,840,40125,Pottawatomie,Oklahoma,8140
84040127,840,40127,Pushmataha,Oklahoma,1005
84040129,840,40129,Roger Mills,Oklahoma,386
84040131,840,40131,Rogers,Oklahoma,10199
84040133,840,40133,Seminole,Oklahoma,2817
84040135,840,40135,Sequoyah,Oklahoma,4051
84040137,840,40137,Stephens,Oklahoma,4768
84040139,840,40139,Texas,Oklahoma,3490
84040141,840,40141,Tillman,Oklahoma,780
84040143,840,40143,Tulsa,Oklahoma,72684
84090040,840,90040,Unassigned,Oklahoma,1887
84040145,840,40145,Wagoner,Oklahoma,7848
84040147,840,40147,Washington,Oklahoma,5047
84040149,840,40149,Washita,Oklahoma,1067
84040151,840,40151,Woods,Oklahoma,1197
84040153,840,40153,Woodward,Oklahoma,3129
84041001,840,41001,Baker,Oregon,750
84041003,840,41003,Benton,Oregon,2582
84041005,840,41005,Clackamas,Oregon,14304
84041007,840,41007,Clatsop,Oregon,838
84041009,840,41009,Columbia,Oregon,1374
84041011,840,41011,Coos,Oregon,1881
84041013,840,41013,Crook,Oregon,811
84041015,840,41015,Curry,Oregon,545
84041017,840,41017,Deschutes,Oregon,6341
84041019,840,41019,Douglas,Oregon,2884
84041021,840,41021,Gilliam,Oregon,54
84041023,840,41023,Grant,Oregon,281
84041025,840,41025,Harney,Oregon,289
84041027,840,41027,Hood River,Oregon,1084
84041029,840,41029,Jackson,Oregon,9224
84041031,840,41031,Jefferson,Oregon,2012
84041033,840,41033,Josephine,Oregon,2789
84041035,840,41035,Klamath,Oregon,3003
84041037,840,41037,Lake,Oregon,404
84041039,840,41039,Lane,Oregon,10764
84041041,840,41041,Lincoln,Oregon,1208
84041043,840,41043,Linn,Oregon,3828
84041045,840,41045,Malheur,Oregon,3397
84041047,840,41047,Marion,Oregon,19341
84041049,840,41049,Morrow,Oregon,1062
84041051,840,41051,Multnomah,Oregon,33248
84080041,840,80041,Out of OR,Oregon,0
84041053,840,41053,Polk,Oregon,3223
84041055,840,41055,Sherman,Oregon,53
84041057,840,41057,Tillamook,Oregon,509
84041059,840,41059,Umatilla,Oregon,7871
84090041,840,90041,Unassigned,Oregon,0
84041061,840,41061,Union,Oregon,1372
84041063,840,41063,Wallowa,Oregon,149
84041065,840,41065,Wasco,Oregon,1243
84041067,840,41067,Washington,Oregon,22334
84041069,840,41069,Wheeler,Oregon,25
84041071,840,41071,Yamhill,Oregon,3935
84042001,840,42001,Adams,Pennsylvania,8112
84042003,840,42003,Allegheny,Pennsylvania,85680
84042005,840,42005,Armstrong,Pennsylvania,5170
84042007,840,42007,Beaver,Pennsylvania,13214
84042009,840,42009,Bedford,Pennsylvania,3952
84042011,840,42011,Berks,Pennsylvania,39895
84042013,840,42013,Blair,Pennsylvania,11151
84042015,840,42015,Bradford,Pennsylvania,4794
84042017,840,42017,Bucks,Pennsylvania,51005
84042019,840,42019,Butler,Pennsylvania,15262
84042021,840,42021,Cambria,Pennsylvania,12271
84042023,840,42023,Cameron,Pennsylvania,278
84042025,840,42025,Carbon,Pennsylvania,5401
84042027,840,42027,Centre,Pennsylvania,14597
84042029,840,42029,Chester,Pennsylvania,34268
84042031,840,42031,Clarion,Pennsylvania,2829
84042033,840,42033,Clearfield,Pennsylvania,7200
84042035,840,42035,Clinton,Pennsylvania,3097
84042037,840,42037,Columbia,Pennsylvania,4942
84042039,840,42039,Crawford,Pennsylvania,6675
84042041,840,42041,Cumberland,Pennsylvania,17957
84042043,840,42043,Dauphin,Pennsylvania,22353
84042045,840,42045,Delaware,Pennsylvania,44791
84042047,840,42047,Elk,Pennsylvania,2548
84042049,840,42049,Erie,Pennsylvania,18684
84042051,840,42051,Fayette,Pennsylvania,11216
84042053,840,42053,Forest,Pennsylvania,1396
84042055,840,42055,Franklin,Pennsylvania,13496
84042057,840,42057,Fulton,Pennsylvania,1191
84042059,840,42059,Greene,Pennsylvania,2865
84042061,840,42061,Huntingdon,Pennsylvania,4564
84042063,840,42063,Indiana,Pennsylvania,5368
84042065,840,42065,Jefferson,Pennsylvania,2987
84042067,840,42067,Juniata,Pennsylvania,1906
84042069,840,42069,Lackawanna,Pennsylvania,15567
84042071,840,42071,Lancaster,Pennsylvania,47817
84042073,840,42073,Lawrence,Pennsylvania,6612
84042075,840,42075,Lebanon,Pennsylvania,13841
84042077,840,42077,Lehigh,Pennsylvania,34045
84042079,840,42079,Luzerne,Pennsylvania,27080
84042081,840,42081,Lycoming,Pennsylvania,10213
84042083,840,42083,McKean,Pennsylvania,3177
84042085,840,42085,Mercer,Pennsylvania,8538
84042087,840,42087,Mifflin,Pennsylvania,4797
84042089,840,42089,Monroe,Pennsylvania,11446
84042091,840,42091,Montgomery,Pennsylvania,59801
84042093,840,42093,Montour,Pennsylvania,1837
84042095,840,42095,Northampton,Pennsylvania,30460
84042097,840,42097,Northumberland,Pennsylvania,8557
84080042,840,80042,Out of PA,Pennsylvania,0
84042099,840,42099,Perry,Pennsylvania,3207
84042101,840,42101,Philadelphia,Pennsylvania,130405
84042103,840,42103,Pike,Pennsylvania,3156
84042105,840,42105,Potter,Pennsylvania,981
84042107,840,42107,Schuylkill,Pennsylvania,12846
84042109,840,42109,Snyder,Pennsylvania,3287
84042111,840,42111,Somerset,Pennsylvania,6970
84042113,840,42113,Sullivan,Pennsylvania,342
84042115,840,42115,Susquehanna,Pennsylvania,1999
84042117,840,42117,Tioga,Pennsylvania,2616
84090042,840,90042,Unassigned,Pennsylvania,0
84042119,840,42119,Union,Pennsylvania,5411
84042121,840,42121,Venango,Pennsylvania,3534
84042123,840,42123,Warren,Pennsylvania,2280
84042125,840,42125,Washington,Pennsylvania,15114
84042127,840,42127,Wayne,Pennsylvania,3373
84042129,840,42129,Westmoreland,Pennsylvania,29178
84042131,840,42131,Wyoming,Pennsylvania,1415
84042133,840,42133,York,Pennsylvania,39481
63072001,630,72001,Adjuntas,Puerto Rico,397
63072003,630,72003,Aguada,Puerto Rico,1036
63072005,630,72005,Aguadilla,Puerto Rico,1239
63072007,630,72007,Aguas Buenas,Puerto Rico,885
63072009,630,72009,Aibonito,Puerto Rico,480
63072011,630,72011,Anasco,Puerto Rico,658
63072013,630,72013,Arecibo,Puerto Rico,2456
63072015,630,72015,Arroyo,Puerto Rico,204
63072017,630,72017,Barceloneta,Puerto Rico,601
63072019,630,72019,Barranquitas,Puerto Rico,956
63072021,630,72021,Bayamon,Puerto Rico,8199
63072023,630,72023,Cabo Rojo,Puerto Rico,593
63072025,630,72025,Caguas,Puerto Rico,4922
63072027,630,72027,Camuy,Puerto Rico,961
63072029,630,72029,Canovanas,Puerto Rico,1433
63072031,630,72031,Carolina,Puerto Rico,6721
63072033,630,72033,Catano,Puerto Rico,943
63072035,630,72035,Cayey,Puerto Rico,1024
63072037,630,72037,Ceiba,Puerto Rico,282
63072039,630,72039,Ciales,Puerto Rico,624
63072041,630,72041,Cidra,Puerto Rico,1050
63072043,630,72043,Coamo,Puerto Rico,698
63072045,630,72045,Comerio,Puerto Rico,560
63072047,630,72047,Corozal,Puerto Rico,1168
63072049,630,72049,Culebra,Puerto Rico,23
63072051,630,72051,Dorado,Puerto Rico,1592
63072053,630,72053,Fajardo,Puerto Rico,852
63072054,630,72054,Florida,Puerto Rico,399
63072055,630,72055,Guanica,Puerto Rico,153
63072057,630,72057,Guayama,Puerto Rico,633
63072059,630,72059,Guayanilla,Puerto Rico,263
63072061,630,72061,Guaynabo,Puerto Rico,3492
63072063,630,72063,Gurabo,Puerto Rico,1624
63072065,630,72065,Hatillo,Puerto Rico,924
63072067,630,72067,Hormigueros,Puerto Rico,322
63072069,630,72069,Humacao,Puerto Rico,1335
63072071,630,72071,Isabela,Puerto Rico,1042
63072073,630,72073,Jayuya,Puerto Rico,211
63072075,630,72075,Juana Diaz,Puerto Rico,916
63072077,630,72077,Juncos,Puerto Rico,1635
63072079,630,72079,Lajas,Puerto Rico,268
63072081,630,72081,Lares,Puerto Rico,605
63072083,630,72083,Las Marias,Puerto Rico,138
63072085,630,72085,Las Piedras,Puerto Rico,1214
63072087,630,72087,Loiza,Puerto Rico,889
63072089,630,72089,Luquillo,Puerto Rico,501
63072091,630,72091,Manati,Puerto Rico,1121
63072093,630,72093,Maricao,Puerto Rico,71
63072095,630,72095,Maunabo,Puerto Rico,216
63072097,630,72097,Mayaguez,Puerto Rico,1470
63072099,630,72099,Moca,Puerto Rico,1148
63072101,630,72101,Morovis,Puerto Rico,1126
63072103,630,72103,Naguabo,Puerto Rico,691
63072105,630,72105,Naranjito,Puerto Rico,1166
63072107,630,72107,Orocovis,Puerto Rico,693
63072888,630,72888,Out of PR,Puerto Rico,246
63072109,630,72109,Patillas,Puerto Rico,238
63072111,630,72111,Penuelas,Puerto Rico,456
63072113,630,72113,Ponce,Puerto Rico,2601
63072115,630,72115,Quebradillas,Puerto Rico,643
63072117,630,72117,Rincon,Puerto Rico,342
63072119,630,72119,Rio Grande,Puerto Rico,1482
63072121,630,72121,Sabana Grande,Puerto Rico,275
63072123,630,72123,Salinas,Puerto Rico,586
63072125,630,72125,San German,Puerto Rico,419
63072127,630,72127,San Juan,Puerto Rico,14562
63072129,630,72129,San Lorenzo,Puerto Rico,1353
63072131,630,72131,San Sebastian,Puerto Rico,1074
63072133,630,72133,Santa Isabel,Puerto Rico,358
63072135,630,72135,Toa Alta,Puerto Rico,3060
63072137,630,72137,Toa Baja,Puerto Rico,3017
63072139,630,72139,Trujillo Alto,Puerto Rico,2347
63072999,630,72999,Unassigned,Puerto Rico,3092
63072141,630,72141,Utuado,Puerto Rico,717
63072143,630,72143,Vega Alta,Puerto Rico,1343
63072145,630,72145,Vega Baja,Puerto Rico,2273
63072147,630,72147,Vieques,Puerto Rico,117
63072149,630,72149,Villalba,Puerto Rico,659
63072151,630,72151,Yabucoa,Puerto Rico,788
63072153,630,72153,Yauco,Puerto Rico,599
84044001,840,44001,Bristol,Rhode Island,4591
84044003,840,44003,Kent,Rhode Island,16664
84044005,840,44005,Newport,Rhode Island,5785
84080044,840,80044,Out of RI,Rhode Island,0
84044007,840,44007,Providence,Rhode Island,88787
84090044,840,90044,Unassigned,Rhode Island,12400
84044009,840,44009,Washington,Rhode Island,9102
84045001,840,45001,Abbeville,South Carolina,2427
84045003,840,45003,Aiken,South Carolina,16495
84045005,840,45005,Allendale,South Carolina,892
84045007,840,45007,Anderson,South Carolina,21724
84045009,840,45009,Bamberg,South Carolina,1507
84045011,840,45011,Barnwell,South Carolina,2476
84045013,840,45013,Beaufort,South Carolina,16253
84045015,840,45015,Berkeley,South Carolina,16220
