FIPS,POPUNI,PRED0_PE,PRED12_PE,PRED3_PE,3/31/21,BEDS,dem_pct
13241,17047,22.8,44.49,32.71,47,50.0,5.183946488294314
13243,6553,19.69,35.56,44.76,33,25.0,13.589785296031229
13245,197328,30.95,45.1,23.95,472,2154.0,16.986531212650547
13247,90475,33.29,47.72,18.99,162,138.0,17.479747571946472
13249,5257,40.63,39.09,20.28,4,0.0,5.076923076923077
13251,13599,30.36,38.77,30.87,28,25.0,10.036964393482195
13253,8055,22.76,44.26,32.99,18,65.0,8.071575695159629
13255,65897,32.09,41.16,26.75,180,160.0,9.782175587727457
13257,25390,28.83,45.84,25.32,77,96.0,5.016827934371055
13259,4999,17.7,42.75,39.55,23,0.0,14.84924623115578
13261,28134,24.48,43.83,31.69,97,76.0,13.0
13263,6195,26.86,41.61,31.53,17,0.0,15.005678591709255
13265,1537,22.51,43.92,33.57,3,0.0,15.11314655172414
13267,21069,25.27,39.68,35.05,62,25.0,6.296590492484419
13269,7947,24.93,41.16,33.91,25,0.0,9.03230007814535
13271,12910,27.11,32.78,40.11,54,0.0,8.579506115855066
13273,8345,24.87,38.54,36.6,45,0.0,13.451086956521738
13275,44279,33.67,38.97,27.36,121,264.0,9.962018944767308
13277,39358,30.26,39.62,30.12,123,241.0,8.171098691887245
13279,26810,29.7,43.1,27.2,108,57.0,6.73217885284955
13281,10984,23.05,47.05,29.9,54,25.0,4.8564983080586535
13283,6591,19.3,45.24,35.46,25,0.0,7.734806629834254
13285,68292,29.78,43.33,26.89,213,276.0,9.632600086525342
13287,7716,20.97,38.63,40.4,34,0.0,9.295886075949369
13289,8120,29.1,45.2,25.7,42,0.0,11.4986498649865
13291,24364,22.46,49.01,28.54,68,45.0,4.500321336760925
13293,26187,31.02,39.0,29.98,122,115.0,8.138318481208834
13295,68903,34.04,41.7,24.26,84,0.0,4.913299720651359
13297,94077,41.63,39.88,18.5,245,165.0,6.205108131911146
13299,33779,27.2,45.69,27.11,167,231.0,7.417911499436302
13301,5254,20.71,38.48,40.81,16,0.0,13.85326291965296
13303,18712,24.88,47.02,28.1,77,116.0,12.50132149275822
13305,28103,25.53,50.54,23.93,83,88.0,5.257082485521991
13307,2607,27.54,38.2,34.25,4,0.0,11.492805755395684
13309,5391,28.03,42.68,29.29,24,25.0,7.538293216630197
13311,30081,28.86,46.36,24.78,76,0.0,4.068237041036717
13313,104101,32.7,46.13,21.18,236,282.0,7.259293528547325
13315,6863,24.65,42.52,32.83,46,0.0,6.568119475769582
13317,9728,23.89,42.92,33.19,25,25.0,10.737721216941738
13319,8910,29.9,44.29,25.81,27,0.0,10.875262054507337
13321,20193,22.05,44.97,32.98,66,25.0,6.44857296715132
15001,199711,23.99,51.96,24.04,53,504.0,66.8811351265174
15003,963479,29.84,52.82,17.34,366,2506.0,62.51367435920252
15007,71944,23.77,56.48,19.76,1,164.0,63.36388333283578
15009,166577,25.62,54.48,19.89,40,234.0,66.58549631214458
16001,472391,42.88,41.79,15.33,449,1338.0,46.47035919025094
16003,4275,24.84,54.39,20.77,4,0.0,22.8538283062645
16005,86278,36.01,44.02,19.96,99,205.0,37.11981392056229
16007,6125,29.36,54.53,16.11,2,21.0,10.558069381598791
16009,9289,28.87,44.26,26.87,9,19.0,19.64608887995174
16011,46691,33.91,45.85,20.24,69,153.0,20.624124824964998
16013,23005,31.98,51.52,16.51,17,25.0,67.11565956806382
16015,7797,27.75,49.51,22.74,2,0.0,24.979253112033195
16017,45642,29.67,45.71,24.62,38,25.0,30.400585330162794
16019,118722,40.63,43.92,15.45,157,420.0,26.398740624131868
16021,12221,24.55,50.34,25.11,10,20.0,19.32520196420085
16023,2595,28.17,51.83,20.0,1,14.0,13.286219081272083
16025,1106,25.41,59.76,14.83,0,0.0,19.76127320954907
16027,227795,32.1,49.51,18.38,287,343.0,28.626258157283484
16029,7151,28.91,56.05,15.05,12,25.0,12.617096018735364
16031,23904,32.85,46.95,20.21,26,25.0,15.204071035413854
16033,845,19.17,48.17,32.66,0,0.0,13.183279742765272
16035,8076,26.46,42.36,31.18,12,83.0,19.84611903145508
16037,4306,29.61,47.56,22.83,3,0.0,22.015334063526836
16039,27313,31.63,46.5,21.87,13,25.0,25.4875061244488
16041,13863,36.36,45.16,18.48,16,20.0,9.858943577430972
16043,12690,25.7,51.41,22.89,14,0.0,14.853400803691024
16045,18062,30.81,46.1,23.09,35,16.0,18.10604539064069
16047,15157,20.09,53.39,26.52,24,18.0,20.760330578512395
16049,16257,25.07,50.8,24.14,17,41.0,16.257029785461363
16051,29761,34.79,51.73,13.49,22,0.0,11.719466591406196
16053,24343,28.61,46.37,25.02,23,25.0,24.23195084485407
16055,165127,35.08,45.86,19.06,193,396.0,27.174265371589524
16057,37544,37.85,45.73,16.42,8,25.0,49.76178901312591
16059,8015,29.64,41.7,28.66,9,18.0,21.78134233853947
16061,3825,26.67,44.26,29.07,9,0.0,18.66310160427808
16063,5366,21.19,57.94,20.87,11,0.0,21.34020618556701
16065,39337,33.45,44.56,21.99,23,69.0,15.579710144927535
16067,21030,29.55,51.1,19.35,32,25.0,19.39196797197548
16069,39895,37.45,41.81,20.74,52,145.0,31.888205274955883
16071,4531,33.11,41.96,24.94,4,11.0,10.159118727050185
16073,11738,24.29,47.84,27.88,27,0.0,17.207929143821172
16075,23865,28.88,50.47,20.65,33,0.0,19.13574780837687
16077,7661,30.34,52.72,16.94,9,10.0,28.13923227065712
16079,12819,24.33,39.84,35.83,34,25.0,27.98809720614977
16081,12142,41.32,49.65,9.03,4,13.0,52.27666614148416
16083,86421,35.59,47.21,17.2,126,224.0,25.728062244870003
16085,11353,35.86,39.01,25.13,6,25.0,42.13507008353391
16087,10150,24.5,50.73,24.77,21,25.0,20.07859281437126
17001,64937,40.7,37.16,22.14,115,335.0,25.749396009186626
17003,5761,24.65,45.13,30.22,10,0.0,42.55156608097785
17005,14986,36.17,41.42,22.41,24,150.0,28.09085328422345
17007,53473,41.68,40.08,18.24,71,0.0,42.20345089875495
17009,4644,42.16,38.65,19.19,6,0.0,19.2780642602142
17011,32606,37.47,39.66,22.87,79,94.0,38.252839279568654
17013,4737,29.05,44.82,26.13,2,0.0,24.422799422799425
17015,14253,32.62,44.64,22.73,35,0.0,34.24725822532403
17017,12147,38.57,35.98,25.45,24,0.0,30.374271205567048
17019,195071,37.2,41.19,21.61,136,503.0,59.980870698534815
17021,31031,35.14,43.55,21.31,71,67.0,26.75265366576154
17023,15435,40.14,39.36,20.51,32,0.0,23.85112494016276
17025,13178,34.65,41.11,24.24,42,18.0,16.3955852454255
17027,35966,42.78,39.03,18.19,89,70.0,23.437663015127804
17029,48135,42.91,37.49,19.59,94,118.0,35.685216314252855
17031,5109413,32.89,43.22,23.89,9665,17552.0,74.34776690447413
17033,17414,30.45,42.17,27.39,24,63.0,23.36339522546419
17035,10761,36.93,41.88,21.19,19,0.0,19.58161865569273
17037,99959,42.91,40.02,17.07,117,191.0,51.52744380554104
17039,15562,38.02,41.05,20.94,23,25.0,27.305583250249256
17041,19449,35.16,40.92,23.92,35,0.0,26.72236209658961
17043,915779,44.53,40.2,15.27,1231,1752.0,57.97148652660048
17045,17128,40.16,38.82,21.02,39,25.0,23.023426061493414
17047,6395,31.26,47.97,20.77,12,0.0,14.49792038027332
17049,33942,40.58,40.8,18.62,71,146.0,19.50758570003675
17051,19942,34.74,43.93,21.33,54,110.0,18.158313444709627
17053,12918,38.62,41.42,19.96,46,67.0,25.2265209262189
17055,38391,33.44,41.96,24.6,70,25.0,25.555674863094595
17057,32199,36.87,39.56,23.57,50,93.0,38.99148578966303
17059,4828,34.71,37.88,27.4,4,0.0,23.26103216155572
17061,12766,37.08,42.45,20.47,32,286.0,21.66372249879557
17063,51028,47.36,39.43,13.2,70,89.0,36.06459106065715
17065,8116,30.79,42.24,26.97,15,25.0,19.09617612977984
17067,17677,36.02,39.5,24.48,30,18.0,24.67227965469466
17069,3821,29.78,44.07,26.14,12,25.0,20.76780758556892
17071,6646,39.32,41.51,19.17,14,0.0,32.547299149986294
17073,48615,38.89,40.83,20.28,60,86.0,38.21728106104935
17075,27014,35.24,40.05,24.71,63,84.0,20.73440285204991
17077,53917,30.53,44.72,24.75,62,184.0,49.379499182970456
17079,9606,38.37,44.87,16.76,17,0.0,18.05954088952654
17081,35856,35.3,42.94,21.76,118,175.0,26.476672029418523
17083,21315,39.59,37.78,22.63,48,49.0,24.805227444081428
17085,21222,37.48,39.31,23.2,22,25.0,40.88508322663253
17087,11191,34.72,37.32,27.97,14,0.0,19.900574801926364
17089,530019,39.47,43.04,17.49,745,1101.0,56.1360382273284
17091,105897,38.56,38.38,23.06,192,468.0,40.62161837200914
17093,128926,47.81,40.32,11.87,90,0.0,51.84606246287554
17095,46674,32.68,38.3,29.02,135,209.0,46.24724538737415
17097,693312,41.36,41.99,16.65,952,994.0,61.05506961879483
17099,106698,36.76,43.27,19.97,226,269.0,41.876434475938126
17101,13442,31.92,43.48,24.59,24,25.0,22.13383247543285
17103,31556,38.12,41.4,20.48,47,80.0,39.07422089406599
17105,33919,36.38,39.91,23.71,80,42.0,26.87201583789449
17107,24964,38.84,37.41,23.75,54,25.0,28.88521137355198
17109,26712,34.19,41.15,24.65,42,95.0,40.63492063492063
17111,307237,48.42,38.09,13.49,273,343.0,47.690064010642
17113,162127,40.8,39.48,19.72,165,349.0,50.49654030941817
17115,101850,39.0,36.51,24.49,188,432.0,40.18424782344604
17117,44569,34.95,43.43,21.62,81,50.0,30.65939555407543
17119,261608,41.94,39.63,18.44,502,968.0,42.1732694565368
17121,37056,36.48,37.89,25.63,114,135.0,25.91362126245847
17123,11431,41.73,36.67,21.6,17,0.0,31.654562677612887
17125,13319,34.83,44.46,20.71,41,20.0,29.337865799586165
17127,13772,34.69,41.85,23.46,37,25.0,25.31924262439454
17129,12181,41.38,40.37,18.24,9,0.0,29.18591224018476
17131,15397,42.96,37.4,19.64,33,22.0,36.88294163949173
17133,34637,48.12,37.46,14.42,90,0.0,31.062038963495365
17135,26462,30.49,43.72,25.8,71,50.0,28.44758505135864
17137,31306,34.53,41.58,23.89,79,108.0,33.15696649029982
17139,14471,36.45,40.5,23.05,25,0.0,24.64412811387901
17141,50527,40.58,40.44,18.98,78,16.0,35.88611449451888
17143,176516,35.83,41.79,22.38,273,1122.0,51.89525204530028
17145,18622,34.68,44.0,21.32,59,42.0,25.982293842634043
17147,16344,41.89,39.48,18.63,14,16.0,33.89330075341071
17149,15276,34.73,41.55,23.72,50,21.0,18.66901497043653
17151,4121,25.16,42.73,32.1,3,0.0,19.908045977011493
17153,5329,22.33,38.37,39.29,7,0.0,33.95579268292683
17155,5737,35.82,43.0,21.18,3,0.0,39.469026548672566
17157,28220,37.57,37.53,24.9,82,190.0,24.121952857430664
17159,15484,32.49,44.43,23.08,39,90.0,22.69626689817685
17161,138629,34.55,41.96,23.49,297,444.0,54.96120315168219
17163,258338,38.29,41.27,20.44,493,702.0,53.34098414408507
17165,23131,36.65,40.53,22.83,52,98.0,25.20332550153624
17167,193018,37.39,40.55,22.06,228,1045.0,46.69791507560715
17169,6758,36.09,39.83,24.08,5,46.0,27.342549923195087
17171,4951,36.5,45.67,17.83,1,0.0,20.898794300328827
17173,21626,40.63,38.9,20.47,36,30.0,20.699346945523683
17175,5340,32.64,44.85,22.51,23,0.0,28.26916406520985
17177,44353,37.73,38.12,24.14,79,100.0,41.06948476052249
17179,130422,43.69,37.74,18.57,244,150.0,35.94247813242195
17181,16653,28.92,43.91,27.17,39,47.0,29.023182534323656
17183,73672,31.8,43.77,24.43,122,447.0,32.684270516717326
17185,11520,37.3,37.01,25.69,12,25.0,22.40300375469337
17187,15991,35.94,43.05,21.01,45,23.0,39.06941459097232
17189,13832,40.41,38.37,21.23,25,50.0,20.76689445709947
17191,16213,31.88,40.66,27.46,50,55.0,13.98774452038652
17193,13440,32.14,42.47,25.39,25,0.0,20.441988950276244
17195,55018,35.84,40.93,23.23,158,135.0,44.75981735159817
17197,684787,44.48,39.67,15.84,942,917.0,53.29247620289477
17199,65254,37.09,40.97,21.94,125,431.0,30.327162511514576
17201,281089,35.92,41.99,22.09,452,857.0,50.15778057928571
17203,38062,41.81,39.46,18.72,61,18.0,28.74206793579694
18001,35684,34.87,34.45,30.68,51,35.0,22.774297980153424
18003,376714,40.98,39.87,19.14,663,1642.0,43.2860978696727
18005,83520,42.58,37.06,20.36,151,198.0,35.69477024975852
18007,8727,34.65,44.31,21.04,13,0.0,24.52600875060768
18009,11666,33.46,35.67,30.87,29,15.0,25.71481965987666
18011,67666,50.61,33.0,16.39,99,52.0,39.5742471443406
18013,15087,28.07,50.91,21.02,40,0.0,33.80469880859592
18015,20218,38.94,38.85,22.21,20,0.0,23.42285413375461
18017,37348,37.0,37.07,25.93,102,253.0,28.31951572575339
18019,117859,39.18,42.38,18.44,187,342.0,39.90564896576751
18021,26131,36.91,40.47,22.62,44,25.0,20.803782505910164
18023,32219,32.17,43.7,24.13,53,25.0,25.955672252683605
18025,10577,28.52,36.77,34.71,13,0.0,27.40695792880259
18027,33160,30.52,36.85,32.63,98,80.0,18.144554124142545
18029,49210,43.73,36.83,19.44,73,88.0,21.455304731513216
18031,26501,35.57,46.96,17.47,92,25.0,19.850248229836414
18033,43399,42.74,38.94,18.32,81,56.0,25.300590992459757
18035,107050,34.98,42.05,22.97,182,395.0,42.485111327841295
18037,42576,40.8,43.23,15.98,115,123.0,28.90215893431328
18039,204659,37.2,41.92,20.89,428,390.0,35.09753048247678
18041,23053,33.41,39.54,27.05,59,99.0,22.069850039463297
18043,78062,42.25,37.96,19.79,174,237.0,41.89034017511124
18045,16325,34.71,42.63,22.66,44,0.0,20.39819684447784
18047,22758,40.48,42.06,17.46,35,0.0,17.808333333333334
18049,19903,35.39,40.12,24.49,39,25.0,24.926205313217448
18051,33287,36.09,46.23,17.69,87,25.0,24.89326155559681
18053,61804,34.27,42.3,23.43,166,322.0,29.511395854044697
18055,31815,32.45,43.47,24.08,85,25.0,22.923430735930737
18057,337641,55.22,33.93,10.85,403,621.0,45.56209052623982
18059,78000,50.72,35.45,13.83,136,68.0,30.05056978397148
18061,40342,36.27,44.88,18.85,69,25.0,26.403439414904128
18063,167137,48.47,38.68,12.85,307,287.0,36.83859668945257
18065,44837,35.74,40.35,23.92,99,90.0,26.3623395149786
18067,82135,36.25,42.9,20.86,209,224.0,32.7418163918287
18069,35646,41.69,41.45,16.87,79,36.0,23.865612204834814
18071,44058,40.61,39.08,20.31,67,93.0,22.36199189104897
18073,32801,36.85,43.87,19.28,46,46.0,24.54281098546042
18075,20374,34.0,42.69,23.31,28,35.0,22.763266753338847
18077,30673,34.25,41.86,23.88,78,72.0,32.19024290671565
18079,27598,39.13,40.29,20.58,46,17.0,20.594237205126117
18081,156945,45.36,40.07,14.57,369,177.0,31.868896390012623
18083,35109,36.45,41.03,22.52,88,175.0,25.40128661545188
18085,78471,40.73,38.26,21.01,112,72.0,23.371615391063795
18087,39477,24.57,35.41,40.02,70,25.0,22.148029718799965
18089,482392,33.86,42.9,23.24,920,2581.0,56.77044499809053
18091,104229,36.51,41.45,22.04,202,500.0,45.40613864593456
18093,45213,37.29,42.25,20.46,117,50.0,23.595719381688465
18095,124446,37.25,40.0,22.75,333,379.0,37.69621377406213
18097,953401,36.53,40.3,23.16,1694,5028.0,63.59340791901832
18099,46124,36.69,38.79,24.52,107,72.0,28.664625884478344
18101,10214,44.89,38.85,16.26,15,0.0,19.653965785381025
18103,32382,36.55,43.65,19.79,65,25.0,22.351965729289024
18105,134378,38.43,42.85,18.72,166,329.0,63.12014061535051
18107,37482,32.94,43.35,23.71,86,103.0,24.49703453889987
18109,70256,41.3,40.49,18.21,135,207.0,21.518847313255343
18111,13944,36.56,42.26,21.18,33,0.0,22.894856622667277
18113,47422,37.27,41.97,20.77,80,31.0,24.28348097967692
18115,5875,37.89,38.33,23.78,11,0.0,21.72357723577236
18117,19567,31.74,43.94,24.33,52,24.0,25.181159420289852
18119,20737,31.21,42.41,26.37,56,0.0,24.4345718901454
18121,15618,32.33,33.99,33.68,16,0.0,21.43162697846856
18123,17767,36.28,43.03,20.68,36,25.0,36.723228617289614
18125,12316,38.79,40.9,20.32,34,0.0,22.7491961414791
18127,168047,43.21,39.27,17.52,292,301.0,45.94435261071103
18129,25373,42.99,37.38,19.63,33,0.0,28.79268661226957
18131,12236,39.37,40.88,19.75,45,25.0,25.198070961074748
18133,33104,40.84,39.39,19.77,60,25.0,23.77538109296861
18135,24565,35.09,40.51,24.4,79,25.0,22.70099367660343
18137,28242,37.5,40.99,21.5,66,25.0,19.43802116179665
18139,16538,39.27,39.61,21.12,24,25.0,22.11296016137166
18141,263040,37.94,39.45,22.61,528,811.0,51.97591072389316
18143,23745,33.44,44.23,22.33,53,25.0,26.566342087144683
18145,44507,39.68,41.48,18.84,95,40.0,25.12630683807713
18147,20217,37.87,41.94,20.18,31,0.0,29.83563933512861
18149,22995,34.95,44.15,20.9,52,53.0,25.75315840621963
18151,33465,36.24,42.97,20.79,57,25.0,27.923524316297488
18153,18551,34.31,42.01,23.68,41,25.0,23.93818100956193
18155,10709,27.42,46.57,26.02,8,0.0,23.206547905633123
18157,180768,39.71,42.24,18.05,210,709.0,49.01046915239055
18159,15113,45.66,37.48,16.87,43,25.0,22.59733859043864
18161,7036,34.3,43.28,22.43,10,0.0,21.131208728107957
18163,177286,36.05,41.96,21.99,390,995.0,44.31382143133064
18165,15498,31.97,45.28,22.75,43,25.0,28.67263734794814
18167,98733,37.55,38.72,23.72,241,489.0,41.57223471119879
18169,29886,37.39,39.53,23.08,77,18.0,23.97091108671789
18171,8239,40.83,38.83,20.34,15,16.0,21.779964221824688
18173,62931,46.16,38.73,15.11,155,133.0,35.24490821484525
18175,27959,37.18,42.01,20.81,29,25.0,22.93434385039954
18177,64597,34.14,41.26,24.6,196,221.0,34.40875754181871
18179,28188,41.04,40.0,18.96,79,79.0,20.839857651245552
18181,23996,35.51,42.77,21.72,54,25.0,27.153859931936235
18183,33794,41.39,35.04,23.57,40,30.0,24.117110959216223
19001,7151,36.36,42.34,21.3,32,25.0,14.340435719415847
19003,3598,41.16,38.3,20.54,4,22.0,13.657407407407408
19005,13687,38.38,38.88,22.74,49,25.0,17.353812988412827
19007,12404,33.37,34.44,32.19,47,45.0,14.510435850214856
19009,5493,36.92,40.01,23.07,9,25.0,15.657894736842104
19011,25635,45.79,36.35,17.87,54,25.0,17.62054364157902
19013,128031,40.05,40.21,19.74,301,459.0,26.764825131770607
19015,25998,41.25,40.98,17.77,31,42.0,20.54432855280313
19017,23734,44.07,39.47,16.47,57,50.0,20.479857005362295
19019,21121,39.89,39.73,20.38,31,120.0,19.347503248561356
19021,19011,35.91,43.79,20.3,39,35.0,18.12783151708093
19023,14433,43.75,36.87,19.38,33,0.0,14.96665843418128
19025,9163,35.86,39.82,24.32,11,25.0,13.97869912514264
19027,20140,41.81,39.55,18.64,49,116.0,15.235994706660785
19029,12822,36.34,42.36,21.3,54,33.0,15.125068719076417
19031,18602,45.73,38.38,15.89,23,0.0,20.26067457722134
19033,41999,42.5,38.22,19.28,85,586.0,22.984328389563466
19035,11220,35.16,42.59,22.25,37,83.0,14.851181343970543
19037,11933,40.17,36.72,23.1,15,18.0,16.83758105866385
19039,9379,34.44,41.96,23.61,23,25.0,15.69593147751606
19041,15981,35.35,42.49,22.16,25,99.0,14.840004459805996
19043,17540,37.0,37.29,25.72,55,50.0,17.406712528663746
19045,46397,40.04,39.86,20.1,87,265.0,21.89816502612711
19047,16811,35.22,40.5,24.28,37,25.0,15.515795359239586
19049,93420,52.92,34.79,12.3,95,120.0,23.98968262468316
19051,9000,33.21,37.84,28.94,24,25.0,12.34763529985373
19053,7274,35.02,40.39,24.59,9,25.0,14.721345951629864
19055,17011,47.49,36.08,16.43,39,25.0,15.780265920223933
19057,38813,40.33,37.18,22.48,64,213.0,22.28151934255362
19059,17247,39.83,42.15,18.01,41,49.0,16.2797936677339
19061,94730,42.97,37.4,19.63,201,470.0,23.789081333679487
19063,8930,38.11,40.38,21.51,40,25.0,15.66041623737894
19065,19114,36.6,40.73,22.67,39,50.0,18.824857647751816
19067,15600,37.43,42.83,19.74,41,25.0,19.746015936254977
19069,10070,30.26,44.81,24.94,21,25.0,15.84795321637427
19071,6953,40.5,39.59,19.91,10,25.0,14.00051853772362
19073,8885,37.21,41.97,20.82,10,25.0,17.490607079296026
19075,12232,47.08,36.59,16.33,31,80.0,15.15942825728422
19077,10682,39.21,43.07,17.72,28,25.0,15.578402134672736
19079,14760,43.64,37.78,18.57,46,25.0,17.89626085861765
19081,10627,43.49,34.06,22.44,33,25.0,13.634154244977315
19083,16315,40.14,37.57,22.29,40,58.0,16.55356546890644
19085,14042,43.6,38.53,17.87,71,25.0,14.960147148988352
19087,18564,40.99,39.56,19.46,37,152.0,16.404528150671208
19089,9149,38.82,35.76,25.41,22,19.0,17.870108914885037
19091,9557,37.94,41.55,20.51,26,49.0,13.534822601839686
19093,6860,42.17,42.2,15.63,32,25.0,11.912184983112496
19095,16153,45.87,34.62,19.51,23,25.0,18.20468076370355
19097,19434,41.79,37.65,20.56,42,25.0,18.091603053435115
19099,35901,43.67,39.16,17.17,69,68.0,19.166171224732462
19101,16956,36.02,42.0,21.97,35,25.0,24.10425270677531
19103,143882,43.11,37.84,19.04,79,1476.0,35.28699717355786
19105,19725,45.28,35.97,18.74,55,60.0,19.16916916916917
19107,10244,38.21,34.8,26.99,30,25.0,13.332076183292475
19109,14801,38.98,38.42,22.6,58,25.0,14.829482948294828
19111,32817,37.95,40.66,21.39,55,121.0,19.54404207003705
19113,223485,44.65,37.9,17.45,325,994.0,27.802884087307188
19115,11032,35.7,46.75,17.56,48,0.0,16.18529632408102
19117,8600,37.38,38.64,23.98,22,25.0,13.86609071274298
19119,11738,41.72,44.14,14.14,41,25.0,7.773568410316188
19121,16330,44.01,35.16,20.83,19,25.0,15.9507328990228
19123,21706,42.06,39.72,18.22,49,33.0,12.688530340231496
19125,32254,38.75,42.72,18.53,74,50.0,16.061772046589017
19127,39025,34.98,39.48,25.54,74,125.0,22.540802823114248
19129,14788,42.06,37.4,20.54,20,851.0,15.166908563134978
19131,10565,42.43,38.02,19.55,41,25.0,17.631398144967363
19133,8612,42.07,37.25,20.68,30,25.0,14.879441624365484
19135,7703,35.8,42.35,21.85,28,25.0,13.184931506849315
19137,9917,37.88,38.93,23.18,36,25.0,14.858269194668669
19139,42552,36.42,46.59,16.99,96,48.0,22.66944027865125
19141,13699,40.8,40.94,18.26,58,50.0,10.389352403655144
19143,5954,43.6,36.14,20.26,16,25.0,9.029447115384617
19145,13787,34.62,43.37,22.01,19,85.0,13.854941551540914
19147,8793,38.53,36.19,25.28,22,47.0,15.318676885841064
19149,25177,41.12,41.83,17.05,79,25.0,12.31322244149986
19151,6614,45.42,37.38,17.21,19,25.0,12.202458801987968
19153,485034,41.6,40.34,18.06,581,1755.0,28.260323472010203
19155,92009,41.03,39.85,19.12,154,514.0,20.303209164043373
19157,17161,39.32,38.67,22.01,32,49.0,21.232741617357
19159,4893,32.52,40.34,27.14,22,32.0,13.06190125276345
19161,9714,41.31,36.66,22.03,19,25.0,12.547425474254744
19163,171182,41.35,40.07,18.58,226,1193.0,25.33828659056793
19165,11447,37.24,43.69,19.07,34,25.0,14.415011037527597
19167,33022,49.37,32.22,18.41,69,200.0,7.923468584326282
19169,87195,43.46,37.93,18.61,46,279.0,28.58164504878718
19171,16840,34.01,41.14,24.85,68,0.0,19.76679929266136
19173,6117,37.99,35.7,26.3,12,0.0,11.480455524776854
19175,12012,42.21,39.46,18.33,32,25.0,16.661277283751012
19177,7043,31.56,42.11,26.32,18,25.0,11.54049063571617
19179,34431,36.48,42.14,21.38,116,217.0,18.617667754109892
19181,50399,45.8,36.65,17.55,80,0.0,20.25516285962821
19183,21939,38.53,41.07,20.4,49,25.0,19.383765405864853
19185,6431,29.78,41.16,29.06,23,25.0,11.691862335156
19187,33666,38.65,39.45,21.9,89,200.0,18.552912131073956
19189,10051,37.79,42.81,19.4,31,0.0,17.88107202680067
19191,18186,45.32,35.86,18.83,32,25.0,23.28000663129973
19193,101460,36.04,42.67,21.29,217,830.0,20.61637493937657
19195,7376,36.06,42.6,21.34,8,0.0,18.062471706654595
19197,12553,34.68,42.88,22.44,35,0.0,15.957787016309563
20001,12138,33.74,38.03,28.23,17,50.0,26.64630006788866
20003,7839,26.48,43.08,30.44,19,41.0,20.622362869198312
20005,15017,45.58,32.71,21.71,13,25.0,31.706989247311828
20007,4427,30.99,43.46,25.55,6,93.0,12.425277540563622
20009,25452,37.09,41.84,21.07,48,81.0,21.024258760107816
20011,14316,34.93,39.36,25.71,25,61.0,23.082684242061116
20013,9550,35.13,42.18,22.69,38,50.0,24.69246253634533
20015,65175,39.66,41.05,19.29,84,126.0,28.231857318573184
20017,2542,38.24,39.3,22.46,3,0.0,23.13883299798793
20019,3250,21.69,48.68,29.63,6,25.0,12.934716290420988
20021,19921,37.51,39.78,22.7,49,18.0,24.035933391761613
20023,2657,38.69,42.34,18.97,14,16.0,15.675297410776768
20025,1994,38.11,37.01,24.87,7,99.0,13.402061855670103
20027,7985,34.74,38.75,26.51,29,25.0,21.37733142037303
20029,8519,37.8,35.16,27.05,23,25.0,21.581046211588085
20031,8173,41.5,39.5,19.0,23,78.0,21.11719605695509
20033,1700,36.12,27.59,36.29,9,12.0,13.75545851528384
20035,33462,35.75,42.71,21.53,108,62.0,30.02599957838521
20037,37604,37.22,40.6,22.18,76,146.0,37.122258936617605
20039,2825,41.35,37.73,20.92,12,61.0,14.552736982643523
20041,18392,39.83,40.54,19.63,44,137.0,22.03444218633009
20043,7248,32.41,44.92,22.67,23,0.0,18.495551361552977
20045,114221,43.44,40.15,16.4,80,152.0,68.55197915791244
20047,2793,27.64,45.26,27.1,12,22.0,18.93780573025856
20049,2524,22.19,53.57,24.25,5,0.0,14.327700220426156
20051,27782,44.54,38.05,17.41,73,172.0,27.07971014492754
20053,5235,36.79,40.48,22.73,25,25.0,22.71293375394322
20055,36069,31.44,43.66,24.9,71,132.0,36.65254237288136
20057,33278,31.32,46.56,22.11,73,99.0,33.05664610207516
20059,25192,40.28,39.89,19.83,40,44.0,29.574416927145947
20061,31533,40.54,40.45,19.01,39,139.0,41.47662188899302
20063,2628,43.95,34.25,21.8,19,70.0,11.284840244731477
20065,2482,39.0,39.61,21.39,7,25.0,17.053103964098728
20067,7128,37.42,47.46,15.12,18,26.0,20.71171531387445
20069,5988,30.68,47.08,22.24,14,0.0,14.903846153846152
20071,1232,29.63,51.95,18.43,1,50.0,12.16848673946958
20073,5956,36.65,38.97,24.38,11,25.0,18.492037699057523
20075,2539,38.56,39.54,21.9,1,69.0,16.41443538998836
20077,5436,31.18,48.01,20.81,18,66.0,17.214339058999254
20079,33645,39.7,42.12,18.18,66,141.0,38.9797215321509
20081,3965,32.31,56.44,11.25,9,13.0,19.00709219858156
20083,1794,43.7,38.29,18.0,8,38.0,14.736842105263156
20085,13117,31.45,47.13,21.42,16,12.0,28.569258809234512
20087,19024,46.16,37.01,16.83,31,74.0,32.65180944592108
20089,2877,26.31,50.92,22.77,4,25.0,13.022113022113022
20091,600662,49.36,36.83,13.81,741,1252.0,53.06784864665596
20093,3832,27.66,54.85,17.48,11,25.0,18.350515463917525
20095,7108,41.45,38.91,19.64,15,25.0,19.042795644466956
20097,2378,34.27,40.62,25.11,4,15.0,13.390557939914164
20099,19570,32.8,39.4,27.8,48,67.0,31.005488730585075
20101,1532,30.87,49.54,19.58,7,17.0,12.849162011173185
20103,76429,42.57,42.21,15.22,91,334.0,38.05426144149082
20105,2961,37.01,38.64,24.35,4,14.0,16.846105129829006
