FIPS,POPUNI,PRED0_PE,PRED12_PE,PRED3_PE
44007,620148,35.16,42.39,22.45
44009,120211,41.73,44.16,14.11
45001,23935,29.19,43.13,27.68
45003,169620,34.38,43.99,21.63
45005,7710,24.55,41.21,34.24
45007,200867,36.12,40.75,23.13
45009,13452,25.25,42.42,32.33
45011,20788,21.19,42.66,36.15
45013,191228,25.22,50.43,24.35
45015,226893,36.83,42.53,20.64
45017,14553,23.14,44.91,31.95
45019,403152,39.3,39.42,21.27
45021,56574,33.23,43.96,22.8
45023,32140,27.55,44.67,27.78
45025,45537,27.46,41.4,31.15
45027,32376,24.2,40.89,34.91
45029,37677,24.21,43.45,32.34
45031,65845,28.55,40.56,30.89
45033,30308,21.73,41.84,36.43
45035,161404,37.76,43.07,19.17
45037,24711,31.63,41.07,27.3
45039,22275,28.1,41.67,30.23
45041,136605,30.64,43.48,25.88
45043,62410,25.65,45.09,29.26
45045,515628,39.65,41.14,19.2
45047,68834,30.35,43.25,26.4
45049,17990,24.0,42.88,33.12
45051,351489,29.68,45.72,24.6
45053,28987,23.73,47.05,29.22
45055,66525,32.69,44.37,22.94
45057,96431,33.85,41.31,24.84
45059,66199,26.99,44.47,28.53
45061,15492,26.46,40.03,33.51
45063,297835,39.17,40.7,20.13
45065,8495,19.39,43.88,36.73
45067,30657,24.22,41.17,34.61
45069,23604,25.22,38.79,35.99
45071,37442,31.43,44.45,24.12
45073,79225,30.78,42.58,26.64
45075,83667,24.04,43.26,32.7
45077,119221,37.23,41.62,21.15
45079,400947,35.7,42.76,21.54
45081,20473,27.36,40.59,32.05
45083,314189,36.07,42.74,21.19
45085,105334,32.54,41.9,25.56
45087,27077,24.25,45.36,30.39
45089,29649,19.25,44.71,36.05
45091,278491,41.48,41.61,16.91
46003,2691,37.35,43.07,19.58
46005,18370,40.89,37.78,21.33
46007,3365,22.29,35.96,41.75
46009,5642,38.0,39.79,22.21
46011,31839,44.32,42.13,13.55
46013,38090,45.92,36.89,17.19
46015,5253,40.02,42.03,17.95
46017,1962,15.19,31.7,53.11
46019,10429,27.95,55.11,16.94
46021,1376,32.63,42.81,24.56
46023,9114,26.83,44.89,28.29
46025,3736,43.47,39.16,17.37
46027,12078,45.46,39.23,15.31
46029,27952,37.81,42.49,19.69
46031,4086,17.33,32.77,49.9
46033,8823,25.08,47.94,26.97
46035,19305,42.36,34.94,22.7
46037,5413,39.18,35.84,24.98
46039,4351,39.12,42.06,18.82
46041,5879,13.57,48.75,37.68
46043,2921,40.84,33.38,25.78
46045,3821,42.89,37.01,20.1
46047,6670,28.23,35.91,35.86
46049,2297,35.05,45.8,19.16
46051,7038,31.77,44.6,23.63
46053,4185,36.01,35.56,28.43
46055,1899,36.81,38.81,24.38
46057,6164,42.31,37.61,20.08
46059,3191,44.16,32.87,22.97
46061,3453,55.05,36.69,8.25
46063,1274,35.64,45.05,19.31
46065,16982,42.11,34.76,23.13
46067,7257,45.98,29.89,24.13
46069,1301,35.2,44.27,20.52
46071,3344,20.36,39.29,40.34
46073,2013,29.96,40.69,29.36
46075,903,35.99,37.1,26.91
46077,4939,45.82,35.41,18.77
46079,12291,40.13,39.66,20.21
46081,25124,30.95,48.79,20.26
46083,61102,49.42,39.58,11.01
46085,3744,26.01,33.81,40.17
46087,5586,45.38,34.94,19.67
46089,2379,43.0,33.17,23.83
46091,4932,43.45,30.9,25.65
46093,28280,44.0,37.73,18.27
46095,2061,20.43,32.75,46.82
46097,2216,35.79,43.41,20.8
46099,189026,45.86,36.66,17.48
46101,6576,38.12,41.16,20.71
46102,14142,8.8,32.79,58.41
46103,112241,39.0,39.72,21.29
46105,2865,35.43,44.12,20.45
46107,2153,40.41,30.47,29.12
46109,10352,24.08,39.48,36.44
46111,2344,42.92,39.55,17.53
46115,6227,39.33,42.09,18.58
46117,3098,44.22,39.86,15.91
46119,1391,32.28,50.11,17.61
46121,10150,8.55,42.31,49.14
46123,5388,30.66,44.73,24.61
46125,8384,35.63,39.73,24.64
46127,15919,43.92,35.42,20.67
46129,5423,29.85,35.55,34.59
46135,21354,39.51,40.72,19.76
46137,2756,13.1,36.76,50.15
47001,76538,33.31,40.66,26.04
47003,49538,28.29,47.45,24.26
47005,16031,25.2,45.32,29.47
47007,12411,26.77,40.22,33.01
47009,131868,33.64,42.62,23.74
47011,106147,36.87,38.35,24.78
47013,39574,29.77,40.62,29.61
47015,14633,31.99,44.97,23.04
47017,26928,30.24,41.32,28.44
47019,55912,32.06,38.66,29.28
47021,40522,34.87,44.34,20.79
47023,16293,30.28,45.53,24.19
47025,30968,26.54,44.65,28.81
47027,7615,26.21,35.04,38.75
47029,35855,28.9,40.11,30.98
47031,56245,29.9,46.57,23.53
47033,14230,28.17,43.61,28.23
47035,60263,26.56,43.09,30.35
47037,674105,37.58,40.95,21.47
47039,11633,30.12,44.21,25.67
47041,20367,26.55,39.41,34.04
47043,53618,34.1,44.33,21.56
47045,36938,33.18,40.82,26.0
47047,40873,31.65,39.78,28.57
47049,18361,26.13,44.37,29.51
47051,40247,28.72,43.81,27.47
47053,48802,30.53,41.59,27.87
47055,29053,32.74,41.63,25.63
47057,23295,29.56,40.77,29.67
47059,68117,26.91,40.91,32.18
47061,13344,31.24,39.67,29.09
47063,64557,28.7,45.5,25.8
47065,361587,38.17,39.64,22.19
47067,6509,25.47,31.16,43.37
47069,21566,25.37,43.91,30.72
47071,25652,28.88,41.09,30.03
47073,56534,31.02,39.21,29.77
47075,17155,24.16,37.81,38.04
47077,27881,30.08,42.02,27.9
47079,32171,30.57,39.53,29.9
47081,23826,33.19,36.51,30.29
47083,8180,27.09,42.15,30.76
47085,18382,28.69,48.45,22.86
47087,11687,31.3,41.93,26.77
47089,53475,28.51,46.35,25.14
47091,16210,22.67,42.49,34.85
47093,461061,41.54,38.51,19.94
47095,4987,22.06,42.31,35.63
47097,23564,27.22,45.21,27.56
47099,43881,30.09,40.71,29.2
47101,12217,34.28,43.33,22.39
47103,34252,31.69,43.1,25.21
47105,53921,31.26,44.99,23.75
47107,53197,31.37,41.12,27.51
47109,25613,34.89,40.26,24.85
47111,24404,30.0,41.28,28.72
47113,94948,33.25,40.04,26.71
47115,28773,29.18,42.36,28.45
47117,34211,33.03,43.82,23.15
47119,96078,37.49,42.12,20.39
47121,12337,23.72,45.33,30.96
47123,46319,34.19,38.9,26.91
47125,207509,40.06,41.35,18.59
47127,6466,37.3,39.92,22.78
47129,19253,29.66,35.67,34.67
47131,29904,28.33,44.93,26.75
47133,22110,31.72,40.25,28.02
47135,8037,23.63,42.93,33.45
47137,5048,24.27,36.97,38.77
47139,16693,35.05,37.21,27.74
47141,78228,37.41,39.46,23.13
47143,32620,27.04,43.22,29.74
47145,53082,30.5,41.0,28.5
47147,71268,35.2,43.42,21.38
47149,328409,40.36,42.56,17.08
47151,21920,27.27,37.17,35.56
47153,14947,29.64,38.49,31.87
47155,97631,28.35,43.95,27.7
47157,926066,31.29,42.58,26.13
47159,20041,29.96,48.1,21.95
47161,13638,34.84,36.75,28.41
47163,157092,35.6,39.83,24.56
47165,190449,39.8,41.59,18.61
47167,60790,33.12,45.46,21.42
47169,8772,39.83,37.08,23.08
47171,17784,28.4,42.36,29.23
47173,19879,31.68,43.83,24.49
47175,5822,23.62,48.71,27.67
47177,41031,29.25,40.82,29.93
47179,126399,37.27,41.57,21.16
47181,14586,34.34,37.12,28.54
47183,32169,28.63,44.07,27.29
47185,27165,29.64,44.83,25.52
47187,237980,49.77,37.41,12.82
47189,143712,38.36,43.36,18.28
48001,44324,24.57,45.78,29.65
48003,18705,31.4,46.54,22.05
48005,85172,27.01,47.01,25.98
48007,23315,22.11,45.95,31.94
48009,8543,30.72,45.23,24.05
48011,1887,31.05,47.8,21.14
48013,51153,21.32,52.41,26.27
48015,29980,24.16,50.93,24.91
48017,6944,24.87,49.68,25.45
48019,22922,23.63,48.97,27.4
48021,87088,24.55,49.15,26.3
48023,3509,29.72,35.34,34.94
48025,24952,28.04,42.25,29.71
48027,360453,29.47,48.1,22.44
48029,1986818,28.59,45.41,26.0
48031,11929,28.28,45.21,26.51
48033,654,19.88,57.8,22.32
48035,18654,25.13,43.54,31.33
48037,88200,30.49,43.77,25.74
48039,364946,37.38,44.71,17.91
48041,215464,30.73,46.66,22.62
48043,9167,28.29,43.48,28.23
48045,1546,20.18,43.86,35.96
48047,7077,15.91,40.61,43.48
48049,36876,27.13,47.77,25.1
48051,18405,26.56,46.79,26.64
48053,47247,26.16,46.85,26.99
48055,42339,23.65,47.47,28.88
48057,21242,24.8,40.65,34.56
48059,13938,23.8,52.27,23.93
48061,421777,16.66,47.08,36.26
48063,13094,21.14,54.81,24.05
48065,5920,28.07,53.55,18.38
48067,29944,26.42,45.57,28.01
48069,7516,17.76,60.54,21.7
48071,43707,41.18,40.71,18.11
48073,50598,22.34,47.26,30.4
48075,5632,31.27,42.35,26.38
48077,10446,27.4,48.15,24.45
48079,2818,32.58,36.87,30.55
48081,3387,28.4,46.18,25.42
48083,8175,27.08,50.73,22.19
48085,1033286,44.06,41.7,14.24
48087,2913,14.56,36.87,48.58
48089,21432,23.69,48.14,28.17
48091,155869,34.65,45.6,19.75
48093,13612,26.02,45.47,28.5
48095,2726,24.17,44.17,31.66
48097,40880,29.14,44.36,26.5
48099,67795,31.93,47.78,20.29
48101,1398,16.74,51.43,31.83
48103,4777,17.46,61.94,20.6
48105,3464,17.41,57.04,25.55
48107,5729,17.42,46.73,35.85
48109,2161,17.86,45.58,36.56
48111,7249,24.54,37.27,38.18
48113,2615477,27.58,46.53,25.89
48115,11475,21.94,48.37,29.68
48117,18466,25.45,51.32,23.24
48119,5331,21.93,51.74,26.34
48121,878576,43.16,43.34,13.5
48123,18681,19.9,51.38,28.72
48125,1896,22.68,49.74,27.58
48127,10083,12.71,53.13,34.16
48129,3054,28.39,42.5,29.11
48131,10637,16.57,48.67,34.76
48133,17734,25.97,40.85,33.17
48135,164444,28.98,47.97,23.05
48137,1927,15.67,35.13,49.2
48139,184124,35.28,47.07,17.65
48141,832392,22.18,47.09,30.73
48143,39432,29.74,47.32,22.93
48145,15403,22.27,45.45,32.28
48147,33139,26.9,47.76,25.34
48149,25313,23.56,46.42,30.02
48151,3820,28.56,44.19,27.25
48153,5712,25.89,47.57,26.54
48155,1155,18.87,45.63,35.5
48157,807985,38.69,44.79,16.52
48159,10696,21.6,53.3,25.1
48161,18306,20.57,49.34,30.09
48163,17056,19.53,42.14,38.33
48165,21472,18.4,48.16,33.45
48167,338814,34.82,45.5,19.68
48169,4451,25.59,49.56,24.85
48171,26982,18.78,56.66,24.56
48173,1409,32.01,42.94,25.05
48175,7619,20.42,44.1,35.48
48177,20720,21.14,49.06,29.8
48179,20072,28.95,47.59,23.46
48181,134855,29.72,46.83,23.46
48183,121831,30.43,45.69,23.89
48185,26183,22.96,47.63,29.41
48187,165628,34.09,45.25,20.66
48189,30915,24.97,47.01,28.03
48191,2958,15.18,45.03,39.79
48193,8444,29.37,43.19,27.44
48195,5396,24.2,40.12,35.67
48197,3927,17.77,40.34,41.89
48199,57601,31.12,46.73,22.15
48201,4684352,28.52,45.74,25.75
48203,65678,24.29,44.14,31.57
48205,4501,44.32,37.99,17.68
48207,5167,15.44,46.56,37.99
48209,223148,35.02,46.66,18.32
48211,3815,30.85,53.03,16.12
48213,81983,23.85,46.56,29.59
48215,864024,17.86,46.25,35.89
48217,36255,24.05,49.44,26.51
48219,22355,23.96,50.96,25.08
48221,61391,29.66,49.34,21.0
48223,36995,27.49,45.04,27.47
48225,20466,21.89,44.91,33.21
48227,31616,28.53,45.23,26.24
48229,4800,11.81,36.79,51.4
48231,96366,26.86,47.32,25.82
48233,20781,28.03,43.15,28.82
48235,1536,22.33,54.23,23.44
48237,7850,25.81,45.67,28.52
48239,14698,25.53,43.77,30.7
48241,34934,26.4,39.3,34.3
48243,2187,17.51,42.16,40.33
48245,238249,28.99,44.85,26.16
48247,5184,17.11,49.32,33.56
48249,40420,19.26,46.86,33.88
48251,173990,31.4,48.7,19.9
48253,14995,27.96,48.62,23.43
48255,12718,20.37,43.91,35.71
48257,135834,31.14,46.16,22.7
48259,47331,37.23,39.3,23.48
48261,404,18.56,42.82,38.61
48263,752,39.1,34.31,26.6
48265,51578,23.68,45.57,30.76
48267,4327,21.17,47.84,30.99
48269,272,27.57,40.81,31.62
48271,3331,16.99,42.87,40.14
48273,29461,25.03,45.66,29.31
48275,3653,26.8,43.09,30.11
48277,49595,26.52,45.46,28.03
48279,12853,17.24,50.82,31.94
48281,21374,25.8,48.39,25.81
48283,5914,10.87,30.79,58.34
48285,20116,25.53,46.13,28.35
48287,16895,28.54,44.47,27.0
48289,17377,18.14,54.97,26.88
48291,83662,25.78,45.08,29.14
48293,22147,21.63,46.66,31.71
48295,3229,24.03,52.28,23.69
48297,11194,25.33,39.21,35.47
48299,21795,20.85,50.04,29.11
48301,169,26.63,52.07,21.3
48303,300642,30.22,45.51,24.27
48305,5909,24.94,50.84,24.22
48307,7965,29.11,41.64,29.24
48309,250781,29.95,44.93,25.12
48311,743,21.4,46.57,32.03
48313,11888,27.14,44.29,28.58
48315,9789,23.56,38.37,38.07
48317,5764,23.94,57.89,18.16
48319,4271,23.84,52.8,23.37
48321,36514,23.82,44.12,32.06
48323,57826,18.39,39.21,42.4
48325,49613,24.65,44.79,30.56
48327,2133,25.46,37.69,36.85
48329,176281,33.44,45.96,20.6
48331,24646,21.85,44.97,33.19
48333,4815,27.44,42.33,30.24
48335,6733,21.7,52.74,25.56
48337,19767,23.47,47.39,29.14
48339,605539,38.21,44.62,17.17
48341,20901,23.89,51.1,25.01
48343,12359,22.75,48.61,28.64
48345,1200,20.5,48.08,31.42
48347,60878,26.23,45.88,27.89
48349,49887,22.69,48.25,29.07
48351,12930,25.53,39.84,34.63
48353,14460,24.12,45.95,29.92
48355,358167,25.59,47.77,26.64
48357,9818,21.31,43.57,35.12
48359,1865,19.14,62.14,18.71
48361,83234,31.58,47.05,21.37
48363,29092,27.66,45.63,26.72
48365,22951,29.87,44.99,25.14
48367,142258,33.78,46.54,19.68
48369,9579,20.19,50.79,29.02
48371,13810,31.04,41.53,27.44
48373,47351,19.78,49.38,30.84
48375,111832,25.21,45.05,29.74
48377,6704,14.98,44.75,40.27
48379,12489,22.1,48.27,29.63
48381,135773,35.47,47.16,17.37
48383,3849,21.69,55.18,23.12
48385,3452,13.41,40.15,46.44
48387,11995,21.28,44.77,33.96
48389,12913,23.64,40.77,35.59
48391,6923,21.39,41.3,37.31
48393,854,29.74,50.23,20.02
48395,17027,26.39,39.37,34.24
48397,104748,45.87,41.86,12.27
48399,10216,27.32,42.88,29.8
48401,48655,26.96,45.59,27.45
48403,10542,17.46,43.52,39.02
48405,8237,18.61,37.38,44.01
48407,28805,21.72,47.55,30.73
48409,66406,22.5,48.34,29.16
48411,5450,19.01,44.11,36.88
48413,2793,35.45,38.2,26.35
48415,15175,19.15,54.93,25.92
48417,3258,29.44,42.6,27.96
48419,25274,22.64,41.81,35.54
48421,3019,20.93,56.11,22.95
48423,229179,26.96,48.1,24.94
48425,9123,41.62,33.9,24.48
48427,64013,14.07,44.73,41.2
48429,8748,25.25,45.19,29.56
48431,1291,22.77,56.7,20.53
48433,1350,18.59,49.63,31.78
48435,3766,21.06,43.71,35.24
48437,6803,21.42,42.82,35.76
48439,2086107,34.0,45.55,20.46
48441,135349,30.76,46.36,22.88
48443,776,15.34,55.54,29.12
48445,11466,22.79,45.62,31.59
48447,1501,20.25,47.17,32.58
48449,32568,24.12,47.33,28.55
48451,116968,29.85,46.21,23.94
48453,1257243,38.1,42.42,19.49
48455,14647,23.87,42.81,33.32
48457,19797,22.4,44.48,33.12
48459,41610,28.59,45.62,25.79
48461,3624,24.53,51.05,24.42
48463,26443,22.68,44.19,33.13
48465,47846,18.24,47.79,33.97
48467,56442,25.21,49.1,25.69
48469,91142,25.89,45.41,28.7
48471,55597,28.55,45.68,25.77
48473,50907,29.2,42.99,27.81
48475,11927,26.86,45.79,27.36
48477,33874,26.55,45.9,27.56
48479,274262,17.72,46.41,35.87
48481,41390,23.85,43.45,32.7
48483,5053,27.21,47.99,24.8
48485,126693,30.03,47.56,22.41
48487,12585,21.26,47.11,31.62
48489,18100,13.29,46.87,39.84
48491,587572,39.76,44.65,15.59
48493,51011,28.85,49.84,21.31
48495,7913,28.56,47.95,23.49
48497,69395,28.25,49.6,22.15
48499,44160,26.14,45.76,28.1
48501,8713,24.84,40.11,35.05
48503,17925,28.88,45.12,26.0
48505,14179,13.13,45.92,40.95
48507,11427,15.71,51.58,32.71
49001,6683,34.01,49.71,16.28
49003,55857,38.99,45.96,15.05
49005,124547,41.96,43.99,14.05
49007,20041,31.14,41.98,26.88
49009,950,28.42,48.11,23.47
49011,354611,51.71,38.31,9.98
49013,19787,32.16,44.37,23.48
49015,10012,32.78,47.96,19.26
49017,4905,29.32,49.46,21.22
49019,9721,26.66,49.17,24.16
49021,53880,38.58,46.18,15.24
49023,11957,45.04,37.3,17.65
49025,7699,25.67,48.4,25.94
49027,13087,33.58,50.35,16.08
49029,12124,44.64,48.3,7.06
49031,1442,24.55,48.2,27.25
49033,2482,27.84,39.73,32.43
49035,1150938,43.3,42.15,14.55
49037,15091,22.93,40.37,36.7
49039,28311,35.08,43.96,20.96
49041,21455,31.7,47.16,21.13
49043,42076,39.74,47.44,12.82
49045,72083,46.62,42.07,11.32
49047,35633,30.45,46.26,23.3
49049,625730,43.16,44.29,12.55
49051,33872,46.56,41.79,11.66
49053,175861,31.0,48.97,20.03
49055,2711,28.66,43.93,27.41
49057,258576,45.05,41.62,13.33
50001,34287,38.07,45.29,16.64
50003,34599,36.36,44.18,19.47
50005,29249,34.56,44.28,21.16
50007,155190,43.79,39.23,16.98
50009,6163,27.52,42.48,30.0
50011,49212,43.83,40.88,15.29
50013,7235,37.48,43.14,19.38
50015,24798,36.7,46.43,16.86
50017,28440,37.78,44.03,18.19
50019,26586,33.46,44.3,22.24
50021,56595,36.75,41.96,21.29
50023,56188,39.81,42.44,17.75
50025,41462,32.9,45.52,21.58
50027,54693,35.2,45.21,19.59
51001,32222,24.94,45.33,29.73
51003,103568,41.67,40.94,17.39
51005,14821,26.56,47.34,26.1
51007,13145,35.33,40.93,23.74
51009,30699,33.4,41.6,24.99
51011,15911,30.18,43.07,26.75
51013,235669,46.0,39.18,14.82
51015,73217,35.58,42.32,22.1
51017,4147,26.6,46.15,27.25
51019,78914,36.57,41.31,22.12
51021,5653,29.68,43.18,27.14
51023,33263,43.53,37.97,18.5
51025,14142,23.84,42.52,33.64
51027,20105,29.06,40.03,30.91
51029,15060,28.26,42.14,29.59
51031,54603,31.37,47.35,21.28
51033,30346,29.27,49.26,21.47
51035,29760,30.45,43.73,25.82
51036,6963,26.58,42.98,30.43
51037,11779,24.6,40.6,34.8
51041,348886,42.61,40.86,16.53
51043,14572,40.27,39.03,20.7
51045,5122,43.21,33.4,23.39
51047,51414,35.69,44.73,19.57
51049,9932,29.96,39.37,30.67
51051,13886,24.21,42.75,33.04
51053,28336,33.55,42.24,24.22
51057,10953,24.86,36.42,38.72
51059,1140335,45.13,40.15,14.72
51061,71126,43.42,39.24,17.34
51063,15749,30.37,47.22,22.41
51065,26073,41.36,40.64,18.0
51067,55249,29.3,46.62,24.08
51069,88392,38.83,43.24,17.93
51071,16720,31.0,43.28,25.72
51073,37348,39.2,40.37,20.42
51075,22844,39.02,39.71,21.27
51077,14660,25.57,42.5,31.94
51079,19819,35.65,46.01,18.34
51081,7922,23.61,39.79,36.61
51083,33557,23.84,39.79,36.37
51085,106254,45.3,39.3,15.4
51087,329709,41.87,40.19,17.93
51089,50253,29.13,41.36,29.51
51091,2190,25.98,48.49,25.53
51093,37109,39.11,40.4,20.49
51095,75977,37.84,44.98,17.17
51097,7025,33.57,37.77,28.67
51099,26836,37.81,45.86,16.33
51101,17148,39.65,41.54,18.81
51103,10578,23.52,45.06,31.42
51105,22183,23.96,38.38,37.66
51107,412479,52.54,35.86,11.6
51109,37584,30.61,45.6,23.79
51111,11226,27.37,39.76,32.86
51113,13258,36.53,44.7,18.77
51115,8834,32.91,40.02,27.08
51117,30092,24.58,42.32,33.1
51119,10363,21.91,46.33,31.76
51121,89253,37.09,45.03,17.88
51125,14930,26.81,45.41,27.79
51127,22644,39.21,45.32,15.47
51131,11633,28.37,41.01,30.62
51133,12095,22.18,45.09,32.72
51135,13624,29.01,44.36,26.62
51137,36672,37.94,41.41,20.64
51139,23827,36.01,42.82,21.18
51141,17485,27.49,42.45,30.07
51143,59466,31.17,41.91,26.92
51145,28567,43.6,38.14,18.27
51147,19032,29.58,42.51,27.91
51149,34619,40.14,41.74,18.12
51153,469103,40.57,44.11,15.32
51155,33207,33.7,40.23,26.07
51157,7343,25.28,51.42,23.3
51159,7495,27.11,42.08,30.81
51161,92841,43.22,40.67,16.1
51163,22158,33.97,45.43,20.6
51165,80650,33.47,44.45,22.08
51167,26418,26.76,41.76,31.49
51169,20976,27.52,44.29,28.19
51171,43525,31.03,46.6,22.36
51173,29805,30.09,44.05,25.86
51175,16158,37.81,37.92,24.27
51177,136215,44.34,39.44,16.22
51179,151309,49.27,38.48,12.24
51181,6422,29.91,40.66,29.43
51183,8710,24.23,44.95,30.83
51185,39213,29.51,41.35,29.14
51187,39772,37.6,45.34,17.06
51191,52326,31.71,42.4,25.89
51193,18015,24.98,44.06,30.96
51195,34922,29.21,41.95,28.84
51197,28661,33.92,43.75,22.33
51199,68280,46.21,40.06,13.73
51510,158483,42.62,39.27,18.11
51520,16609,33.73,41.74,24.52
51530,6062,37.38,32.3,30.32
51540,45413,34.17,44.88,20.94
51550,241640,44.08,38.55,17.37
51570,17367,39.39,38.54,22.06
51580,5452,37.45,41.75,20.8
51590,39155,28.26,40.16,31.58
51595,5346,21.96,38.37,39.67
51600,23900,41.71,43.77,14.52
51610,14609,50.3,41.85,7.85
51620,7965,24.02,46.21,29.77
51630,26614,37.63,42.09,20.28
51640,6347,22.36,42.15,35.5
51650,131735,33.01,44.02,22.97
51660,45931,31.3,43.53,25.17
51670,22529,31.92,40.48,27.6
51678,6155,25.39,47.47,27.13
51680,72251,35.3,45.71,18.99
51683,41085,30.48,51.31,18.21
51685,17478,37.87,51.24,10.89
51690,12414,28.79,41.93,29.28
51700,174819,34.09,44.16,21.75
51710,234940,31.37,47.53,21.1
51720,3981,25.97,53.2,20.82
51730,31337,23.67,41.91,34.42
51735,12271,40.35,43.0,16.65
51740,92774,33.43,41.89,24.68
51750,14871,39.86,34.11,26.04
51760,220876,35.65,39.08,25.27
51770,98520,33.89,41.06,25.05
51775,23704,36.78,44.65,18.57
51790,24489,41.86,40.82,17.32
51800,91478,40.23,39.25,20.52
51810,447014,42.74,42.16,15.1
51820,22630,35.63,41.73,22.63
51830,10793,30.1,50.34,19.56
51840,27196,34.41,43.41,22.17
53001,19955,22.83,51.34,25.83
53003,22535,34.17,46.27,19.56
53005,203667,33.95,46.82,19.23
53007,76852,26.9,47.39,25.71
53009,76347,24.41,51.48,24.12
53011,487084,38.17,45.54,16.3
53013,3978,33.51,39.72,26.77
53015,110217,32.75,47.91,19.34
53017,43417,25.58,50.72,23.7
53019,7603,19.43,49.47,31.11
53021,92557,25.95,50.48,23.57
53023,2225,28.13,39.73,32.13
53025,97176,27.27,47.48,25.25
53027,72919,30.76,48.1,21.14
53029,85082,31.29,51.2,17.51
53031,31801,22.14,48.4,29.45
53033,2233666,40.47,44.17,15.36
53035,270999,38.39,47.04,14.58
53037,45504,35.44,47.94,16.62
53039,22389,27.01,47.73,25.25
53041,80375,29.87,46.32,23.8
53043,10926,31.09,47.07,21.84
53045,64482,28.11,47.56,24.33
53047,42061,22.05,49.79,28.17
53049,22380,26.57,45.82,27.61
53051,13699,21.07,53.35,25.58
53053,898373,38.8,46.4,14.8
53055,17505,22.93,55.95,21.12
53057,128846,31.15,48.34,20.51
53059,12058,33.19,46.22,20.59
53061,817833,39.9,45.5,14.6
53063,514178,37.78,44.84,17.38
53065,45686,28.49,45.55,25.96
53067,288409,36.48,46.13,17.39
53069,4482,23.65,50.69,25.66
53071,56658,35.69,42.78,21.54
53073,225049,34.78,45.3,19.93
53075,43479,33.65,45.88,20.47
53077,249390,25.23,49.24,25.53
54001,15719,28.67,44.28,27.05
54003,118939,40.16,44.16,15.68
54005,21423,34.41,38.13,27.46
54007,13645,27.48,44.67,27.86
54009,21430,33.06,39.79,27.15
54011,89394,34.83,40.51,24.66
54013,7109,21.27,40.79,37.94
54015,8508,25.24,47.83,26.94
54017,7364,30.5,49.85,19.65
54019,41035,25.93,40.85,33.23
54021,6117,30.93,43.09,25.98
54023,11568,35.73,41.49,22.79
54025,34386,33.41,36.78,29.81
54027,22975,30.99,44.59,24.42
54029,28810,36.13,42.35,21.51
54031,13776,36.95,42.56,20.49
54033,67080,39.01,39.29,21.71
54035,28576,35.7,41.3,22.99
54037,56423,42.51,39.54,17.95
54039,176462,33.04,42.46,24.5
54041,15902,31.84,41.55,26.61
54043,20409,33.53,41.7,24.76
54045,31543,32.24,40.85,26.91
54047,17624,25.67,42.23,32.1
54049,55166,36.08,39.96,23.96
54051,30162,35.09,42.06,22.85
54053,26012,32.17,47.17,20.66
54055,58144,27.89,43.14,28.97
54057,26420,34.72,43.15,22.12
54059,23424,27.72,45.51,26.77
54061,99777,39.99,41.24,18.77
54063,13275,30.31,46.45,23.24
54065,17884,30.06,44.93,25.01
54067,24487,33.19,40.2,26.61
54069,39744,38.17,40.64,21.19
54071,6969,26.03,41.8,32.17
54073,6826,40.74,37.36,21.9
54075,8000,31.45,38.11,30.44
54077,31876,34.93,40.75,24.33
54079,56450,40.06,40.62,19.32
54081,70374,32.68,40.93,26.39
54083,26794,33.38,38.38,28.24
54085,9554,26.56,43.18,30.26
54087,13688,31.25,44.02,24.73
54089,11748,22.98,46.85,30.17
54091,16328,28.79,43.53,27.68
54093,6752,33.65,41.29,25.06
54095,8591,28.36,44.8,26.84
54097,23104,32.03,42.74,25.23
54099,39372,28.69,41.51,29.8
54101,8114,27.32,41.84,30.84
54103,15065,29.45,37.71,32.84
54105,5821,32.62,44.17,23.21
54107,83242,31.97,43.66,24.37
54109,20394,33.12,39.82,27.06
55001,19267,30.36,41.92,27.73
55003,15167,30.67,44.61,24.72
55005,45113,33.25,42.95,23.8
55007,14975,29.96,47.13,22.91
55009,259663,41.94,40.52,17.54
55011,13007,40.52,40.49,18.99
55013,15350,27.91,44.94,27.15
55015,50050,48.5,36.52,14.98
55017,62500,39.93,42.68,17.4
55019,34690,30.31,38.91,30.78
55021,56564,44.55,39.13,16.32
55023,15531,36.55,39.61,23.84
55025,536621,46.13,38.7,15.17
55027,82698,41.66,40.33,18.0
55029,27591,33.09,43.84,23.07
55031,42238,37.3,42.05,20.65
55033,42586,39.07,42.09,18.84
55035,100851,41.02,42.05,16.92
55037,4295,30.62,46.17,23.21
55039,100999,42.75,39.29,17.97
55041,8928,26.48,43.53,30.0
55043,47616,39.8,40.43,19.77
55045,36915,39.86,43.81,16.33
55047,18844,34.75,36.02,29.22
55049,23656,44.37,37.71,17.92
55051,5680,30.25,41.02,28.73
55053,19512,33.83,40.8,25.37
55055,82885,42.3,41.37,16.32
55057,25518,32.52,41.28,26.2
55059,166381,40.43,42.46,17.12
55061,20412,45.63,36.17,18.2
55063,113858,42.51,39.85,17.64
55065,16634,37.09,39.47,23.45
55067,19076,34.43,40.89,24.69
55069,27281,37.38,41.42,21.19
55071,78833,40.63,39.12,20.25
55073,135348,43.55,37.57,18.88
55075,40219,34.95,42.77,22.28
55077,15536,35.1,40.7,24.2
55078,4516,20.04,41.98,37.98
55079,931849,32.88,42.48,24.64
55081,46075,36.45,41.53,22.01
