FIPS,POPUNI,PRED0_PE,PRED12_PE,PRED3_PE,3/31/21,BEDS,dem_pct,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Per Capita,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic,AREA_SQMI
28061,16317,16.71,45.52,37.77,47,16.0,49.69093406593407,84.69875635,64.08465206,69.49603302,62.36487618,81.64452501,76.01043502,92.3,9.205020921,89.02533338,67.7446548,82.06558327,19363.0,79.14546691,78.40848824,69.16700135,74.76701764,72.45233268,65.97727898,68.98282132,676.238902
28063,6690,18.52,47.85,33.63,28,30.0,85.13306038894575,88.35379068,68.35545035,67.31159225,67.6788895,86.27896946,80.9695654,85.1,10.60606061,84.79893525,70.00584524,82.47545959,13703.0,77.50227765,80.86439936,73.25552372,76.75014235,75.89310672,68.88941927,75.94677621,519.9328911
28065,11104,30.73,39.23,30.04,32,35.0,57.92692741026879,90.28281642,61.15739993,69.32246689,50.0871947,87.15983846,81.31001462,91.7,8.235294118,87.39850854,67.10040761,84.38303309,16859.0,75.38221597,78.46651857,74.34357446,77.17584421,76.32758628,69.17906336,70.95117376,408.4462293
28067,67196,26.85,41.99,31.16,158,310.0,28.3041440962414,86.90884385,63.67277324,66.57673524,61.70540251,83.98826874,76.52524256,93.9,9.131403118,86.00920299,68.12241349,85.15798631,20957.0,78.68701675,80.41116989,71.92171782,66.5907774,76.45530457,67.68035046,69.74906967,694.8114066
28069,8767,19.72,32.28,48.0,25,0.0,61.02303952652716,85.06613103,65.34295014,68.08865416,45.55264688,84.5112562,81.040739,91.3,20.79207921,87.01255008,67.77533546,84.01567234,14715.0,77.14095376,76.73351972,73.97971439,77.43895526,75.81020351,67.78249804,66.80958874,766.1820092
28071,49852,33.73,44.64,21.63,116,240.0,42.99193100798361,87.48545481,66.74583621,71.96184734,63.55317356,83.35516176,80.15039508,95.2,10.17156863,89.65123414,70.49263602,86.59365937,23833.0,75.59292174,78.66066287,68.82120443,76.53892045,72.52260246,70.09350475,65.190845,631.6939829
28073,63213,32.01,44.8,23.2,84,211.0,25.76794804282956,88.15092362,64.81202993,67.79313541,65.98139747,85.42371911,82.33279788,95.5,9.379727685,86.33529466,67.6990467,84.00848299,28101.0,77.78477669,80.69761848,73.61643812,78.38138597,74.33643793,67.26834728,66.79232162,496.6743877
28075,72321,28.37,41.39,30.23,234,698.0,41.47598169424265,86.00919387,68.42480763,67.19543252,63.94196073,85.11841403,78.89228027,94.1,8.875128999,88.66027632,70.24053342,85.04416665,21575.0,75.54561057,77.15371735,73.1480089,70.60083569,76.39822958,68.91357382,68.60581479,703.6548988
28077,12586,30.0,39.87,30.13,23,25.0,34.17510963254196,88.03441003,66.48659939,71.68434189,57.5668417,83.76979368,82.47062286,92.9,11.5942029,84.89467262,64.84643024,82.54341103,20700.0,76.07162617,78.13890634,74.1650797,74.39943578,81.99330417,72.78457059,69.73122903,430.67733
28079,21247,28.02,40.34,31.63,73,25.0,42.35869565217392,85.64965166,62.10989912,67.33549873,60.02676837,83.15925153,78.33987852,93.9,8.012820513,84.80082031,62.69523567,60.81798393,18178.0,80.42992739,77.20330778,73.14972181,68.94649078,76.18443371,69.68201034,69.52844633,582.8971018
28081,85139,31.87,41.36,26.78,169,650.0,32.984250690047084,85.41902621,70.61240447,65.52826188,57.06769787,82.87105825,81.44137102,95.2,9.738372093,87.46930138,69.67583525,85.38264724,22741.0,78.21126821,79.35665277,71.06710968,77.42125816,80.26643961,72.73691007,72.40961603,449.9508012
28083,27441,20.24,37.86,41.9,124,208.0,70.21022675112457,89.86104316,65.43431395,68.09820793,46.93061595,88.17772177,79.44684164,90.7,7.711757269,87.52285745,70.6031223,77.58434512,15370.0,73.43363804,76.28630163,77.55759027,72.92224438,78.03583159,70.94243771,65.33922808,594.0741801
28085,34039,24.37,41.29,34.34,107,99.0,29.99821439200048,87.51909273,64.62702143,68.41387869,47.56556218,84.28330517,81.69415405,94.3,12.21910112,85.62473447,68.17916961,62.72737253,19418.0,77.55414142,79.31456804,73.16250889,72.62177255,76.14380277,66.63056055,71.49923223,586.1314817
28087,57832,31.68,43.46,24.87,144,315.0,48.0415550089938,88.94703869,61.26796114,62.01979137,61.251364,87.17214501,79.68657915,93.8,10.49092132,88.66563164,68.00655883,82.97521209,22143.0,72.64503464,78.63501551,78.6392377,69.13748377,78.25469935,69.38852308,69.61792385,505.4432371
28089,105275,40.95,37.72,21.33,208,67.0,43.47826086956522,88.52793626,74.15443365,71.05147258,59.84594668,85.80136386,81.94985955,95.7,14.54965358,87.29200241,68.34088553,83.22940696,35435.0,75.38583202,79.50137989,69.88492273,74.44095977,78.80534472,74.09996296,70.64048422,714.5132998
28091,24141,24.03,45.23,30.74,79,49.0,31.09961402644329,89.00539644,58.07677548,65.27402476,62.6509093,87.30983535,81.35759783,93.4,12.35521236,88.32423957,71.6720877,85.44643414,19707.0,77.47818874,78.44827428,80.43620181,63.41539048,76.71446964,67.15561667,68.67310429,542.3843498
28093,33677,27.41,39.08,33.51,99,40.0,50.93886324840362,86.30666629,66.41697012,67.7315882,65.13653824,83.96562005,80.74514554,94.0,10.84656085,88.85220118,67.07574214,84.17903597,19104.0,77.62364096,77.9434877,68.69977812,78.33017569,79.56749943,69.30397633,70.67661247,706.18488
28095,35169,27.78,44.43,27.79,131,130.0,34.03441682600382,87.57440046,60.64914818,70.04267119,60.19328941,85.00705206,79.45473609,93.7,8.345752608,84.61984891,70.5512418,63.30418846,19905.0,77.27268244,77.97524069,75.77857546,79.46976783,76.98488535,67.78412071,67.31624518,765.0882096
28097,9775,22.75,40.4,36.85,41,25.0,41.793103448275865,87.15647879,66.05835491,68.4782958,65.36034106,83.90327201,78.73834554,93.6,11.16071429,82.9901041,68.2119438,83.19689366,19706.0,77.04658117,78.89127519,73.16018865,68.890767,74.73715457,67.34573518,71.8300478,406.9803552
28099,29052,25.93,39.69,34.38,175,68.0,27.85610527215244,85.87024108,61.40600724,71.63354362,63.6295095,82.41126734,78.87930785,94.2,9.85915493,85.75368074,68.11204085,83.7175169,19030.0,78.29555289,76.70104276,72.25692886,74.96112062,77.45826924,68.4410072,69.30788659,570.1340905
28101,20667,25.41,43.12,31.47,57,55.0,30.197387803201416,86.42914212,65.34273727,66.06383531,59.95911475,82.67626758,80.07322824,94.0,11.41141141,90.51341586,67.27953378,84.42776963,20896.0,73.59261194,76.84784731,74.70766316,71.64791167,79.53995198,71.12346868,68.24179127,577.8544421
28103,10324,20.11,44.47,35.42,31,25.0,75.66960104888555,93.90150071,62.44991001,70.08754236,46.55833972,88.08227269,63.18225748,91.7,10.0,90.47006893,71.15792854,80.21525306,16108.0,70.87539859,75.41018941,77.99027146,65.86323005,76.79048144,65.87047616,68.50860809,695.1580864
28105,45661,29.67,44.82,25.51,97,96.0,52.12835956876044,88.77087498,59.39661258,66.71662056,64.35112833,86.79302884,82.1190756,94.5,11.11111111,88.89853213,67.16573271,82.68342609,20128.0,72.85024284,78.93777675,76.25641638,76.03337028,78.04262031,66.93757062,70.62997889,458.2380637
28107,34106,28.33,43.06,28.61,103,112.0,47.37313623856146,89.03429439,58.80027372,68.57076796,59.11209599,84.78525332,83.42677237,92.6,10.0,86.57120103,66.66051407,83.70265575,20098.0,78.8662567,76.05848301,75.67150283,72.92293854,78.22869406,70.154889,70.29749033,685.1747741
28109,54452,28.86,40.07,31.07,137,84.0,17.25960138143386,87.36879365,70.35113091,68.55452729,50.21604739,85.13858937,62.16287659,94.0,10.26392962,86.32452565,70.3913361,80.94078242,20653.0,78.4301837,78.74540198,70.03428922,74.37738848,76.44155727,65.99191768,71.15530189,811.3168654
28111,11973,26.75,36.46,36.79,38,22.0,23.02231237322515,86.06716383,67.33816357,66.54135386,46.31550787,83.28747484,79.07380121,92.9,19.23076923,89.07262238,64.01032594,84.03033318,18188.0,78.19215102,78.35579094,74.07538846,73.50312453,76.80514736,65.59193755,72.07930146,647.2072011
28113,38736,25.28,43.82,30.9,101,197.0,49.85584131011417,88.94594277,65.34959518,63.38075256,30.45567984,87.73656805,59.28731753,93.2,6.652360515,84.56744249,68.58254838,62.64524176,17316.0,75.24870905,77.63662731,76.92991496,66.71288336,73.99670379,69.045938,67.72034719,409.0173468
28115,32122,34.1,37.83,28.07,72,25.0,18.202075064410558,85.68314042,66.47236603,68.19708827,58.56524174,83.70791659,81.00133794,95.2,13.36515513,87.86007418,69.91284678,82.68519961,19743.0,78.51517055,78.91050966,70.92988578,73.23090712,76.0520351,68.40032755,67.86756493,497.7633602
28117,24548,29.79,43.58,26.63,59,114.0,20.227358136039083,87.37814835,62.10182056,69.68586391,64.28851964,83.40833821,80.61511491,94.5,10.12396694,84.19390778,69.14851199,65.78897087,18313.0,78.79906424,78.89467532,72.32150435,78.2004301,73.55005106,66.96243117,71.94418154,414.9853115
28119,6716,18.72,41.02,40.26,16,33.0,66.6460012399256,89.79117187,70.64308861,65.44950126,30.66219671,84.97310586,59.65174113,90.3,9.923664122,85.3159062,68.0458561,62.43926293,14928.0,80.32688427,76.12605173,75.85951417,68.34227314,79.05506596,70.62271946,69.36480489,405.0115543
28121,150896,36.59,43.65,19.75,274,1805.0,26.674686858679497,86.86126172,66.19614565,68.07274925,63.72698595,85.09954855,82.34265998,96.0,13.86404293,89.6306243,66.62057374,84.07956952,27822.0,78.53092794,77.71757412,69.13615592,72.88343256,78.06451931,72.14875558,69.87732488,775.5304819
28123,28062,30.2,39.36,30.44,72,60.0,40.34286779092518,85.97938356,56.93877552,60.41666668,62.17154617,86.01030231,79.38795959,95.4,8.860759494,86.75873167,74.61994949,79.02079261,17203.0,79.01370546,75.51965864,85.10971786,71.38888889,76.35135135,53.33333333,72.16666667,609.2311454
28125,4321,18.47,39.62,41.91,17,29.0,67.10948236371965,91.07536788,61.49822304,69.78292224,42.85154794,88.53289517,78.58877887,91.1,5.128205128,87.04391447,65.95979146,60.80661543,15430.0,72.82232504,76.87841983,73.28169822,76.89722084,79.0253449,65.2727396,70.28778206,431.7198305
28127,26452,27.34,47.46,25.2,84,99.0,34.16842996191282,85.91645996,60.3640268,67.57007079,62.91496555,84.48089032,77.76442255,94.6,10.51282051,90.08930637,66.33254797,62.17086979,18495.0,79.39085794,77.5480064,73.26079133,75.5362037,78.05091096,67.57720577,69.45768672,589.1649434
28129,15916,23.54,42.66,33.8,34,29.0,21.508346343220847,86.42202867,65.97866306,68.30415387,64.71042191,84.4436106,80.55234505,94.7,9.72972973,89.91999157,68.65004294,81.20538738,22129.0,78.41149254,77.75115812,73.95595859,65.21680793,75.22090371,68.24137234,71.25915947,636.2675565
28131,17222,23.42,48.45,28.13,30,25.0,22.87382584412288,85.25101502,67.2149664,63.34738861,46.54711934,83.53611791,58.51260603,93.3,15.89147287,84.11729317,69.37462321,78.73977132,19588.0,81.93513335,78.32919925,73.34907703,55.45999535,70.29420064,63.70533757,66.20853719,445.4845351
28133,21352,21.54,41.32,37.14,88,140.0,70.04441689908067,91.17147435,64.1840683,64.29479868,48.22201506,89.91340846,61.19773928,90.5,10.61946903,86.71804269,65.35540681,80.6532629,14111.0,74.07911225,78.5401949,76.10661522,73.58796507,74.82898513,68.13758097,69.61673926,697.7585189
28135,11444,24.34,33.92,41.73,40,18.0,54.61741424802111,87.79763789,58.44401113,64.146767,66.45100391,84.96006751,77.20207303,93.2,14.37125749,87.99091232,64.39460336,61.4951279,12747.0,79.0991642,78.94276583,73.55804004,52.8477201,73.91680244,66.35469563,69.45014952,645.2186951
28137,27425,30.69,44.25,25.06,80,76.0,31.94836935767204,87.96303311,63.95646871,71.11479998,61.21170018,85.36754842,78.71070549,94.2,7.671957672,87.69409194,69.83051205,81.17976792,20948.0,77.05311485,77.58518816,74.38222111,72.62439351,77.54882758,66.42348999,67.53323399,404.7632772
28139,21764,31.78,39.8,28.42,68,25.0,19.174420906751138,86.24287658,63.68154643,68.65621142,64.26269194,82.69582539,80.49967973,94.5,6.775067751,84.98147736,66.15681906,63.26259538,19453.0,80.29114061,78.10328997,67.50292339,58.09594321,72.94870226,66.25303784,72.03762192,457.8222245
28141,19271,32.3,37.24,30.46,67,48.0,11.588969139855548,82.91656195,64.52379861,72.69988163,65.16240133,80.56497314,80.64455136,94.5,8.48806366,87.56992806,68.05350398,81.40482648,18790.0,81.64607165,77.69997226,71.79095366,73.59317633,76.74051977,72.34690103,67.2499445,424.3024859
28143,9585,26.98,38.36,34.66,25,0.0,72.43121841661988,92.52790326,64.52477293,67.36663158,46.66882423,88.69923799,80.32575703,92.9,14.44444444,90.3354748,70.00448311,80.72675504,16950.0,77.87798408,79.05709224,76.24145823,71.25591132,74.99225468,66.92190518,65.4643743,454.6780558
28145,28717,30.49,39.22,30.28,74,153.0,17.03067097689821,85.42954869,65.0250764,68.26630584,63.12874988,81.57562866,79.20955569,95.6,10.02331002,86.80480522,66.21455827,63.27828604,19723.0,80.27281614,79.3101007,63.89239166,66.92503521,73.07233474,65.12639464,67.15615171,415.6070971
28147,14284,21.74,39.04,39.22,42,25.0,39.823008849557525,86.15018802,61.62816679,68.48371378,62.28285907,85.16137054,80.25109058,92.3,12.62626263,87.97029398,67.05622799,62.6811999,18255.0,75.98377332,78.10912114,73.18939999,69.49909252,79.09655117,69.05128838,70.72544684,403.9280486
28149,45269,26.13,40.19,33.68,117,361.0,49.59863202393958,87.91362397,60.64076769,62.98322033,48.54474151,84.85626132,81.37483847,93.6,9.787626962,88.76028148,72.4396453,83.2436234,22110.0,76.63939484,79.0722793,78.32388459,67.55108774,77.31251362,68.14557921,70.79858351,588.5167944
28151,43655,21.81,37.56,40.63,132,324.0,69.43025322079076,91.16999123,60.85638617,68.34524568,63.88309044,88.85601048,80.79009304,91.0,9.37950938,87.77426155,66.91548852,62.73462365,17800.0,73.83352485,77.80090947,75.73836164,72.1516951,77.64201095,63.8878373,72.46112721,724.7363985
28153,20170,28.5,37.82,33.68,41,80.0,36.0381861575179,86.37624286,66.01164441,69.4907826,61.67333257,81.7655764,80.49066991,92.7,8.611111111,88.30915826,68.87064842,63.36820318,20460.0,79.08785746,76.93483092,72.92764523,69.991272,80.99385838,69.61406676,68.28929873,810.7159652
28155,9675,28.89,40.85,30.26,32,38.0,19.332715477293792,89.98014785,61.76590492,69.11104581,64.67493507,85.55157695,80.24427391,93.7,11.93181818,85.62285451,67.67831772,84.72893092,20722.0,74.69422776,78.82055388,75.35645104,75.98906235,79.45133984,70.35910607,71.59037664,420.9325572
28157,7614,22.81,38.74,38.44,27,50.0,66.61012842258299,87.78077325,63.8578124,66.54794903,45.91011975,85.66539002,78.42339239,89.8,11.61290323,83.5233651,68.15502075,84.89018796,14183.0,78.22423454,78.22575257,74.76944186,75.05459224,78.79093108,68.38845155,71.0874202,678.10598
28159,17634,22.84,37.78,39.38,80,41.0,43.74187960155911,84.98880537,66.08538878,67.64362912,62.27718921,83.75541225,82.10189801,92.9,11.23287671,88.89684481,67.92516689,80.713466,21943.0,78.91130203,78.37652962,72.5680533,69.06620932,79.50136763,70.33021152,72.88094667,607.2508742
28161,12080,23.0,44.21,32.79,36,26.0,42.61667941851569,85.5537572,62.89035342,65.97758115,62.55260974,84.03357716,80.00819507,93.8,11.05990783,90.73038668,67.37012405,82.57021536,18802.0,81.21451676,75.53182597,69.75798292,71.02874242,76.99142558,65.36224738,75.77058194,467.1504716
28163,23006,23.57,40.92,35.5,67,25.0,52.66385588348026,84.36928161,64.477981,73.52700381,46.49683857,85.18416922,82.21979609,92.6,8.395061728,87.3913486,67.43708079,80.52557072,16756.0,79.69798479,77.97427609,71.72542021,72.97284299,77.73118435,65.66626243,67.93021765,922.3387944
29001,22714,35.85,45.74,18.41,18,93.0,35.893962848297214,85.37891501,63.90239788,69.25483689,61.70167938,82.12234761,76.89637546,94.3,8.013937282,83.97225518,68.06002603,79.02943329,19804.0,79.1389779,79.05057597,70.37133027,65.91466248,71.67576802,66.07261547,66.61329565,567.3236285
29003,17697,40.68,36.52,22.8,18,0.0,24.107875307629204,83.52813143,68.4821148,66.56489756,62.00927193,82.28200801,72.90586818,96.2,9.76744186,88.84677809,68.33679564,87.1389877,26661.0,78.99465001,79.66377036,67.69368179,75.23008007,76.72103897,69.96142311,70.81376026,432.6313458
29005,5135,36.03,39.3,24.67,6,0.0,20.042643923240934,84.45200874,65.37386569,65.17642243,63.22709908,84.32352625,78.0817778,95.4,3.664921466,82.43360666,70.22228294,83.53189955,26710.0,77.62906928,76.72835224,74.00382403,76.55623248,77.12649718,68.45529518,72.3401296,547.2851571
29007,23619,35.26,40.72,24.02,57,88.0,25.375375375375377,85.2700425,64.07956963,69.62185799,61.22747595,82.30861307,78.0254182,95.8,8.361204013,86.93871907,66.69199097,85.04714292,19692.0,81.52414979,76.26492574,67.51762633,75.04240936,74.14635443,67.85925938,70.25485116,692.2379499
29009,35734,33.37,40.48,26.15,45,43.0,18.899858956276447,85.70856409,52.5,66.89236111,62.15584415,83.80834162,72.5,95.5,9.64673913,87.0742675,65.61247276,78.21540886,19431.0,79.96581581,77.66951814,63.56927864,68.95696823,59.375,58.28125,72.07142858,778.2536917
29011,11748,40.79,31.79,27.42,14,25.0,13.888431792002637,82.54107743,66.79718408,66.10491935,52.83713356,82.09740476,77.54713133,94.8,11.58301158,88.99961622,67.82198919,84.01221246,22513.0,77.69999739,79.02432177,72.03891932,76.79875187,75.31974434,67.95371568,71.36648763,592.0298994
29013,16065,31.31,42.43,26.26,27,60.0,19.866920152091254,84.44724967,64.40505683,65.43377383,58.73371326,81.16003582,81.73062579,94.7,7.479224377,87.28706183,69.29614827,80.47319837,22250.0,81.51996934,76.25167893,75.79438415,70.13630252,76.25395308,69.38444822,71.23127786,836.6943082
29015,19421,26.93,43.45,29.62,29,0.0,20.80946926307751,83.555131,62.43079731,66.70042179,63.66171829,81.75529218,76.4358928,93.9,14.12103746,87.46568772,66.45627117,82.27134589,19487.0,82.64829271,78.78696219,71.61980067,74.09348423,74.81469678,67.93370289,70.24674469,704.0417413
29017,12124,33.45,40.67,25.87,12,0.0,12.535517299013874,83.85685483,61.63150645,70.34879897,59.39593714,84.61968294,78.67509792,94.9,14.20765027,89.4309011,68.30344759,83.9269718,19987.0,80.09629138,78.18575028,72.20851275,67.02195622,75.34268835,67.45799769,67.10069313,617.9035106
29019,172660,39.62,42.54,17.84,86,1090.0,54.91400491400491,85.96821001,66.78921237,65.75487223,62.57873959,83.774001,80.14437742,96.8,9.87186954,88.33613095,68.9219696,86.18640924,27689.0,77.31687757,80.7833266,67.10409147,79.11696057,73.04174457,69.14784342,70.59075974,685.5477459
29021,84239,35.33,42.93,21.74,141,0.0,36.73698016285043,84.29331553,69.63931902,68.17382817,64.78996899,82.29962055,80.19494219,95.9,8.057755007,88.91137459,70.7198123,82.99229546,23189.0,77.64546507,78.90701587,67.12183928,72.21558421,74.16475045,69.08703207,70.12129424,408.2440887
29023,42219,33.25,41.01,25.74,39,134.0,18.19635080756298,85.37949052,65.00766988,68.41691484,62.32120684,84.27520791,78.61695884,94.3,9.458023379,87.71255575,66.78717072,78.65044258,20042.0,81.20150146,79.47866733,69.98237065,68.12349087,76.03969799,69.84715643,69.09523819,694.6696033
29025,8902,33.12,44.57,22.31,11,0.0,19.15847928235797,82.09404246,66.80858561,68.77181437,62.10291011,81.29821132,77.72529553,95.4,9.756097561,84.22384459,68.21903028,84.47408993,23273.0,80.44117254,80.44925289,74.95067844,72.30647023,73.69467894,64.44867678,69.06557236,426.3919514
29027,41918,36.24,43.56,20.2,47,37.0,27.762012864169503,85.49354325,72.60803035,65.01125004,64.38544729,82.93936647,81.93663019,95.9,9.268292683,88.61383009,67.97455219,87.57079545,23475.0,77.55210622,79.61956581,68.896461,79.98471611,78.73310576,69.64420536,66.30327356,834.5653132
29029,46137,26.58,46.86,26.56,85,116.0,22.779300338545863,85.13506016,67.442027,68.60492033,61.35540135,84.23279902,81.01789951,94.3,13.84615385,86.19308107,67.6257763,85.43719149,24484.0,78.87347271,79.90121279,65.82381296,74.5639561,75.70858975,69.87820641,67.49037853,656.0284036
29031,76124,41.19,38.8,20.01,131,571.0,26.681214044832373,83.27689694,68.35415154,69.22631784,57.09182959,82.75681004,78.1657057,95.7,8.866075595,89.3201635,69.16574571,84.13370667,25348.0,79.17713841,79.52485598,70.38483429,70.15607578,73.99911348,67.52537288,69.81243575,578.5345685
29033,8679,36.33,42.62,21.05,23,25.0,17.34333627537511,85.82435373,65.42761876,68.2956224,64.22632922,86.24900269,81.60927918,94.6,9.734513274,85.81958589,65.04863954,83.31320594,24484.0,79.41803023,76.58002265,75.31078771,69.34396382,77.79961115,67.39255691,71.76483213,694.621395
29035,5982,38.11,40.79,21.1,9,0.0,14.428719364860202,86.48024673,67.27624786,65.47093699,62.69672434,82.12319012,82.44966019,93.0,12.82051282,88.16689946,69.09740376,85.79793911,21296.0,79.41886148,76.09188275,73.17142925,73.05875706,79.5412107,69.60551602,69.32959663,507.3582659
29037,105587,40.55,43.79,15.66,99,106.0,33.18701226309922,85.98842,66.66666668,65.60106427,62.14285714,83.25189139,81.38888495,95.9,12.99288946,88.4804038,65.51923077,82.09706062,29197.0,77.70237945,77.14746944,71.65079365,67.78073816,76.63633535,69.53935986,77.22222222,696.6142362
29039,14342,28.62,43.42,27.96,20,25.0,16.2549687677456,85.27908228,64.94596891,63.31352872,58.68416277,83.12334363,77.62060334,95.0,9.893992933,88.18976594,68.51188678,86.72082816,18932.0,81.3913586,78.94612284,69.65268289,75.09244751,76.38313528,68.63811269,71.70314195,474.4827559
29041,7420,36.66,37.78,25.57,6,0.0,22.46750061319598,85.15436707,69.77134324,65.22510365,59.9780884,84.36285481,79.39508518,95.7,4.838709677,91.58699663,69.9150607,83.55703052,23029.0,80.68955436,77.74547521,68.89478233,71.81370204,70.97583889,67.96881429,69.58686964,751.1776565
29043,88468,41.82,40.43,17.75,88,0.0,23.76438438053759,85.26342706,69.53691691,64.08933002,47.47300658,83.9986247,77.6722547,96.1,16.7953668,86.72124621,69.38881215,80.52139208,25342.0,77.53409131,78.86030501,69.77217568,70.53145749,79.31840423,71.33223811,74.09245751,562.6443769
29045,6791,30.17,46.05,23.78,7,0.0,19.97642899233942,83.60673948,63.11830858,69.93428836,46.04235377,81.20709084,80.50571599,92.7,6.52173913,86.15183364,66.93113457,82.55519834,25149.0,80.0918479,78.79482235,71.51327275,68.25733341,76.32483764,69.06493222,68.14096941,504.6062517
29047,248800,44.38,39.99,15.64,159,846.0,46.93092305382834,85.2347392,61.1111111,60.0,65.24957932,83.58641852,74.78956734,96.1,11.7028899,87.4793653,70.50320513,85.2926171,30531.0,77.81075043,79.28614756,74.18414918,72.54052823,78.09237716,68.42461034,92.00000001,397.6650561
29049,20387,39.13,42.65,18.21,65,58.0,26.598089639970613,83.84157307,65.25180592,68.56518883,62.65848232,84.32352122,79.39885205,95.8,15.2,86.30380595,69.39837978,86.29842117,26551.0,80.39088864,79.11491223,67.94062975,76.63845298,72.81267739,66.81473388,72.04667555,418.9572879
29051,72463,43.06,39.28,17.65,121,268.0,32.11313213084065,85.74178187,66.45997359,64.97421402,63.43977391,83.57689407,79.52513322,96.4,8.482142857,89.03542354,70.12525029,86.69460208,26557.0,78.42891692,79.47333701,70.13765815,68.92179894,75.22841945,69.1104847,70.00875428,391.5101021
29053,16395,38.51,40.6,20.89,27,70.0,25.871390774186125,83.66873005,69.20185422,64.71984947,62.34131441,83.16734164,80.42297042,95.1,10.42780749,87.02218738,70.76321932,87.97651831,22822.0,79.71022232,78.33676336,73.56308371,75.49749538,74.48936748,68.47602257,69.21408654,564.752885
29055,23836,35.11,39.81,25.08,35,35.0,19.256356511437165,86.47099617,67.62040741,67.28375898,48.32293848,83.52835252,59.39878946,94.7,10.70615034,86.99147384,70.15675768,81.12798327,20373.0,79.09560341,76.81498189,69.01054431,66.33415909,72.58213726,66.84620095,74.41135915,742.4764333
29057,7550,27.4,40.46,32.13,15,0.0,15.926195678562758,84.30056822,69.2906766,70.91735177,47.4031913,85.08730397,57.88885001,95.6,4.861111111,92.66093044,70.06142565,85.4638437,20624.0,76.3751798,78.40837895,69.71789532,64.02037194,77.00085132,72.98732833,70.2730689,490.0101598
29059,16864,30.47,39.99,29.54,26,0.0,17.02862783810464,85.66784485,64.34317599,67.97116783,46.33547285,83.77706871,82.77512035,94.5,11.98347107,88.49544446,68.07820748,80.9868941,17378.0,78.0136435,77.86203835,74.65322785,79.19331832,80.4930853,68.72402942,72.53752963,540.951128
29061,8156,32.0,37.14,30.86,11,0.0,19.07440552288417,81.00339877,69.82802161,66.16203672,64.72738324,82.58274193,75.70706091,96.2,9.493670886,85.9590377,71.8348448,86.26479222,21356.0,78.30606434,80.401764,68.66793267,73.14570006,77.24010371,69.97491104,71.29000976,563.286663
29063,9264,39.25,38.42,22.33,30,0.0,19.20297336361759,83.30084787,67.34106145,68.40090171,43.79142682,84.12973242,81.0599528,95.6,8.092485549,83.13316871,67.57940013,75.99986972,17584.0,76.81474205,78.89197592,71.32496455,64.9228675,75.51008046,67.76444251,72.98016824,421.3574744
29065,15567,33.17,42.6,24.23,17,55.0,14.78577429291515,84.58202333,71.50680302,70.3762286,59.56713672,82.61940276,77.04789342,94.6,6.269592476,85.32964174,67.4533273,63.50510106,19929.0,80.02524882,80.7648474,68.36596484,76.45114856,80.62536925,72.74737829,68.39726641,752.7603585
29067,13167,30.18,40.03,29.79,27,0.0,14.514285714285712,84.66096937,65.74730176,64.61007214,63.40293815,81.91800933,78.04296678,93.9,8.791208791,87.36693332,67.50241303,60.54868683,17261.0,81.40525933,78.25382518,73.84375883,74.36733484,80.02293505,69.68930788,74.00435921,813.6227322
29069,28966,29.45,41.35,29.2,19,116.0,21.1152701794798,85.43800362,60.75834615,69.06860295,58.68587288,83.09320596,82.10444468,91.8,11.52141802,89.89929087,66.59667409,82.81273128,18203.0,81.04037905,77.93228554,73.4560445,70.10776357,79.5666732,69.50988107,73.2632963,541.1006977
29071,103859,41.03,41.58,17.39,177,148.0,27.137934246065008,86.22768607,67.17558126,70.41666667,60.01036125,84.08042259,92.5,95.6,10.62152134,87.15926904,56.66666667,85.54281408,26272.0,79.89194742,76.69941351,68.18181818,81.52398914,81.25,84.0625,70.65467056,922.7404038
29073,14706,32.92,42.26,24.82,43,24.0,20.206992300896125,87.21534229,69.53819548,71.0122232,61.46476155,84.33140514,82.54451715,95.7,7.323232323,85.59113487,70.26017828,81.82727352,24355.0,79.30143631,77.06306305,75.68630213,65.36814804,75.13022703,68.32911084,70.47974363,519.0046073
29075,6565,42.54,34.59,22.86,20,35.0,18.93728761198641,82.36327707,67.39027706,66.91071307,29.58094338,83.23758092,81.38427177,96.3,8.648648649,82.43497592,67.83179158,81.8422934,20726.0,79.67183448,79.0741207,72.68994213,76.30564447,78.85282634,70.42405671,68.74228816,491.4216507
29077,284594,39.12,39.47,21.41,451,1042.0,38.83497884344146,86.40718982,63.8888889,67.81818182,63.62337662,84.9674038,84.09090909,96.2,10.60213195,88.8045756,66.24750286,86.85390724,24537.0,74.91657827,80.70941274,67.44378213,73.57432844,68.18181818,71.70454545,78.95238095,675.3237167
29079,9714,32.9,38.71,28.39,34,25.0,18.007662835249043,78.48075257,63.99533909,71.39547596,60.07266119,77.53025773,83.39662279,95.4,10.12145749,86.77696556,66.26813221,82.3344223,20746.0,84.67384215,76.51705351,74.63040092,62.66312388,80.0212901,67.99995941,67.99761383,435.2919102
